"","team_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"266",703,2021,"Molly Jacobsen",81.3333333333333,85,12,6,71,11,"3.184",0.264,19.045,"3.076"
"267",8,2021,"Krystal Goodman",44.3333333333333,43,19,3,31,2,"2.842",0.257,22.97,"3.077"
"268",446,2021,"Mikayla Barnard",85,86,31,13,63,4,"2.388",0.256,45.012,"3.082"
"269",96,2021,"Dariana Orme",57.6666666666667,79,13,4,38,5,"3.763",0.321,18.37,"3.094"
"270",1157,2021,"Melanie Bennett",202.333333333333,168,67,21,165,16,"1.972",0.22,88.83,"3.102"
"271",659,2021,"Madi Eberle",95,83,38,8,81,7,"2.579",0.236,46.874,"3.105"
"272",235,2021,"Rylee Trlicek",22.6666666666667,26,9,0,12,1,"1.853",0.286,10.147,"3.106"
"273",695,2021,"Seeley Layne",38,46,14,2,30,3,"4.053",0.305,17.211,"3.111"
"274",43,2021,"Kelsey Gross",79.3333333333333,61,17,4,55,8,"1.676",0.21,21.769,"3.118"
"275",363,2021,"Sydney Backstrom",209.666666666667,147,78,16,189,19,"2.537",0.191,94.701,"3.120"
"276",464,2021,"Kamryn Meyer",127.666666666667,96,78,7,166,13,"3.180",0.203,85.752,"3.121"
"277",508,2021,"Jensen Howell",80.3333333333333,84,25,7,84,10,"4.357",0.262,33.046,"3.122"
"278",716,2021,"Libby Baker",99.6666666666667,87,38,2,63,6,"2.528",0.228,40.873,"3.122"
"279",380,2021,"Kyleigh O'donnell",113.666666666667,85,23,13,84,11,"2.587",0.201,36.748,"3.130"
"280",617,2021,"Sydney Senerchia",57.3333333333334,71,14,6,35,4,"4.273",0.295,21.238,"3.133"
"281",606,2021,"Emily Siler",56,61,24,7,32,1,"3.375",0.264,32.089,"3.150"
"282",670,2021,"Dalilah Barrera",34.6666666666667,27,19,2,38,3,"2.019",0.216,21.779,"3.150"
"283",2699,2021,"Jennah Speth",137,138,51,15,119,11,"2.912",0.25,67.007,"3.152"
"284",419,2021,"Kailey Ahlstrom",71.6666666666667,60,11,3,33,6,"2.051",0.226,14.837,"3.153"
"285",691,2021,"Raven Loveless",96,127,30,8,53,5,"3.500",0.304,39.323,"3.160"
"286",314,2021,"Kayla Owens",91.3333333333333,120,18,7,61,9,"4.445",0.313,26.314,"3.166"
"287",236,2021,"Bailey Enoch",28.6666666666667,44,13,2,18,1,"4.640",0.326,16.535,"3.167"
"288",1320,2021,"Haley Haselden",99,75,39,12,84,7,"2.545",0.211,51.758,"3.168"
"289",503,2021,"Claire Norred",161,211,45,8,102,13,"3.870",0.307,54.311,"3.170"
"290",1004,2021,"Jordan Johnson",149.333333333333,107,51,7,140,17,"2.109",0.196,58.717,"3.170"
"291",655,2021,"Ellie Dubois",32.3333333333333,19,24,7,47,2,"3.031",0.165,31.588,"3.173"
"292",703,2021,"Shealyn O'leary",161.666666666667,131,34,19,121,16,"1.819",0.217,53.81,"3.173"
"293",115,2021,"Georgeanna Barefoot",132.333333333333,120,59,10,110,9,"2.804",0.234,69.907,"3.186"
"294",10411,2021,"Adison Yoder",47,47,18,2,31,3,"3.128",0.272,21,"3.187"
"295",381,2021,"Marika Deemer",39,33,18,2,21,1,"2.333",0.231,20.846,"3.195"
"296",579,2021,"Dana Vatakis",124,132,47,7,90,9,"3.556",0.264,55.065,"3.198"
"297",534,2021,"Bethany Hammer",58.6666666666667,56,28,8,37,1,"2.983",0.24,36.955,"3.201"
"298",361,2021,"Tallie Woodson",106,89,30,10,89,11,"1.915",0.225,40.84,"3.202"
"299",518,2021,"Jessica Ross",18.3333333333333,17,13,2,15,0,"3.436",0.243,15.927,"3.218"
"300",719,2021,"Chenise Delce",89,86,26,9,107,14,"3.303",0.243,35.966,"3.220"
"301",285,2021,"Megan Yurchick",67,92,17,0,37,6,"4.179",0.319,18.373,"3.221"
"302",699,2021,"Jazmine Gendorf",71.3333333333333,69,28,1,33,3,"2.944",0.241,29.967,"3.241"
"303",505,2021,"Faith Howard",57,54,28,1,39,3,"3.439",0.245,29.947,"3.242"
"304",419,2021,"Amber Baldwin",119.666666666667,106,30,15,43,4,"2.925",0.24,45.886,"3.244"
"305",610,2021,"Sofia Earle",96,76,68,11,117,6,"2.990",0.21,79.792,"3.244"
"306",494,2021,"Adrianna Dilal",85,88,31,1,51,6,"2.718",0.268,33.035,"3.247"
"307",706,2021,"Clarissa Hernandez",81.3333333333333,85,24,7,64,8,"4.389",0.261,32.045,"3.248"
"308",191,2021,"Brooklyn Daly",82.3333333333333,69,27,7,42,4,"2.211",0.228,34.838,"3.250"
"309",463,2021,"Olivia Ferrell",117.666666666667,117,50,11,100,9,"3.391",0.258,61.994,"3.250"
"310",5,2021,"Lexie Petrof",84,89,30,3,59,7,"2.750",0.263,34.06,"3.257"
"311",739,2021,"Caroline Pellicano",18.6666666666667,22,6,1,9,1,"1.875",0.286,8.179,"3.257"
"312",430,2021,"Annie Willis",137.333333333333,129,46,16,151,18,"2.956",0.245,62.939,"3.259"
"313",29,2021,"Alyssa Denham",143.333333333333,108,49,12,107,12,"1.758",0.204,61.753,"3.272"
"314",703,2021,"Courtney Day",34.3333333333333,39,18,3,23,1,"3.058",0.279,22.136,"3.274"
"315",90,2021,"Dakota Casper",27.3333333333333,58,12,2,9,0,"6.402",0.43,16.122,"3.278"
"316",392,2021,"Courtney Wyche",88.6666666666667,78,30,5,46,5,"2.211",0.229,35.88,"3.280"
"317",716,2021,"Kynsley rae Blasingame",47.6666666666667,52,18,1,27,3,"4.259",0.275,20.091,"3.281"
"318",514,2021,"Gracey Henckel",22.6666666666667,26,8,0,15,2,"2.471",0.292,9.147,"3.282"
"319",236,2021,"Anne marie Prentiss",48.6666666666667,40,15,2,30,4,"1.582",0.223,17.822,"3.284"
"320",202,2021,"Samantha Reynoso",66.6666666666667,87,22,6,58,7,"3.990",0.299,29.305,"3.285"
"321",116,2021,"Emily Nicosia",93.6666666666667,93,28,1,67,10,"2.616",0.253,29.993,"3.286"
"322",371,2021,"Madison Veres",90.3333333333333,105,36,6,49,4,"3.487",0.288,43.162,"3.286"
"323",509,2021,"Morgan Newport",57.3333333333333,58,12,3,36,6,"2.686",0.258,16.012,"3.290"
"324",67,2021,"Susannah Anderson",175,171,57,36,107,7,"2.720",0.249,93.977,"3.291"
"325",388,2021,"Cailey Joyce",66,68,21,6,37,4,"3.076",0.269,28.03,"3.294"
"326",509,2021,"Lauren Boyd",69.3333333333333,65,24,9,51,5,"2.322",0.242,33.938,"3.294"
"327",334,2021,"Autumn Humes",180.666666666667,164,53,8,147,21,"2.208",0.234,61.908,"3.297"
"328",463,2021,"Kaylin Kinney",36.6666666666667,43,17,1,17,1,"4.964",0.281,19.173,"3.300"
"329",746,2021,"Madison Harris",26.6666666666667,26,14,5,23,1,"4.463",0.25,19.975,"3.300"
"330",2707,2021,"Mia Hoveland",190,201,62,7,193,27,"3.168",0.264,70.058,"3.305"
"331",792,2021,"Makayla Cyzick",36.3333333333333,55,17,1,17,1,"3.853",0.342,19.514,"3.308"
"332",83,2021,"Olivia Marinelli",44,49,13,4,38,5,"2.864",0.283,18.114,"3.309"
"333",10411,2021,"Mallie Brown",139.666666666667,110,53,15,136,15,"2.506",0.218,68.788,"3.309"
"334",692,2021,"Haeli Bryson",111.666666666667,117,20,6,66,12,"3.072",0.258,27.048,"3.313"
"335",9,2021,"Amy Woodham",101.666666666667,89,36,11,89,10,"2.410",0.232,47.875,"3.315"
"336",129,2021,"Kaitlyn Bean",80.3333333333333,116,40,13,62,3,"4.967",0.346,54.444,"3.321"
"337",669,2021,"Steffany Dickerson",107.333333333333,119,36,9,83,10,"3.130",0.273,46.109,"3.322"
"338",334,2021,"Miranda Stoddard",53,70,9,1,23,5,"3.170",0.318,11.321,"3.325"
"339",576,2021,"Brooklyn Trujillo-quintana",18.3333333333333,28,11,2,11,0,"6.109",0.341,14.527,"3.327"
"340",434,2021,"Emma Nichols",65.6666666666667,71,23,7,47,5,"2.878",0.27,31.081,"3.329"
"341",272,2021,"Caylee English",48,68,6,3,30,6,"3.792",0.327,10.417,"3.337"
"342",355,2021,"Karlie Keeney",147,127,42,3,70,11,"2.429",0.232,45.864,"3.339"
"343",62,2021,"Rayn Gibson",39.3333333333333,46,20,6,40,3,"3.737",0.286,27.169,"3.341"
"344",361,2021,"Kira Buckner",17,28,11,1,10,0,"8.235",0.389,13.647,"3.341"
"345",559,2021,"Sydney Bates",92.3333333333333,94,39,7,58,5,"3.184",0.266,47.018,"3.342"
"346",794,2021,"Brittany Baneck",101,81,47,12,73,5,"2.703",0.217,59.802,"3.350"
"347",7,2021,"Skyler Sullvan",197.666666666667,233,50,18,112,16,"3.223",0.292,69.179,"3.351"
"348",553,2021,"Mya Hall",82,74,45,7,78,6,"3.329",0.243,52.902,"3.351"
"349",10411,2021,"Savannah Brown",88.3333333333334,97,24,9,66,9,"2.853",0.271,34.098,"3.351"
"350",487,2021,"Maci Birdyshaw",36.3333333333333,33,14,1,44,6,"4.046",0.243,15.908,"3.363"
"351",739,2021,"Sara Kennedy",63.3333333333333,70,19,10,39,4,"4.311",0.276,30.105,"3.363"
"352",465,2021,"Charlie Masterson",81.6666666666667,89,13,5,46,9,"2.400",0.273,19.09,"3.367"
"353",202,2021,"Tori Peterson",119.666666666667,121,39,9,66,8,"2.223",0.253,49.011,"3.369"
"354",156,2021,"Julia Cabral",68,56,22,8,51,6,"2.676",0.213,30.824,"3.371"
"355",576,2021,"Debra Jones",98.6666666666667,102,40,6,73,8,"3.334",0.268,47.034,"3.373"
"356",665,2021,"Aubrion James",88.3333333333333,111,34,2,50,6,"4.992",0.305,37.257,"3.374"
"357",518,2021,"Payton Buresch",135.666666666667,130,38,12,54,7,"2.477",0.25,50.958,"3.380"
"358",534,2021,"Vanessa Strong",16.3333333333333,19,7,0,9,1,"1.714",0.292,8.163,"3.380"
"359",129,2021,"Faith Howe",19.3333333333333,35,2,3,11,2,"6.155",0.407,6.81,"3.383"
"360",287,2021,"Jessica Patak",110.666666666667,89,44,6,66,7,"2.530",0.225,50.804,"3.385"
"361",30135,2021,"Kerisa Viramontes",190.333333333333,188,91,13,153,14,"3.273",0.25,104.988,"3.388"
"362",9,2021,"Jaycee Cook",59.6666666666667,64,15,4,38,6,"3.050",0.262,20.073,"3.389"
"363",17,2021,"Kiri Parker",52,72,27,5,22,0,"5.385",0.309,33.385,"3.400"
"364",116,2021,"Alexis Churchill",64,63,13,11,43,6,"3.172",0.251,24.984,"3.400"
"365",514,2021,"Emily Karas",14,28,4,1,7,1,"5.500",0.418,7,"3.400"
"366",201,2021,"Sydney Cammon",36.6666666666667,48,8,7,17,2,"4.391",0.312,16.309,"3.409"
"367",28600,2021,"Breana Burke",145,133,50,11,96,12,"2.462",0.236,61.917,"3.414"
"368",576,2021,"Jacqueline Cal",20.6666666666667,35,5,4,16,2,"4.403",0.38,10.694,"3.416"
"369",6,2021,"Alyssa Lopez",54,82,15,5,22,3,"3.889",0.336,21.519,"3.419"
"370",392,2021,"Jennifer Brann",84.3333333333333,70,24,4,64,10,"2.905",0.227,28.83,"3.420"
"371",647,2021,"Deasia Lowther",115.666666666667,168,34,9,38,5,"5.628",0.335,44.452,"3.420"
"372",115,2021,"Megan Richards",101.333333333333,88,40,5,74,9,"2.211",0.226,45.868,"3.426"
"373",290,2021,"Tracey Mosley",37,36,15,6,19,1,"3.784",0.259,21.973,"3.427"
"374",556,2021,"Tori Grifone",23.3333333333333,28,13,3,25,2,"3.900",0.289,17.2,"3.429"
"375",127,2021,"Anaya Hunte",44.6666666666667,38,13,7,46,6,"3.291",0.226,20.851,"3.430"
"376",559,2021,"Savanah Henley",72.6666666666667,73,37,8,56,4,"3.179",0.259,46.005,"3.432"
"377",725,2021,"Emily Iannotti",26,37,9,2,16,2,"6.192",0.325,12.423,"3.438"
"378",193,2021,"Claire Davidson",30.6666666666667,24,7,3,25,4,"2.739",0.212,10.783,"3.443"
"379",1356,2021,"Carley Nance",95.6666666666667,95,40,7,66,7,"3.073",0.255,47.993,"3.445"
"380",660,2021,"Emily Ingles",62,53,34,7,68,6,"3.500",0.226,41.855,"3.448"
"381",772,2021,"Kennedy Sullivan",70,43,41,7,61,4,"2.100",0.176,48.614,"3.457"
"382",14927,2021,"Alicia Veltri",99,124,38,13,76,8,"4.384",0.298,52.253,"3.461"
"383",31,2021,"Allie Light",16,21,2,1,9,2,"2.625",0.3,4.312,"3.462"
"384",28755,2021,"Marissa Mesiemore",130.666666666667,146,37,9,45,7,"3.536",0.28,47.117,"3.464"
"385",176,2021,"Krista Dalgarn",112.666666666667,110,38,6,84,12,"2.982",0.259,44.976,"3.465"
"386",485,2021,"Joana Vallejo",41.3333333333333,41,17,1,31,4,"3.726",0.244,18.992,"3.465"
"387",550,2021,"Allicitie Frost",40.3333333333333,41,21,6,32,2,"4.339",0.255,28.017,"3.466"
"388",732,2021,"Sydney Sandez",111.666666666667,150,28,5,55,10,"4.325",0.316,34.343,"3.466"
"389",97,2021,"Alexia Silvas",17.6666666666667,16,12,1,10,0,"1.981",0.254,13.906,"3.475"
"390",669,2021,"Gracie Johnston",75,51,28,6,56,7,"1.867",0.197,34.68,"3.480"
"391",355,2021,"Mckenzie Wagoner",32.3333333333333,29,17,5,22,1,"2.165",0.236,22.897,"3.482"
"392",365,2021,"Shelbi Sunseri",126.666666666667,114,32,9,84,14,"2.045",0.232,41.9,"3.482"
"393",796,2021,"Ava Justman",15.6666666666667,19,8,2,13,1,"1.787",0.268,11.213,"3.485"
"394",26172,2021,"Beatriz Lara",164,160,44,20,98,14,"2.646",0.25,64.976,"3.485"
"395",28,2021,"Lindsay Lopez",133.333333333333,150,28,19,89,14,"2.888",0.279,48.125,"3.487"
"396",381,2021,"Jessie Rising",45,47,21,3,31,3,"3.889",0.27,25.044,"3.489"
"397",386,2021,"Meghan Haff",46.6666666666667,31,30,4,45,3,"2.700",0.187,34.664,"3.493"
"398",51,2021,"Maren Judisch",37.3333333333333,30,10,4,20,3,"1.875",0.217,14.804,"3.498"
"399",485,2021,"Kennedy Cameron",23.6666666666667,27,16,4,17,0,"3.549",0.284,21.141,"3.499"
"400",556,2021,"Sarah Gunderson",40,43,9,1,45,8,"3.850",0.27,11.075,"3.500"
"401",693,2021,"Hannah Wood",99,127,26,7,34,6,"3.323",0.311,34.283,"3.501"
"402",758,2021,"Mariah Ramirez",104,113,36,14,76,9,"3.231",0.268,51.087,"3.506"
"403",508,2021,"Bronte Rhoden",56,72,15,7,41,6,"3.875",0.303,23.286,"3.507"
"404",90,2021,"Krystyna Allman",111,166,33,5,54,9,"4.162",0.34,39.495,"3.508"
"405",153,2021,"Bella Crow",81.6666666666667,87,34,5,65,8,"3.857",0.274,40.065,"3.514"
"406",257,2021,"Mary wilson Avant",202.666666666667,178,78,24,196,24,"2.763",0.227,102.878,"3.515"
"407",430,2021,"Alyssa Loza",51,54,13,8,42,6,"3.843",0.257,22.059,"3.518"
"408",299,2021,"Mack Leonard",100,87,60,9,80,5,"2.590",0.227,69.87,"3.520"
"409",493,2021,"Lainey Lyle",79.3333333333333,72,31,10,69,8,"3.176",0.235,41.908,"3.522"
"410",220,2021,"Sam Lindsay",18.6666666666667,22,9,4,9,0,"3.750",0.301,14.179,"3.525"
"411",771,2021,"Savannah Rodriguez",74.6666666666667,89,28,9,72,9,"4.219",0.291,38.192,"3.525"
"412",817,2021,"Sophie Howell",56,62,28,3,54,6,"3.625",0.277,32.107,"3.525"
"413",505,2021,"Lauryn Hicks",69,59,41,8,80,7,"3.855",0.218,49.855,"3.530"
"414",671,2021,"Vanessa Foreman",17.6666666666667,22,4,3,7,1,"2.774",0.301,8.245,"3.532"
"415",28755,2021,"Taylor Bauman",67,58,30,5,21,1,"1.985",0.237,35.866,"3.534"
"416",458,2021,"Madelyn Wright",116.666666666667,122,41,3,84,13,"3.240",0.265,45.046,"3.540"
"417",697,2021,"Grace Uribe",94,99,34,8,61,8,"3.426",0.258,43.053,"3.549"
"418",229,2021,"Kara Lokeinsky",40,45,2,1,14,5,"3.500",0.276,4.125,"3.550"
"419",28600,2021,"Laine Barefoot",20,17,5,1,4,1,"2.100",0.23,6.85,"3.550"
"420",505,2021,"Madisyn Eads",66.6666666666667,61,19,3,40,7,"2.310",0.236,22.915,"3.555"
"421",253,2021,"Aaliyah Garcia",90,83,31,8,65,9,"2.878",0.247,39.922,"3.556"
"422",678,2021,"Lauren Hobbs",36.3333333333333,40,20,4,28,2,"4.624",0.278,25.101,"3.556"
"423",234,2021,"Danielle Watson",93.3333333333333,66,41,4,98,13,"2.625",0.195,45.707,"3.557"
"424",550,2021,"Olivia Grey",98,87,55,5,85,8,"3.857",0.233,60.888,"3.563"
"425",609,2021,"Chloe Wendling",115,130,32,4,65,12,"3.652",0.279,37.13,"3.565"
"426",62,2021,"Chelsea Howard",26.3333333333333,29,10,3,17,2,"2.658",0.274,14.101,"3.577"
"427",430,2021,"Grace Fagan",31.3333333333333,29,20,2,34,3,"2.681",0.248,22.926,"3.581"
"428",518,2021,"Allison Smith",126,111,53,17,128,15,"3.111",0.237,70.881,"3.583"
"429",772,2021,"Kelsey Aikey",85.3333333333333,75,51,5,92,9,"2.707",0.241,56.879,"3.584"
"430",514,2021,"Chelsea Wiggins",52.3333333333333,52,17,5,41,6,"3.344",0.252,22.994,"3.585"
"431",746,2021,"Aly Rayle",51.3333333333333,47,13,12,46,6,"3.409",0.236,25.916,"3.588"
"432",392,2021,"Trinity Schlotterbeck",92.3333333333333,85,33,6,36,5,"2.881",0.241,39.921,"3.591"
"433",794,2021,"Kayla Schwebke",115,112,40,8,88,13,"3.165",0.256,48.974,"3.591"
"434",758,2021,"Kate Donaldson",79.6666666666667,94,26,10,39,5,"4.130",0.276,37.18,"3.592"
"435",10411,2021,"Nyah Vogel",29.3333333333333,32,8,2,17,3,"4.057",0.271,11.091,"3.593"
"436",47,2021,"Deborah Jones",111.666666666667,113,60,7,79,7,"3.573",0.258,68.012,"3.600"
"437",674,2021,"Tatum Boyd",13.3333333333333,12,5,0,6,1,"2.625",0.245,5.9,"3.600"
"438",606,2021,"Amanda Herr",80.6666666666667,89,29,1,55,9,"3.731",0.264,31.103,"3.602"
"439",368,2021,"Lovina Capria",75.6666666666667,80,31,4,59,8,"3.330",0.257,36.057,"3.603"
"440",513,2021,"Payton Tidd",131.333333333333,115,34,7,80,15,"2.398",0.226,41.876,"3.603"
"441",563,2021,"Jessie Marvin",162.666666666667,177,70,12,90,10,"3.615",0.274,83.088,"3.605"
"442",1356,2021,"Shi Smith",107.333333333333,116,28,10,109,18,"3.261",0.27,39.081,"3.611"
"443",519,2021,"Mackensie Kohl",146,189,41,9,84,15,"4.315",0.309,51.295,"3.612"
"444",52,2021,"Carson Goatley",98.6666666666667,102,37,8,66,9,"3.476",0.269,46.034,"3.616"
"445",201,2021,"Olivia Price",70.6666666666667,84,17,8,27,5,"4.061",0.285,26.189,"3.617"
"446",17,2021,"Ambria Dorsey",78,91,39,4,43,4,"4.038",0.277,44.167,"3.618"
"447",590,2021,"Colleen Walsh",122.333333333333,148,32,14,79,13,"4.177",0.3,47.21,"3.618"
"448",255,2021,"Blake Neleman",106.666666666667,89,36,12,111,16,"3.675",0.22,48.834,"3.619"
"449",316,2021,"Skylar Whitty",73,71,35,8,33,2,"2.877",0.261,43.973,"3.619"
"450",148,2021,"Alexa Sieger",25.3333333333333,35,11,4,7,0,"4.421",0.337,16.382,"3.624"
"451",147,2021,"Regan Spencer",42.6666666666667,24,12,6,20,3,"1.477",0.166,18.562,"3.642"
"452",402,2021,"Jenna Edwards",107,95,42,4,74,11,"2.224",0.245,46.888,"3.643"
"453",482,2021,"Karsen Cotton",23.3333333333333,33,9,4,18,2,"5.400",0.303,14.414,"3.643"
"454",562,2021,"Tori Mcgraw",65,86,29,7,20,1,"4.523",0.309,37.323,"3.646"
"455",782,2021,"Bailey Lange",183,151,66,28,137,17,"3.060",0.218,94.825,"3.651"
"456",107,2021,"Haylei Archer",75,81,31,19,54,4,"3.733",0.266,51.08,"3.653"
"457",51,2021,"Gia Rodoni",159.333333333333,176,49,10,151,25,"3.690",0.278,60.105,"3.655"
"458",191,2021,"Lindsay Nelson",37.3333333333333,46,22,1,24,2,"4.125",0.301,24.232,"3.659"
"459",66,2021,"Taylor Caudill",77,67,34,10,89,11,"3.455",0.234,44.87,"3.660"
"460",2678,2021,"Paola Rodriguez",23,31,7,5,10,1,"3.957",0.316,13.348,"3.661"
"461",30024,2021,"Devyn Cretz",150.666666666667,162,44,14,122,20,"3.763",0.268,59.075,"3.661"
"462",229,2021,"Lynn Gardner",153.666666666667,168,46,13,89,15,"3.826",0.282,60.093,"3.662"
"463",635,2021,"Shelby Smith",79,94,39,14,75,7,"4.696",0.296,54.19,"3.666"
"464",111,2021,"Chrys Hildebrand",74.6666666666667,57,38,8,80,9,"3.563",0.209,46.763,"3.672"
"465",386,2021,"Nicole Teague",28,35,16,1,14,1,"3.750",0.304,18.25,"3.686"
"466",454,2021,"Kamryn Carcich",14,17,5,0,5,1,"5.000",0.298,6.214,"3.686"
"467",579,2021,"Jane Garver",56,65,22,2,52,8,"4.250",0.294,25.161,"3.686"
"468",505,2021,"Caitlin Karo",55,84,15,1,21,5,"4.582",0.35,17.527,"3.691"
"469",26172,2021,"Audrey Mcneill",57.3333333333334,77,13,4,34,7,"4.151",0.308,18.343,"3.691"
"470",352,2021,"Katelyn Young",84.3333333333333,86,45,7,69,7,"3.652",0.264,53.02,"3.692"
"471",90,2021,"Danielle Reyes",19.3333333333333,21,5,0,8,2,"3.983",0.28,6.086,"3.693"
"472",175,2021,"Sarah Bailitz",79.6666666666667,86,44,6,56,5,"2.987",0.279,51.079,"3.693"
"473",606,2021,"Ashley Stokes",51,79,20,2,26,4,"4.118",0.354,23.549,"3.694"
"474",219,2021,"Jaime Nurrenbern",86.3333333333333,89,20,8,38,8,"3.243",0.251,29.031,"3.697"
"475",367,2021,"Jennifer Leonhardt",79,72,22,7,83,14,"3.810",0.235,29.911,"3.704"
"476",432,2021,"A'tajua Wren",46,63,20,5,27,3,"5.783",0.304,26.37,"3.704"
"477",1004,2021,"Rio Sanchez",49,46,20,6,33,4,"3.143",0.245,26.939,"3.706"
"478",112,2021,"Kaia Simpson",65,85,19,8,37,6,"3.877",0.31,28.308,"3.708"
"479",128,2021,"Breanna Vasquez",36.3333333333333,38,17,5,35,4,"3.468",0.26,23.046,"3.721"
"480",627,2021,"Katlin Entrup",25.6666666666667,30,11,1,14,2,"2.455",0.278,13.169,"3.725"
"481",746,2021,"Mikayla Houge",102.333333333333,100,27,8,56,11,"3.420",0.251,35.977,"3.729"
"482",52,2021,"Natalie Magnus",50.3333333333333,53,28,3,26,2,"3.477",0.265,32.053,"3.731"
"483",110,2021,"Holly Azevedo",62.3333333333333,53,18,4,50,9,"1.909",0.223,22.85,"3.732"
"484",472,2021,"Chloe Rivas",80.3333333333333,105,29,2,45,8,"3.573",0.31,32.307,"3.732"
"485",488,2021,"S'niyah Stinson",112,108,71,9,58,2,"3.500",0.26,80.964,"3.739"
"486",175,2021,"Kelsey Gumm",72.3333333333333,91,25,8,53,8,"4.452",0.304,34.258,"3.741"
"487",716,2021,"Brianna Bailey",28.3333333333333,29,8,3,17,3,"2.471",0.259,12.024,"3.741"
"488",261,2021,"Ja'lynn Bonner",38.6666666666667,58,25,3,16,0,"5.793",0.335,29.5,"3.745"
"489",305,2021,"Gabbi Schnaiter",119.666666666667,100,57,25,101,9,"3.100",0.226,82.836,"3.745"
"490",127,2021,"Ashley Antonazzo",42.3333333333333,53,9,0,24,6,"3.969",0.298,10.252,"3.746"
"491",388,2021,"Ashley Blessin",35.6666666666667,47,11,4,18,3,"4.121",0.313,16.318,"3.746"
"492",219,2021,"Izzy Vetter",157.333333333333,123,82,26,199,22,"3.025",0.212,108.782,"3.747"
"493",434,2021,"Laurin Krings",95,82,34,7,121,19,"3.537",0.227,41.863,"3.747"
"494",1356,2021,"Stefanie Madrigal",111.333333333333,125,48,8,74,10,"2.829",0.269,57.123,"3.747"
"495",164,2021,"Payton Kinney",126.333333333333,93,70,12,135,15,"2.992",0.204,82.736,"3.754"
"496",674,2021,"Molly Millar",10.3333333333333,11,6,2,5,0,"3.387",0.289,9.065,"3.755"
"497",148,2021,"Taylor Betz",75.6666666666667,89,50,9,63,4,"4.348",0.294,60.176,"3.761"
"498",367,2021,"Gabby Holloway",79,87,21,1,31,8,"3.013",0.268,23.101,"3.767"
"499",112,2021,"Gabby Williams",45.3333333333333,41,22,5,29,3,"2.316",0.243,27.904,"3.768"
"500",465,2021,"Jenny Bressler",128.666666666667,99,57,11,131,18,"2.394",0.209,68.769,"3.768"
"501",283,2021,"Madison Burns",109.333333333333,124,33,7,37,8,"3.457",0.284,41.134,"3.772"
"502",596,2021,"Emily Phelan",42,84,14,0,31,6,"7.333",0.404,16,"3.781"
"503",796,2021,"Tessa Magnanimo",21,26,2,0,8,3,"2.667",0.299,3.238,"3.781"
"504",367,2021,"Taylor Roby",165.666666666667,164,65,6,83,14,"2.958",0.255,71.99,"3.782"
"505",102,2021,"Marissa Bertuccio",132.666666666667,142,24,15,77,17,"4.010",0.269,40.07,"3.787"
"506",312,2021,"Sarah Lehman",101.666666666667,92,37,7,54,9,"2.823",0.241,44.905,"3.787"
"507",30024,2021,"Katie Zuniga",75.6666666666667,111,12,2,27,9,"4.718",0.332,15.467,"3.788"
"508",493,2021,"Mac Schulz",49.6666666666667,60,17,6,39,6,"5.215",0.282,24.208,"3.789"
"509",649,2021,"Kendra Conard",31.6666666666667,36,9,2,14,3,"3.316",0.281,12.137,"3.789"
"510",272,2021,"Lauren Card",13.6666666666667,17,2,0,0,1,"3.585",0.283,3.244,"3.790"
"511",676,2021,"Raigan Mock",23,27,13,4,16,1,"4.565",0.29,18.174,"3.791"
"512",432,2021,"Ashlyn Matthews",28.6666666666667,54,15,4,15,1,"8.547",0.386,20.884,"3.795"
"513",196,2021,"Kama Woodall",187.333333333333,197,73,18,103,15,"3.363",0.271,92.052,"3.799"
"514",646,2021,"Katelyn Hughes",21.3333333333333,33,6,0,7,2,"5.578",0.34,7.547,"3.806"
"515",432,2021,"Daisy Page",27,40,7,1,6,2,"5.704",0.331,9.481,"3.807"
"516",189,2021,"Nicole Timmons",139.333333333333,123,88,22,144,12,"3.266",0.234,110.883,"3.821"
"517",639,2021,"Nicole Patille",57,52,33,7,39,3,"2.947",0.233,40.912,"3.821"
"518",9,2021,"Emily Kachel",45.6666666666667,49,12,6,40,7,"3.985",0.261,19.073,"3.823"
"519",308,2021,"Shaina Eyre",117.333333333333,138,67,8,81,8,"4.057",0.28,76.176,"3.823"
"520",792,2021,"Aisha Weixlmann",97.3333333333333,105,31,2,71,14,"3.380",0.269,34.079,"3.828"
"521",771,2021,"Maddy Anderson",63.6666666666667,75,16,7,41,8,"4.618",0.281,24.178,"3.829"
"522",29,2021,"Hanah Bowen",102,72,21,11,79,16,"2.059",0.199,32.706,"3.831"
"523",28,2021,"Allison Royalty",124.666666666667,101,44,14,121,19,"3.201",0.215,58.81,"3.836"
"524",355,2021,"Naomi Jones",32,28,18,1,25,3,"4.375",0.239,19.875,"3.837"
"525",102,2021,"Alyssa Nunez",65.3333333333333,88,14,17,19,3,"4.929",0.317,32.347,"3.839"
"526",559,2021,"Ashley Peters",81.3333333333333,108,20,7,34,8,"4.131",0.33,28.328,"3.839"
"527",191,2021,"Meghan Conroy",36,33,10,5,16,3,"3.500",0.243,15.917,"3.844"
"528",257,2021,"Lauren Mathis",45.6666666666667,31,32,5,55,5,"2.759",0.186,37.679,"3.845"
"529",37,2021,"Samantha Yarbrough",10.3333333333333,8,9,1,14,1,"4.065",0.205,10.774,"3.852"
