"","team_id","player_id","rank","player","xbh"
"52",765,31890,49,"Cat Hammer",25
"53",767,37478,49,"Shea Ibrahim",25
"54",1009,33489,49,"Jobi Heath",25
"55",1010,83867,49,"Austin Wilkerson",25
"56",1028,54458,49,"Alyssa Morris",25
"57",1083,22324,49,"Angelique Elemen",25
"58",1170,7318,49,"Erin Boone",25
"59",1346,52534,49,"Hannah Michel",25
"60",1433,13020,49,"Emily Chandler",25
"61",30013,17432,49,"Emily Dagnan",25
"62",13,14684,62,"Toni Coleman",24
"63",25,79522,62,"Kenedy Urbany",24
"64",174,57003,62,"Taylor Norton",24
"65",241,85105,62,"Erin Wood",24
"66",307,52150,62,"Hannah Mercer",24
"67",395,76859,62,"Nikki Taylor",24
"68",413,23017,62,"Sarena Espinoza",24
"69",477,59074,62,"Christina Pantages",24
"70",790,40039,62,"Reed Karsten",24
"71",929,32403,62,"Marissa Harmon",24
"72",947,31006,62,"Jalissa Gum",24
"73",1010,11212,62,"Kailyn Campbell",24
"74",1097,77850,62,"Hayley Tierce",24
"75",1318,42675,62,"Kayla Kresley",24
"76",1346,82812,62,"Sydney Wellmann",24
"77",2814,52235,62,"Cassidy Merriman",24
"78",30090,59367,62,"Brenda Parnin",24
"79",30193,11012,62,"Kalen Callaway",24
"80",3,11102,80,"Nicole Camera",23
"81",35,54014,80,"Jen Moore",23
"82",54,49989,80,"Kelsey Mcallister",23
"83",54,60761,80,"Lyndsey Peterson",23
"84",537,38888,80,"Jamie Johnson",23
"85",591,82584,80,"Shelby Weeks",23
"86",675,12653,80,"Jacqueline Cautela",23
"87",734,67611,80,"Kiley Rusen",23
"88",1028,45366,80,"Lauren Lewis",23
"89",1096,45132,80,"Abi Leroy",23
"90",8411,84357,80,"Holly Wilmarth",23
"91",9013,41784,80,"Katie Klosterman",23
"92",9223,44667,80,"Kate Lee",23
"93",9630,22177,80,"Anna Eggleston",23
"94",11416,58880,80,"Zoe Pakes",23
"95",30028,66385,80,"Raven Rodriguez",23
"96",30075,52012,80,"Taylor Mendez",23
"97",30120,5691,80,"Brooke Bernard",23
"98",41,39760,98,"Maggie Kadrlik",22
"99",65,84664,98,"Taylor Winkelman",22
"100",65,49859,98,"Emily Mayhew",22
"101",174,10862,98,"Alyssa Cairns",22
"102",206,13038,98,"Susannah Chandler",22
"103",262,75948,98,"Mckenze Supernaw",22
"104",354,10865,98,"Jenna Cairo",22
"105",427,85517,98,"Natalie Wright",22
"106",429,9681,98,"Tylan Buckley",22
"107",468,7090,98,"Lindsey Bolduc",22
"108",696,69686,98,"Victoria Schooanard-saborio",22
"109",728,68284,98,"Katie Sammons",22
"110",734,65943,98,"Heather Robinson",22
"111",767,16078,98,"Kourtney Coveney",22
"112",1116,53110,98,"Peyton Mills",22
"113",1222,41990,98,"Erin Knox",22
"114",1314,55902,98,"Nicole Nease",22
"115",1376,20746,98,"Maddie Dow",22
"116",1446,42906,98,"Destiny Kuehl",22
"117",8744,33162,98,"Tori Hawk",22
"118",8875,83448,98,"Tina White",22
"119",8965,80062,98,"Jordynn Vanpelt",22
"120",9013,30098,98,"Kailey Green",22
"121",11740,68889,98,"Rhiannon Sassman",22
"122",30002,14835,98,"Mary Collins",22
"123",30028,46409,98,"Kristin Lopez",22
"124",30152,78079,98,"Sydni Toilolo",22
