"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"11","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30013.gif",30013,"Lee",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",8,"2366149",2023,"02/08/2023"
"12","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30013.gif",30013,"Lee",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",7,"2388692",2023,"02/08/2023"
"13","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30199.gif",30199,"CUI",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",1,"2366151",2023,"02/08/2023"
"14","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30199.gif",30199,"CUI",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",8,"2388694",2023,"02/08/2023"
"15","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13.gif",13,"Albany St. (GA)",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/632.gif",632,"Savannah St.",12,"2388634",2023,"02/08/2023"
"16","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/632.gif",632,"Savannah St.",15,"2365837",2023,"02/08/2023"
"17","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1028.gif",1028,"Concord",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12830.gif",12830,"Tusculum",3,"2388685",2023,"02/08/2023"
"18","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1028.gif",1028,"Concord",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12830.gif",12830,"Tusculum",5,"2366142",2023,"02/08/2023"
"19","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9223.gif",9223,"North Greenville",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11276.gif",11276,"USC Aiken",1,"2366143",2023,"02/08/2023"
"20","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9223.gif",9223,"North Greenville",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11276.gif",11276,"USC Aiken",0,"2388686",2023,"02/08/2023"
"21","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30240.gif",30240,"Allen",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/791.gif",791,"Winston-Salem",11,"2366140",2023,"02/08/2023"
"22","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30240.gif",30240,"Allen",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/791.gif",791,"Winston-Salem",15,"2388683",2023,"02/08/2023"
"23","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif",13028,"Anderson (SC)",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30154.gif",30154,"Young Harris",3,"2388682",2023,"02/08/2023"
"24","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif",13028,"Anderson (SC)",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30154.gif",30154,"Young Harris",0,"2366139",2023,"02/08/2023"
