"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"21","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1116.gif",1116,"Harding",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/181.gif",181,"Delta St.",3,"2365886",2023,"02/03/2023"
"22","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30118.gif",30118,"Dominican (CA)",5,"2365890",2023,"02/03/2023"
"23","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30153.gif",30153,"Union (TN)",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1057.gif",1057,"Drury",5,"2365877",2023,"02/03/2023"
"24","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1156.gif",1156,"Neb.-Kearney",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/206.gif",206,"Eastern N.M.",7,"2365867",2023,"02/03/2023"
"25","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif",766,"West Ga.",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",4,"2365845",2023,"02/03/2023"
"26","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1446.gif",1446,"Western Ore.",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2696.gif",2696,"Hawaii Pacific",2,"2365878",2023,"02/03/2023"
"27","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30093.gif",30093,"AUM",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1167.gif",1167,"Lander",0,"2366031",2023,"02/03/2023"
"28","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/383.gif",383,"Minnesota St.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/354.gif",354,"Lewis",6,"2365899",2023,"02/03/2023"
"29","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9081.gif",9081,"Concordia-St. Paul",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/427.gif",427,"Minn. Duluth",2,"2365915",2023,"02/03/2023"
"30","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1116.gif",1116,"Harding",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/429.gif",429,"Mississippi Col.",4,"2365914",2023,"02/03/2023"
"31","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9081.gif",9081,"Concordia-St. Paul",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9013.gif",9013,"Missouri Western",1,"2365888",2023,"02/03/2023"
"32","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/354.gif",354,"Lewis",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9013.gif",9013,"Missouri Western",4,"2365869",2023,"02/03/2023"
"33","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30178.gif",30178,"Northwestern Okla.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9012.gif",9012,"Mo. Southern St.",7,"2365852",2023,"02/03/2023"
"34","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8411.gif",8411,"Ark.-Monticello",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9012.gif",9012,"Mo. Southern St.",9,"2365853",2023,"02/03/2023"
"35","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2697.gif",2697,"Hawaii Hilo",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/205.gif",205,"Mont. St. Billings",5,"2365911",2023,"02/03/2023"
"36","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",12,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1238.gif",1238,"Montevallo",4,"2365846",2023,"02/03/2023"
"37","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9754.gif",9754,"UC-Colo. Springs",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1156.gif",1156,"Neb.-Kearney",4,"2365892",2023,"02/03/2023"
"38","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/206.gif",206,"Eastern N.M.",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30054.gif",30054,"Newman",4,"2365866",2023,"02/03/2023"
"39","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8411.gif",8411,"Ark.-Monticello",13,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12810.gif",12810,"Northeastern St.",11,"2365901",2023,"02/03/2023"
"40","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/383.gif",383,"Minnesota St.",11,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/507.gif",507,"Northwest Mo. St.",0,"2365832",2023,"02/03/2023"
"41","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/427.gif",427,"Minn. Duluth",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/507.gif",507,"Northwest Mo. St.",2,"2365868",2023,"02/03/2023"
"42","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/95.gif",95,"Chico St.",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",0,"2365918",2023,"02/03/2023"
"43","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12810.gif",12810,"Northeastern St.",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30178.gif",30178,"Northwestern Okla.",7,"2365913",2023,"02/03/2023"
"44","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif",1222,"Midwestern St.",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30202.gif",30202,"Okla. Baptist",3,"2365902",2023,"02/03/2023"
"45","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30179.gif",30179,"Okla. Christian",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/568.gif",568,"Regis (CO)",0,"2365873",2023,"02/03/2023"
"46","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30028.gif",30028,"UT Tyler",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/568.gif",568,"Regis (CO)",1,"2365874",2023,"02/03/2023"
"47","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/608.gif",608,"Saint Leo",9,"2365850",2023,"02/03/2023"
"48","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2696.gif",2696,"Hawaii Pacific",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/628.gif",628,"San Fran. St.",3,"2365891",2023,"02/03/2023"
"49","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif",1445,"Western N.M.",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30127.gif",30127,"Simon Fraser",7,"2365864",2023,"02/03/2023"
"50","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif",1222,"Midwestern St.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1371.gif",1371,"Southeastern Okla.",12,"2365889",2023,"02/03/2023"
"51","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1057.gif",1057,"Drury",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1371.gif",1371,"Southeastern Okla.",1,"2365916",2023,"02/03/2023"
"52","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/181.gif",181,"Delta St.",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1376.gif",1376,"Southern Ark.",15,"2365876",2023,"02/03/2023"
"53","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30054.gif",30054,"Newman",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30152.gif",30152,"Southern Nazarene",5,"2412120",2023,"02/03/2023"
"54","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2814.gif",2814,"Washburn",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30152.gif",30152,"Southern Nazarene",6,"2365883",2023,"02/03/2023"
"55","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1238.gif",1238,"Montevallo",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",5,"2365893",2023,"02/03/2023"
"56","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif",30177,"Lubbock Christian",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9754.gif",9754,"UC-Colo. Springs",4,"2365905",2023,"02/03/2023"
"57","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1376.gif",1376,"Southern Ark.",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30153.gif",30153,"Union (TN)",3,"2365875",2023,"02/03/2023"
"58","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/208.gif",208,"Eckerd",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",1,"2388612",2023,"02/03/2023"
"59","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/208.gif",208,"Eckerd",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",1,"2365909",2023,"02/03/2023"
"60","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif",30192,"Southern Wesleyan",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30181.gif",30181,"UVA Wise",2,"2365900",2023,"02/03/2023"
"61","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif",30192,"Southern Wesleyan",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30181.gif",30181,"UVA Wise",4,"2388707",2023,"02/03/2023"
"62","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30045.gif",30045,"Palm Beach Atl.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/734.gif",734,"Valdosta St.",4,"2365834",2023,"02/03/2023"
"63","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30045.gif",30045,"Palm Beach Atl.",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/734.gif",734,"Valdosta St.",7,"2388631",2023,"02/03/2023"
"64","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif",30177,"Lubbock Christian",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2814.gif",2814,"Washburn",2,"2365894",2023,"02/03/2023"
"65","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",2,"2411764",2023,"02/03/2023"
"66","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/49.gif",49,"Barry",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11740.gif",11740,"West Florida",0,"2388611",2023,"02/03/2023"
"67","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/49.gif",49,"Barry",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11740.gif",11740,"West Florida",0,"2365908",2023,"02/03/2023"
"68","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1167.gif",1167,"Lander",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif",766,"West Ga.",0,"2365881",2023,"02/03/2023"
"69","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1023.gif",1023,"Coker",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif",1438,"West Liberty",0,"2365851",2023,"02/03/2023"
"70","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1023.gif",1023,"Coker",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif",1438,"West Liberty",2,"2365830",2023,"02/03/2023"
"71","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/537.gif",537,"UNC Pembroke",12,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1439.gif",1439,"West Virginia St.",11,"2412100",2023,"02/03/2023"
"72","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30146.gif",30146,"Azusa Pacific",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1446.gif",1446,"Western Ore.",0,"2365862",2023,"02/03/2023"
"73","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30199.gif",30199,"CUI",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1448.gif",1448,"Western Wash.",0,"2415367",2023,"02/03/2023"
"74","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/92.gif",92,"Cal St. Dom. Hills",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1448.gif",1448,"Western Wash.",0,"2365910",2023,"02/03/2023"
