"","season","team_name","division","conference","record","win_perc","team_id","coach_id"
"23970","2017","Emmanuel (GA)","D-II","Conference Carolinas","14-28-0","0.333","30193",3313
"23971","2017","Murray St.","D-I","OVC","36-20-0","0.643","454",3142
"23972","2017","Muskingum","D-III","OAC","17-23-0","0.425","455",2951
"23973","2017","N.M. Highlands","D-II","RMAC","19-34-0","0.358","8577",3240
"23974","2017","Austin","D-III","SCAC","8-31-0","0.205","953",3494
"23975","2017","Me.-Farmington","D-III","North Atlantic","11-21-0","0.344","379",3544
"23976","2017","Springfield","D-III","NEWMAC","32-11-0","0.744","673",3576
"23977","2017","Northwestern","D-I","Big Ten","25-29-0","0.463","509",1964
"23978","2017","Benedictine (IL)","D-III","NACC","34-13-0","0.723","296",1368
"23979","2017","Valparaiso","D-I","Horizon","28-23-0","0.549","735",3386
"23980","2017","Finlandia","D-III","-","25-13-0","0.658","30032",3426
"23981","2017","FDU","D-I","NEC","5-37-0","0.119","222",3235
"23982","2017","Malone","D-II","G-MAC","19-32-1","0.373","30137",3435
"23983","2017","Northern Ky.","D-I","Horizon","14-38-0","0.269","505",3093
"23984","2017","Elon","D-I","CAA","32-21-0","0.604","1068",737
"23985","2017","Western Mich.","D-I","MAC","25-29-0","0.463","774",1885
"23986","2017","Old Westbury","D-III","Skyline","12-15-0","0.444","524",3557
"23987","2017","Longwood","D-I","Big South","30-29-0","0.508","363",918
"23988","2017","New Mexico St.","D-I","WAC","29-25-0","0.537","472",1897
"23989","2017","Elizabethtown","D-III","Landmark","7-29-0","0.194","211",2137
"23990","2017","San Diego St.","D-I","Mountain West","31-18-0","0.633","626",1318
"23991","2017","North Park","D-III","CCIW","6-34-0","0.150","496",3355
"23992","2017","Cedar Crest","D-III","CSAC","23-13-0","0.639","14795",3504
"23993","2017","Assumption","D-II","NE10","19-18-0","0.514","36",3399
"23994","2017","Gordon","D-III","CCC","15-22-0","0.405","1099",3320
"23995","2017","Wheaton (IL)","D-III","CCIW","8-30-0","0.211","778",3180
"23996","2017","Brown","D-I","Ivy League","16-29-0","0.356","80",874
"23997","2017","Eckerd","D-II","Sunshine State","19-33-0","0.365","208",3514
"23998","2017","Houghton","D-III","Empire 8","11-25-0","0.306","30160",3527
"23999","2017","Millikin","D-III","CCIW","32-12-0","0.727","424",3440
"24000","2017","Eastern N.M.","D-II","Lone Star","20-36-0","0.357","206",3419
"24001","2017","Alvernia","D-III","MAC Commonwealth","19-16-0","0.543","938",3189
"24002","2017","St. Olaf","D-III","MIAC","26-12-0","0.684","615",3578
"24003","2017","Young Harris","D-II","Peach Belt","43-14-0","0.754","30154",3485
"24004","2017","Chris. Newport","D-III","C2C","32-10-0","0.762","139",2128
"24005","2017","Coastal Carolina","D-I","Sun Belt","32-23-0","0.582","149",1684
"24006","2017","Heidelberg","D-III","OAC","25-14-1","0.641","278",3181
"24007","2017","St. Mary's (IN)","D-III","Michigan Intercol. Ath. Assn.","24-15-0","0.615","8688",3272
"24008","2017","Middlebury","D-III","NESCAC","17-14-1","0.548","420",2524
"24009","2017","Cal St. Fullerton","D-I","Big West","35-23-0","0.603","97",3098
"24010","2017","UCLA","D-I","Pac-12","48-15-0","0.762","110",2569
"24011","2017","Ohio St.","D-I","Big Ten","35-18-0","0.660","518",2523
"24012","2017","Lock Haven","D-II","PSAC","28-21-0","0.571","360",2844
"24013","2017","Puget Sound","D-III","NWC","12-26-0","0.316","557",3154
"24014","2017","Emmanuel (MA)","D-III","Great Northeast","15-20-0","0.429","215",3516
"24015","2017","MSU Moorhead","D-II","NSIC","12-37-0","0.245","1240",2939
"24016","2017","Sioux Falls","D-II","NSIC","30-28-0","0.517","30128",3262
"24017","2017","Embry-Riddle (FL)","D-II","DII Independent","26-22-0","0.542","9680",3312
"24018","2017","South Fla.","D-I","AAC","32-24-0","0.571","651",1325
"24019","2017","Principia","D-III","SLIAC","6-20-0","0.231","555",2866
"24020","2017","Stonehill","D-II","NE10","11-30-0","0.268","682",2876
"24021","2017","Oklahoma St.","D-I","Big 12","38-25-0","0.603","521",3449
"24022","2017","Chaminade","D-II","PacWest","8-39-0","0.170","133",2370
"24023","2017","N.C. A&T","D-I","MEAC","19-30-1","0.388","488",2156
"24024","2017","Wellesley","D-III","NEWMAC","18-12-0","0.600","760",2341
"24025","2017","West Virginia St.","D-II","MEC","25-29-0","0.463","1439",3284
"24026","2017","Southern Ill.","D-I","MVC","33-24-0","0.579","659",1722
"24027","2017","Providence","D-I","Big East","23-25-0","0.479","556",2425
"24028","2017","Agnes Scott","D-III","USA South","0-32-0","0.000","11324",3486
"24029","2017","Blackburn","D-III","SLIAC","13-17-0","0.433","64",3090
"24030","2017","Mary","D-II","NSIC","20-35-0","0.364","30075",3436
"24031","2017","West Tex. A&M","D-II","Lone Star","43-11-0","0.796","767",671
"24032","2017","Ark.-Pine Bluff","D-I","SWAC","20-24-0","0.455","2678",2351
"24033","2017","Randolph-Macon","D-III","ODAC","35-11-0","0.761","565",2078
"24034","2017","Cal St. Dom. Hills","D-II","CCAA","8-45-0","0.151","92",3059
"24035","2017","Centenary (NJ)","D-III","CSAC","14-22-0","0.389","12884",2714
"24036","2017","JWU (Providence)","D-III","Great Northeast","34-10-0","0.773","22626",2487
"24037","2017","Canisius","D-I","MAAC","21-32-0","0.396","116",3300
"24038","2017","Southwestern Okla.","D-II","GAC","18-33-0","0.353","8744",2426
"24039","2017","Meredith","D-III","USA South","28-17-0","0.622","409",2946
"24040","2017","Eastern Ill.","D-I","OVC","28-21-0","0.571","201",2302
"24041","2017","Long Beach St.","D-I","Big West","23-28-1","0.451","99",2513
"24042","2017","Lawrence","D-III","MWC","14-22-0","0.389","348",906
"24043","2017","Rowan","D-III","NJAC","33-11-0","0.750","259",620
"24044","2017","Beloit","D-III","MWC","8-28-0","0.222","53",1192
"24045","2017","Birmingham-So.","D-III","SAA","22-18-0","0.550","28593",2892
"24046","2017","Charleston (WV)","D-II","MEC","37-21-0","0.638","1013",2912
"24047","2017","Palm Beach Atl.","D-II","-","32-17-0","0.653","30045",2536
"24048","2017","Southern Va.","D-III","C2C","9-27-0","0.250","30164",3374
"24049","2017","Williams","D-III","NESCAC","38-13-0","0.745","789",366
"24050","2017","Augustana (IL)","D-III","CCIW","14-22-0","0.389","40",1570
"24051","2017","South Dakota St.","D-I","Summit League","19-35-0","0.352","649",2575
"24052","2017","Toledo","D-I","MAC","24-34-0","0.414","709",3382
"24053","2017","Grove City","D-III","PAC","15-19-0","0.441","265",3324
"24054","2017","Rutgers-Newark","D-III","NJAC","15-23-0","0.395","589",3461
"24055","2017","Clarkson","D-III","Liberty League","22-17-0","0.564","146",3207
"24056","2017","Flagler","D-II","Peach Belt","37-19-0","0.661","30092",2725
"24057","2017","St. Thomas Aquinas","D-II","ECC","18-26-0","0.409","1348",3377
"24058","2017","Glenville St.","D-II","MEC","13-36-0","0.265","1098",3319
"24059","2017","Wichita St.","D-I","MVC","32-20-0","0.615","782",1994
"24060","2017","Massachusetts","D-I","Atlantic 10","29-24-0","0.547","400",3236
"24061","2017","Northern St.","D-II","NSIC","29-26-1","0.527","1266",2954
"24062","2017","UT Arlington","D-I","Sun Belt","32-28-0","0.533","702",3176
"24063","2017","Wis.-Parkside","D-II","GLVC","19-29-0","0.396","799",2801
"24064","2017","Lipscomb","D-I","ASUN","36-20-0","0.643","28600",2403
"24065","2017","Houston","D-I","AAC","30-25-0","0.545","288",3528
"24066","2017","Arkansas Tech","D-II","GAC","37-22-0","0.627","947",3086
"24067","2017","UNCW","D-I","CAA","35-20-1","0.636","460",3174
"24068","2017","Furman","D-I","SoCon","31-23-0","0.574","244",3119
"24069","2017","MSOE","D-III","NACC","29-14-0","0.674","20220",3541
"24070","2017","Washington Col.","D-III","Centennial","25-16-0","0.610","753",2790
"24071","2017","Black Hills St.","D-II","RMAC","7-37-0","0.159","30134",3296
"24072","2017","Wingate","D-II","SAC","25-25-0","0.500","1462",3183
"24073","2017","Hofstra","D-I","CAA","27-23-0","0.540","283",3328
"24074","2017","Jefferson","D-II","CACC","25-28-0","0.472","543",3331
"24075","2017","Mary Hardin-Baylor","D-III","ASC","26-16-0","0.619","1203",2942
"24076","2017","Morgan St.","D-I","MEAC","23-23-0","0.500","446",2908
"24077","2017","Niagara","D-I","MAAC","19-26-0","0.422","482",3242
"24078","2017","Virginia St.","D-II","CIAA","11-23-0","0.324","743",3282
"24079","2017","Winston-Salem","D-II","CIAA","16-31-0","0.340","791",2009
"24080","2017","Oregon St.","D-I","Pac-12","28-27-0","0.509","528",3151
"24081","2017","Rockford","D-III","NACC","7-31-0","0.184","582",1169
"24082","2017","Wittenberg","D-III","NCAC","29-7-0","0.806","806",3184
"24083","2017","Bethune-Cookman","D-I","MEAC","24-33-0","0.421","61",1370
"24084","2017","Howard","D-I","MEAC","4-34-0","0.105","290",2836
"24085","2017","Cal St. San Marcos","D-II","-","12-36-0","0.250","30198",2196
"24086","2017","Clark Atlanta","D-II","SIAC","19-26-0","0.422","144",2716
"24087","2017","Framingham St.","D-III","MASCAC","31-13-0","0.705","238",3318
"24088","2017","Colo. Sch. of Mines","D-II","RMAC","32-15-0","0.681","155",3209
"24089","2017","Maryville (TN)","D-III","USA South","22-19-0","0.537","396",3342
"24090","2017","Mercyhurst","D-II","PSAC","16-30-1","0.348","408",3237
"24091","2017","Salem St.","D-III","MASCAC","23-17-0","0.575","621",2556
"24092","2017","Mississippi Val.","D-I","SWAC","13-33-0","0.283","432",1949
"24093","2017","Albion","D-III","Michigan Intercol. Ath. Assn.","9-25-0","0.265","15",2471
"24094","2017","Neumann","D-III","CSAC","29-16-0","0.644","1254",3552
"24095","2017","Alabama Huntsville","D-II","Gulf South","42-17-0","0.712","10",1095
"24096","2017","Wis.-Eau Claire","D-III","WIAC","27-11-0","0.711","793",2010
"24097","2017","Tampa","D-II","Sunshine State","29-12-0","0.707","689",1079
"24098","2017","Penn","D-I","Ivy League","22-18-0","0.550","540",2046
"24099","2017","Waldorf",NA,"-","15-29-0","0.341","506242",3478
"24100","2017","Fresno St.","D-I","Mountain West","35-23-0","0.603","96",2886
"24101","2017","Col. of Charleston","D-I","CAA","33-23-0","0.589","1014",378
"24102","2017","Clark (MA)","D-III","NEWMAC","9-23-0","0.281","145",243
"24103","2017","Thomas More","D-III","PAC","35-10-0","0.778","1402",2783
"24104","2017","Misericordia","D-III","MAC Freedom","21-22-0","0.488","16142",3363
"24105","2017","Montevallo","D-II","Peach Belt","23-23-0","0.500","1238",3349
"24106","2017","Bridgewater (VA)","D-III","ODAC","10-28-0","0.263","75",3407
"24107","2017","Colby","D-III","NESCAC","11-19-0","0.367","151",1135
"24108","2017","Towson","D-I","CAA","23-27-0","0.460","711",1203
"24109","2017","UNLV","D-I","Mountain West","25-27-0","0.481","465",3175
"24110","2017","King's (PA)","D-III","MAC Freedom","19-19-0","0.500","336",903
"24111","2017","St. Joseph's (L.I.)","D-III","Skyline","20-17-0","0.541","1340",3470
"24112","2017","San Fran. St.","D-II","CCAA","21-31-0","0.404","628",2949
"24113","2017","Santa Clara","D-I","WCC","12-37-0","0.245","631",2671
"24114","2017","Princeton","D-I","Ivy League","25-20-0","0.556","554",3153
"24115","2017","Lindenwood","D-II","Mid-America Intercollegiate","21-26-0","0.447","30136",319
"24116","2017","Redlands","D-III","SCIAC","14-26-0","0.350","567",3564
"24117","2017","Pacific (OR)","D-III","NWC","11-27-0","0.289","2751",3359
"24118","2017","Florida St.","D-I","ACC","55-8-1","0.873","234",2223
"24119","2017","Western Ore.","D-II","Great Northwest","29-24-0","0.547","1446",2335
"24120","2017","Benedict","D-II","SIAC","26-24-0","0.520","55",3401
"24121","2017","Western New Eng.","D-III","CCC","24-11-0","0.686","775",1354
"24122","2017","Minnesota St.","D-II","NSIC","64-7-0","0.901","383",205
"24123","2017","Sacramento St.","D-I","Big Sky","21-28-1","0.429","102",3257
"24124","2017","Thiel","D-III","PAC","17-20-0","0.459","707",1762
"24125","2017","Biola","","-","21-22-2","0.488","30220",2807
"24126","2017","Georgia","D-I","SEC","35-23-0","0.603","257",1164
"24127","2017","Rhodes","D-III","SAA","22-21-0","0.512","573",3048
"24128","2017","Alfred","D-III","Empire 8","21-17-0","0.553","18",3396
"24129","2017","UIC","D-I","Horizon","39-22-0","0.639","302",2992
"24130","2017","Delaware Valley","D-III","MAC Freedom","9-16-0","0.360","179",3512
"24131","2017","American Int'l","D-II","NE10","16-23-0","0.410","22",2995
"24132","2017","UIW","D-I","Southland","13-40-0","0.245","2743",3173
"24133","2017","Christian Brothers","D-II","Gulf South","6-44-0","0.120","1015",2603
"24134","2017","Buena Vista","D-III","American Rivers","20-17-0","0.541","84",3299
"24135","2017","Samford","D-I","SoCon","25-36-0","0.410","625",3053
"24136","2017","Mount Olive","D-II","Conference Carolinas","25-29-0","0.463","1245",3020
"24137","2017","Ohio Dominican","D-II","GLIAC","27-22-0","0.551","30119",1167
"24138","2017","North Florida","D-I","ASUN","31-27-0","0.534","2711",1911
"24139","2017","Rochester (NY)","D-III","Liberty League","21-15-0","0.583","581",2869
"24140","2017","Kean","D-III","NJAC","36-10-0","0.783","329",1678
"24141","2017","Salisbury","D-III","C2C","21-19-0","0.525","622",1316
"24142","2017","Central Mich.","D-I","MAC","37-15-0","0.712","129",78
"24143","2017","Villanova","D-I","Big East","35-20-0","0.636","739",227
"24144","2017","Buffalo St.","D-III","SUNYAC","16-23-0","0.410","85",1633
"24145","2017","Bluffton","D-III","HCAC","20-13-0","0.606","987",3403
"24146","2017","Winthrop","D-I","Big South","27-31-0","0.466","792",514
"24147","2017","Tarleton St.","D-II","Lone Star","35-22-0","0.614","1395",3580
"24148","2017","Louisiana Tech","D-I","C-USA","38-24-0","0.613","366",1795
"24149","2017","Johnson C. Smith","D-II","CIAA","16-16-0","0.500","323",1932
"24150","2017","Southeast Mo. St.","D-I","OVC","23-27-0","0.460","654",2825
"24151","2017","CMSV","D-III","Skyline","21-16-0","0.568","451",3198
"24152","2017","Midwestern St.","D-II","Lone Star","19-27-0","0.413","1222",3546
"24153","2017","Centenary (LA)","D-III","SCAC","15-25-0","0.375","125",3413
"24154","2017","Endicott","D-III","CCC","22-16-0","0.579","8981",1006
"24155","2017","Iowa","D-I","Big Ten","19-32-0","0.373","312",2927
"24156","2017","UAB","D-I","C-USA","21-33-0","0.389","9",1743
"24157","2017","Shenandoah","D-III","ODAC","11-29-0","0.275","637",2315
"24158","2017","Claflin","D-II","SIAC","33-20-0","0.623","30058",3506
"24159","2017","Houston Christian","D-I","Southland","17-26-0","0.395","287",668
"24160","2017","Weber St.","D-I","Big Sky","37-22-1","0.627","758",1628
"24161","2017","Hope","D-III","Michigan Intercol. Ath. Assn.","27-15-0","0.643","286",2926
"24162","2017","Neb. Wesleyan","D-III","American Rivers","18-18-0","0.500","462",411
"24163","2017","Evansville","D-I","MVC","20-33-0","0.377","219",2837
"24164","2017","Martin Luther","D-III","UMAC","13-22-0","0.371","8597",3340
"24165","2017","Dickinson","D-III","Centennial","10-26-0","0.278","185",1915
"24166","2017","Stockton","D-III","NJAC","26-21-1","0.553","681",3473
"24167","2017","Davenport","D-II","-","4-1-0","0.800","30221",3213
"24168","2017","Bates","D-III","NESCAC","10-18-0","0.357","50",3192
"24169","2017","Portland St.","D-I","Big Sky","9-36-0","0.200","550",3560
"24170","2017","Ball St.","D-I","MAC","30-28-0","0.517","47",3400
"24171","2017","Stony Brook","D-I","America East","18-29-0","0.383","683",274
"24172","2017","Hanover","D-III","HCAC","18-14-0","0.562","1115",2832
"24173","2017","Bluefield St.","D-II","-","1-31-0","0.031","985",3499
"24174","2017","Mass. Maritime","D-III","MASCAC","7-17-0","0.292","399",3136
"24175","2017","Kansas","D-I","Big 12","24-28-0","0.462","328",2456
"24176","2017","St. Edward's","D-II","Heartland","19-33-0","0.365","1334",3577
"24177","2017","Illinois Col.","D-III","MWC","24-13-0","0.649","297",3124
"24178","2017","Mount Union","D-III","OAC","19-23-1","0.452","452",3445
"24179","2017","Kalamazoo","D-III","Michigan Intercol. Ath. Assn.","13-21-0","0.382","326",3333
"24180","2017","Baruch","D-III","CUNYAC","11-18-0","0.379","58",3294
"24181","2017","Illinois St.","D-I","MVC","33-24-0","0.579","299",51
"24182","2017","Mo. Southern St.","D-II","Mid-America Intercollegiate","27-30-0","0.474","9012",3443
"24183","2017","Colgate","D-I","Patriot","13-30-1","0.302","153",3102
"24184","2017","UIndy","D-II","GLVC","33-21-0","0.611","309",2007
"24185","2017","Eastern Mich.","D-I","MAC","17-34-0","0.333","204",2395
"24186","2017","Iona","D-I","MAAC","27-24-0","0.529","310",3126
"24187","2017","Augsburg","D-III","MIAC","21-19-0","0.525","38",3493
"24188","2017","San Diego","D-I","WCC","22-24-0","0.478","627",1984
"24189","2017","Lycoming","D-III","MAC Commonwealth","24-14-0","0.632","373",3233
"24190","2017","West Florida","D-II","Gulf South","46-15-0","0.754","11740",3389
"24191","2017","Augusta","D-II","Peach Belt","9-43-0","0.173","39",1486
"24192","2017","Kansas City","D-I","WAC","17-38-0","0.309","2707",2509
"24193","2017","Sewanee","D-III","SAA","1-34-0","0.029","652",2841
"24194","2017","Fitchburg St.","D-III","MASCAC","11-19-0","0.367","227",3116
"24195","2017","Scranton","D-III","Landmark","20-15-0","0.571","633",3055
"24196","2017","Franklin & Marshall","D-III","Centennial","17-23-0","0.425","239",2624
"24197","2017","Chestnut Hill","D-II","CACC","14-28-0","0.333","21323",3304
"24198","2017","Cobleskill St.","D-III","United East","3-27-0","0.100","30083",3101
"24199","2017","Louisiana","D-I","Sun Belt","47-8-0","0.855","671",2059
"24200","2017","Valley City St.","","-","21-31-0","0.404","506055",3476
"24201","2017","UTSA","D-I","C-USA","21-32-0","0.396","706",3276
"24202","2017","Union (NY)","D-III","Liberty League","4-25-0","0.138","727",3277
"24203","2017","Worcester St.","D-III","MASCAC","18-18-0","0.500","809",3287
"24204","2017","Army West Point","D-I","Patriot","36-21-0","0.632","725",2803
"24205","2017","Rollins","D-II","Sunshine State","29-24-0","0.547","584",1174
"24206","2017","Indiana","D-I","Big Ten","23-31-0","0.426","306",2075
"24207","2017","Binghamton","D-I","America East","22-25-0","0.468","62",2431
"24208","2017","Rutgers-Camden","D-III","NJAC","13-23-0","0.361","588",3365
"24209","2017","WashU","D-III","UAA","27-14-0","0.659","755",2785
"24210","2017","James Madison","D-I","CAA","52-8-0","0.867","317",2543
"24211","2017","Syracuse","D-I","ACC","31-19-0","0.620","688",3475
"24212","2017","Arizona","D-I","Pac-12","52-9-0","0.852","29",231
"24213","2017","Maine","D-I","America East","19-25-0","0.432","380",3434
"24214","2017","North Georgia","D-II","Peach Belt","48-13-0","0.787","30052",1826
"24215","2017","Mercy","D-II","ECC","33-16-0","0.673","407",2945
"24216","2017","Midland",NA,"-","18-24-0","0.429","506060",3438
"24217","2017","Rivier","D-III","Great Northeast","11-23-0","0.324","18422",3459
"24218","2017","Norwich","D-III","Great Northeast","15-11-0","0.577","511",3556
"24219","2017","Central Wash.","D-II","Great Northwest","34-15-0","0.694","1010",2348
"24220","2017","Ouachita Baptist","D-II","GAC","23-34-0","0.404","1289",2300
"24221","2017","Aurora","D-III","NACC","28-16-0","0.636","42",2110
"24222","2017","Roanoke","D-III","ODAC","24-17-0","0.585","578",2771
"24223","2017","Elmhurst","D-III","CCIW","19-19-0","0.500","212",3112
"24224","2017","Elizabeth City St.","D-II","CIAA","4-26-0","0.133","210",3515
"24225","2017","UT Tyler","D-III","ASC","46-6-0","0.885","30028",1784
"24226","2017","Simon Fraser","D-II","Great Northwest","12-32-0","0.273","30127",1067
"24227","2017","Wilmington (DE)","D-II","CACC","36-21-0","0.632","1460",3285
"24228","2017","Ole Miss","D-I","SEC","43-20-0","0.683","433",1490
"24229","2017","St. Bonaventure","D-I","Atlantic 10","12-37-0","0.245","596",1330
"24230","2017","Immaculata","D-III","CSAC","26-16-0","0.619","303",3125
"24231","2017","Oregon","D-I","Pac-12","54-8-0","0.871","529",2862
"24232","2017","Ky. Wesleyan","D-II","G-MAC","38-22-0","0.633","333",2399
"24233","2017","Muhlenberg","D-III","Centennial","13-25-0","0.342","453",3550
"24234","2017","Mars Hill","D-II","SAC","12-30-0","0.286","1199",3037
"24235","2017","Pfeiffer","D-II","Conference Carolinas","46-8-0","0.852","542",3453
"24236","2017","Alabama A&M","D-I","SWAC","17-31-0","0.354","6",3487
"24237","2017","Capital","D-III","OAC","27-17-0","0.614","117",1499
"24238","2017","Catawba","D-II","SAC","11-40-0","0.216","1001",452
"24239","2017","UMass Boston","D-III","Little East","30-13-0","0.698","401",2563
"24240","2017","Lincoln Memorial","D-II","SAC","23-22-0","0.511","1176",3133
"24241","2017","Memphis","D-I","AAC","29-27-0","0.518","404",1926
"24242","2017","UVA Wise","D-II","MEC","36-19-0","0.655","30181",3582
"24243","2017","Georgian Court","D-II","CACC","14-30-0","0.318","9004",3161
"24244","2017","SFA","D-I","Southland","17-33-0","0.340","676",3567
"24245","2017","Saint Vincent","D-III","PAC","18-16-0","0.529","30064",2555
"24246","2017","John Carroll","D-III","OAC","18-20-0","0.474","320",3017
"24247","2017","Union (KY)",NA,"-","29-28-0","0.509","506105",3583
"24248","2017","Wash. & Jeff.","D-III","PAC","4-25-0","0.138","751",2691
"24249","2017","SUNY Potsdam","D-III","SUNYAC","9-24-0","0.273","552",3368
"24250","2017","Pitt.-Johnstown","D-II","PSAC","15-23-0","0.395","546",3455
"24251","2017","UC Riverside","D-I","Big West","28-24-0","0.538","111",3279
"24252","2017","Regis (MA)","D-III","NECC","16-13-0","0.552","569",3252
"24253","2017","NYU","D-III","UAA","19-19-0","0.500","479",3350
"24254","2017","D'Youville","D-III","AMCC","9-21-0","0.300","1059",3211
"24255","2017","La Roche","D-III","AMCC","13-21-0","0.382","1163",1273
"24256","2017","Kentucky St.","D-II","SIAC","16-21-0","0.432","332",1145
"24257","2017","Seton Hall","D-I","Big East","22-25-1","0.468","635",2586
"24258","2017","Okla. Baptist","D-II","GAC","28-29-0","0.491","30202",927
"24259","2017","Sacred Heart","D-I","NEC","23-28-0","0.451","590",2871
"24260","2017","Georgetown","D-I","Big East","11-37-0","0.229","251",1008
"24261","2017","Utica","D-III","Empire 8","17-21-0","0.447","733",2337
"24262","2017","Hamilton","D-III","NESCAC","11-24-0","0.314","267",3221
"24263","2017","York (NY)","D-III","CUNYAC","1-23-0","0.042","2730",670
"24264","2017","Alabama","D-I","SEC","46-18-0","0.719","8",1048
"24265","2017","Miles","D-II","SIAC","18-28-0","0.391","422",2171
"24266","2017","UC San Diego","D-II","CCAA","30-22-0","0.577","112",829
"24267","2017","Oklahoma","D-I","Big 12","61-9-0","0.871","522",1050
"24268","2017","St. Cloud St.","D-II","NSIC","32-23-0","0.582","598",1450
"24269","2017","Bethel (MN)","D-III","MIAC","11-22-0","0.333","60",3295
"24270","2017","Emory","D-III","UAA","25-13-0","0.658","217",1524
"24271","2017","Kennesaw St.","D-I","ASUN","40-20-0","0.667","1157",3533
"24272","2017","San Jose St.","D-I","Mountain West","37-19-0","0.661","630",2557
"24273","2017","Harding","D-II","GAC","58-9-0","0.866","1116",3222
"24274","2017","Emerson","D-III","NEWMAC","7-26-0","0.212","214",1654
"24275","2017","McDaniel","D-III","Centennial","24-17-1","0.585","773",2283
"24276","2017","Saint Benedict","D-III","MIAC","27-13-0","0.675","595",3160
"24277","2017","Alderson Broaddus","D-II","G-MAC","12-29-0","0.293","934",3490
"24278","2017","Wheaton (MA)","D-III","NEWMAC","18-19-0","0.486","779",2795
"24279","2017","Stanford","D-I","Pac-12","19-32-0","0.373","674",2375
"24280","2017","Kentucky","D-I","SEC","39-19-0","0.672","334",2343
"24281","2017","Concordia (TX)","D-III","ASC","19-23-0","0.452","24400",3210
"24282","2017","DeSales","D-III","MAC Freedom","13-25-0","0.342","20",1383
"24283","2017","Hunter","D-III","CUNYAC","15-16-0","0.484","292",555
"24284","2017","Tennessee","D-I","SEC","48-12-0","0.800","694",264
"24285","2017","Utah Tech","D-II","PacWest","42-14-0","0.750","30095",2880
"24286","2017","Lake Erie","D-II","GLIAC","12-26-0","0.316","2746",3535
"24287","2017","RIT","D-III","Liberty League","22-16-0","0.579","580",2867
"24288","2017","Trinity Washington","D-III","-","1-23-0","0.042","23413",2498
"24289","2017","LeMoyne-Owen","D-II","SIAC","5-23-0","0.179","350",3032
"24290","2017","Luther","D-III","American Rivers","41-5-0","0.891","372",1942
"24291","2017","Swarthmore","D-III","Centennial","15-21-0","0.417","686",562
"24292","2017","UCF","D-I","AAC","29-23-0","0.558","128",746
"24293","2017","Bellarmine","D-II","GLVC","28-28-0","0.500","52",1624
"24294","2017","Elmira","D-III","Empire 8","10-13-0","0.435","213",387
"24295","2017","Nebraska","D-I","Big Ten","24-29-0","0.453","463",301
"24296","2017","Texas St.","D-I","Sun Belt","42-17-0","0.712","670",1869
"24297","2017","Drake","D-I","MVC","28-27-0","0.509","189",2031
"24298","2017","Lasell","D-III","Great Northeast","6-30-0","0.167","8486",2041
"24299","2017","Northwest Nazarene","D-II","Great Northwest","23-27-0","0.460","1274",3150
"24300","2017","Texas-Dallas","D-III","ASC","36-10-0","0.783","23121",2534
"24301","2017","Waynesburg","D-III","PAC","15-21-0","0.417","1434",3387
"24302","2017","Tex. A&M-Commerce","D-II","Lone Star","34-20-0","0.630","199",2148
"24303","2017","California (PA)","D-II","PSAC","22-17-0","0.564","106",730
"24304","2017","Southeastern La.","D-I","Southland","26-29-0","0.473","655",2928
"24305","2017","Saint Martin's","D-II","Great Northwest","25-19-0","0.568","1343",1053
"24306","2017","Bemidji St.","D-II","NSIC","28-19-0","0.596","54",2999
"24307","2017","UC-Colo. Springs","D-II","RMAC","17-28-0","0.378","9754",2983
"24308","2017","St. Scholastica","D-III","UMAC","24-17-0","0.585","618",3471
"24309","2017","Chadron St.","D-II","RMAC","32-25-0","0.561","1012",2602
"24310","2017","NVU-Johnson","D-III","North Atlantic","4-18-0","0.182","324",2757
"24311","2017","Maranatha Baptist","D-III","-","7-24-0","0.226","1194",2517
"24312","2017","South Dakota","D-I","Summit League","22-32-0","0.407","650",3398
"24313","2017","Saint Michael's","D-II","NE10","12-20-0","0.375","613",1855
"24314","2017","Georgia St.","D-I","Sun Belt","36-25-0","0.590","254",2919
"24315","2017","Lane","D-II","SIAC","18-17-0","0.514","347",2743
"24316","2017","Wis.-Superior","D-III","UMAC","16-17-0","0.485","804",1891
"24317","2017","Ozarks (AR)","D-III","ASC","6-31-0","0.162","23008",1872
"24318","2017","Southeastern Okla.","D-II","GAC","18-34-0","0.346","1371",1326
"24319","2017","St. Ambrose",NA,"-","33-18-0","0.647","506002",2981
"24320","2017","La Salle","D-I","Atlantic 10","20-27-0","0.426","340",3226
"24321","2017","Methodist","D-III","USA South","8-30-0","0.211","412",1553
"24322","2017","Gwynedd Mercy","D-III","CSAC","17-17-0","0.500","12399",2497
"24323","2017","LIU","D-I","NEC","20-32-0","0.385","361",1021
"24324","2017","UChicago","D-III","UAA","26-14-0","0.650","137",1204
"24325","2017","Northwest Mo. St.","D-II","Mid-America Intercollegiate","29-21-0","0.580","507",2069
"24326","2017","Purchase","D-III","Skyline","10-17-0","0.370","30029",3456
"24327","2017","UNI","D-I","MVC","33-19-0","0.635","504",2686
"24328","2017","Alverno","D-III","NACC","13-25-0","0.342","28746",3492
"24329","2017","Bowdoin","D-III","NESCAC","28-10-0","0.737","69",2242
"24330","2017","TCNJ","D-III","NJAC","14-17-1","0.452","712",1201
"24331","2017","UMES","D-I","MEAC","11-27-0","0.289","393",1600
"24332","2017","Ursinus","D-III","Centennial","17-19-0","0.472","730",3177
"24333","2017","Juniata","D-III","Landmark","15-25-0","0.375","325",3128
