"","team_id","player_id","rank","player","xbh"
"94",11403,32064,79,"Alyssa Hanks",23
"95",30050,81301,79,"Lakyn Wagoner",23
"96",30154,32689,79,"Hannah Harrison",23
"97",30177,14179,79,"Lindzi Clemmer",23
"98",3,49228,98,"Brenna Martini",22
"99",10,738,98,"Kiara Akles",22
"100",10,31921,98,"Amber Hammonds",22
"101",159,74355,98,"Calli Star",22
"102",262,35784,98,"Nikoma Holmen",22
"103",309,61717,98,"Taylor Podschweit",22
"104",413,23017,98,"Sarena Espinoza",22
"105",427,77898,98,"Kalynn Tilton",22
"106",436,49094,98,"Chelsea Martinez",22
"107",437,17528,98,"Brianna Dalton",22
"108",507,47834,98,"Rebecca Maher",22
"109",510,59729,98,"Sydni Pauley",22
"110",696,44837,98,"Anastasia Leibas",22
"111",765,34174,98,"Alyssa Herion",22
"112",947,68633,98,"Ashton Sangster",22
"113",947,41975,98,"Janie Knowles",22
"114",1009,33463,98,"Morgan Heard",22
"115",1085,13495,98,"Sam Chiudina",22
"116",1097,77850,98,"Hayley Tierce",22
"117",1257,72021,98,"Haley Simonds",22
"118",1274,83995,98,"Anna Williams",22
"119",1376,58535,98,"Faith Otts",22
"120",9630,9367,98,"Morgan Bruce",22
"121",30028,27162,98,"Nicole Garcia",22
"122",30050,83642,98,"Calla Wickenhauser",22
"123",30052,26098,98,"Alishia Frierson",22
"124",30141,66111,98,"Jessie Rock",22
"125",30152,17115,98,"Caitllyn Curlee",22
"126",30199,58905,98,"Kailey Palazzolo",22
"127",30222,42441,98,"Taylor Kotzo",22
