"","last_team","player_id","player","teams","seasons","first","last","headshot","...1","team_id","division"
"2694","Ferris St.",42936,"Aubrie Lafferty","Wheeling + Ferris St.","2021+2022+2023","Aubrie","Lafferty",NA,407,224,"D-II"
"2695","Slippery Rock",48493,"Aubrie Martin","Slippery Rock","2017","Aubrie","Martin",NA,532,643,"D-II"
"2696","Central Mo.",51138,"Aubrie Mcroberts","Central Mo.","2021+2022+2023+2024","Aubrie","Mcroberts",NA,364,130,"D-II"
"2697","Fairmont St.",75429,"Aubrie Swaenepoel","Fairmont St.","2022","Aubrie","Swaenepoel",NA,404,1076,"D-II"
"2698","Sonoma St.",77486,"Aubrie Tolliver","Sonoma St.","2016","Aubrie","Tolliver",NA,533,645,"D-II"
"2699","Southwest Baptist",33952,"Aubry Hernandez","Nova Southeastern + Southwest Baptist","2019+2020","Aubry","Hernandez",NA,540,2755,"D-II"
"2700","Minot St.",38470,"Aubry Johnson","Minot St.","2017+2018","Aubry","Johnson",NA,473,30125,"D-II"
"2701","Ark.-Monticello",56816,"Aubry O'bryant","Ark.-Monticello","2025","Aubry","O'bryant",NA,330,8411,"D-II"
"2702","Augusta",3405,"Auburn Balcorta","Augusta","2016+2017+2018","Auburn","Balcorta",NA,334,39,"D-II"
"2703","Elizabeth City St.",74178,"Auburn Stevens","Elizabeth City St.","2020","Auburn","Stevens",NA,398,210,"D-II"
"2704","Limestone",10437,"Audra Butler","Limestone","2018+2019+2020+2021","Audra","Butler",NA,449,1174,"D-II"
"2705","Northwest Nazarene",53439,"Audree Montmeny","Northwest Nazarene","2019+2020+2021+2022+2024","Audree","Montmeny",NA,494,1274,"D-II"
"2706","Virginia Union",36117,"Audrenik Howard","Virginia Union","2018+2019+2020","Audrenik","Howard",NA,577,744,"D-II"
"2707","Augusta",81,"Audrey Abbott","Augusta","2025","Audrey","Abbott",NA,334,39,"D-II"
"2708","Academy of Art",1080,"Audrey Allen","Academy of Art","2023+2024+2025","Audrey","Allen",NA,320,30123,"D-II"
"2709","St. Anselm",2479,"Audrey Arsenault","St. Anselm","2022+2023+2024+2025","Audrey","Arsenault",NA,544,593,"D-II"
"2710","MSU Denver",10273,"Audrey Burt","MSU Denver","2022+2023+2024","Audrey","Burt",NA,457,413,"D-II"
"2711","West Ala.",19639,"Audrey Diekmann","West Ala.","2017+2016+2018","Audrey","Diekmann",NA,582,358,"D-II"
"2712","Southern Conn. St.",20190,"Audrey Dolloff","Southern Conn. St.","2016","Audrey","Dolloff",NA,536,658,"D-II"
"2713","UT Tyler",22739,"Audrey Escamilla","UT Tyler","2021+2022+2023+2024","Audrey","Escamilla",NA,569,30028,"D-II"
"2714","Northwestern Okla.",22892,"Audrey Estes","Northwestern Okla.","2016+2017+2018","Audrey","Estes",NA,495,30178,"D-II"
"2715","Black Hills St.",25304,"Audrey Fouras","Black Hills St.","2023+2024+2025","Audrey","Fouras",NA,344,30134,"D-II"
"2716","Florida Tech",26692,"Audrey Gangloff","Florida Tech","2016+2017","Audrey","Gangloff",NA,411,230,"D-II"
"2717","Fort Hays St.",28133,"Audrey Gillespie","Fort Hays St.","2024+2025","Audrey","Gillespie",NA,412,9011,"D-II"
"2718","Florida Tech",30827,"Audrey Gurule","Florida Tech","2025","Audrey","Gurule",NA,411,230,"D-II"
"2719","Quincy",33925,"Audrey Hermann","Quincy","2019+2020+2021+2022+2024","Audrey","Hermann",NA,510,561,"D-II"
"2720","Davis & Elkins",34451,"Audrey Higgins","Davis & Elkins","2025","Audrey","Higgins",NA,387,174,"D-II"
"2721","Chowan",36304,"Audrey Hubbard","Chowan","2016+2017","Audrey","Hubbard",NA,372,8875,"D-II"
"2722","Clarion",36713,"Audrey Hummel","Clarion","2017","Audrey","Hummel",NA,375,143,"D-II"
"2723","West Chester",41720,"Audrey Kochanowicz","West Chester","2022","Audrey","Kochanowicz",NA,583,765,"D-II"
"2724","Ashland",47752,"Audrey Manahan","Ashland","2016+2017","Audrey","Manahan",NA,332,35,"D-II"
"2725","West Liberty",51513,"Audrey Meloun","West Liberty","2018+2019+2020","Audrey","Meloun",NA,585,1438,"D-II"
"2726","Pittsburg St.",52375,"Audrey Miller","Toledo + Pittsburg St.","2025+2021","Audrey","Miller",NA,506,1314,"D-II"
"2727","Shaw",55833,"Audrey Newell","Shaw","2025","Audrey","Newell",NA,526,636,"D-II"
"2728","Pitt.-Johnstown",59076,"Audrey Paterson","Pitt.-Johnstown","2023+2024+2025","Audrey","Paterson",NA,505,546,"D-II"
"2729","Lincoln Memorial",60313,"Audrey Petoskey","Lincoln Memorial","2018+2019+2020+2021","Audrey","Petoskey",NA,452,1176,"D-II"
"2730","Southwest Baptist",62815,"Audrey Rahlmann","Southwest Baptist","2024+2025","Audrey","Rahlmann",NA,540,2755,"D-II"
"2731","CUI",65490,"Audrey Robles","CUI","2024+2025","Audrey","Robles",NA,352,30199,"D-II"
"2732","Lincoln (MO)",66686,"Audrey Rowe","Lincoln (MO)","2023","Audrey","Rowe",NA,450,356,"D-II"
"2733","UIndy",71682,"Audrey Sizemore","UIndy","2020+2021+2022","Audrey","Sizemore",NA,565,309,"D-II"
"2734","Eastern N.M.",79735,"Audrey Velasquez","Eastern N.M.","2016+2017","Audrey","Velasquez",NA,394,206,"D-II"
"2735","St. Edward's",12384,"Audri Castillo","St. Edward's","2024+2025","Audri","Castillo",NA,546,1334,"D-II"
"2736","Bloomfield",57828,"Audrianna Ortiz","Bloomfield","2022+2023+2024","Audrianna","Ortiz",NA,345,984,"D-II"
"2737","Fort Valley St.",56310,"Audriannal Noel","Fort Valley St.","2019+2018","Audriannal","Noel",NA,414,237,"D-II"
"2738","Central Okla.",54123,"Audrie Morrison","Central Okla.","2019+2020+2021","Audrie","Morrison",NA,365,1009,"D-II"
"2739","Delta St.",66985,"Audry Rumsey","Delta St.","2024","Audry","Rumsey",NA,388,181,"D-II"
"2740","Anderson (SC)",59631,"Augie Pena","Anderson (SC)","2016+2017","Augie","Pena",NA,328,13028,"D-II"
"2741","Southeastern Okla.",21437,"Augusta Duty","Southeastern Okla.","2018+2019+2020+2021","Augusta","Duty",NA,534,1371,"D-II"
"2742","Ky. Wesleyan",27125,"Augusta Garr","Ky. Wesleyan","2022+2023+2024+2025","Augusta","Garr",NA,439,333,"D-II"
"2743","Coker",37516,"Augusta Jackson","Coker","2016+2017","Augusta","Jackson",NA,377,1023,"D-II"
"2744","Lynn",36118,"Aun'yale Howard","Lynn","2025","Aun'yale","Howard",NA,456,20794,"D-II"
"2745","Fort Valley St.",43874,"Aundraya Lavaud","Fort Valley St.","2024","Aundraya","Lavaud",NA,414,237,"D-II"
"2746","Lincoln (PA)",31322,"Aundrea Hall","Lincoln (PA)","2017","Aundrea","Hall",NA,451,357,"D-II"
"2747","East Central",31710,"Aundrea Hamric","East Central","2017+2018+2019","Aundrea","Hamric",NA,392,8965,"D-II"
"2748","Arkansas Tech",76886,"Aundrea Thompson","Arkansas Tech","2025","Aundrea","Thompson",NA,331,947,"D-II"
"2749","Mississippi Col.",22076,"Aundria Eirls","Mississippi Col.","2021","Aundria","Eirls",NA,474,429,"D-II"
"2750","Northern St.",6833,"Aune Boben","Northern St.","2025","Aune","Boben",NA,492,1266,"D-II"
"2751","MSU Moorhead",56568,"Aunica Novacek","MSU Moorhead","2016+2017+2018","Aunica","Novacek",NA,458,1240,"D-II"
"2752","Saint Leo",54397,"Auria Mounts","Saint Leo","2018+2019","Auria","Mounts",NA,518,608,"D-II"
"2753","Findlay",44777,"Aurora Lescody","Findlay","2023+2024+2025","Aurora","Lescody",NA,408,1079,"D-II"
"2754","McKendree",79996,"Austen Vickery","McKendree","2022","Austen","Vickery",NA,464,30138,"D-II"
"2755","Central Mo.",22055,"Austin Eickleberry","Central Mo.","2016","Austin","Eickleberry",NA,364,130,"D-II"
"2756","Delta St.",62230,"Austin Pruitt","Delta St.","2017","Austin","Pruitt",NA,388,181,"D-II"
"2757","Central Wash.",83193,"Austin Wilkerson","Central Wash.","2016","Austin","Wilkerson",NA,366,1010,"D-II"
"2758","USC Aiken",19972,"Austyn Dixon","USC Aiken","2024","Austyn","Dixon",NA,567,11276,"D-II"
"2759","Lee",21370,"Austyn Durham","Lee","2020+2021","Austyn","Durham",NA,445,30013,"D-II"
"2760","Academy of Art",49170,"Austyn Matlick","Academy of Art","2018+2019+2020","Austyn","Matlick",NA,320,30123,"D-II"
"2761","San Fran. St.",9577,"Autiana Buck","San Fran. St.","2025","Autiana","Buck",NA,523,628,"D-II"
"2762","Clarion",2949,"Autumn Babcock","Clarion","2016+2017","Autumn","Babcock",NA,375,143,"D-II"
"2763","Southern Wesleyan",3991,"Autumn Barnhardt","Southern Wesleyan","2023+2024","Autumn","Barnhardt",NA,539,30192,"D-II"
"2764","Southern Nazarene",5260,"Autumn Benavides","Southern Nazarene","2023","Autumn","Benavides",NA,538,30152,"D-II"
"2765","Montevallo",6238,"Autumn Birtcher","Montevallo","2016","Autumn","Birtcher",NA,481,1238,"D-II"
"2766","King (TN)",11097,"Autumn Campbell","King (TN)","2024+2025","Autumn","Campbell",NA,437,30051,"D-II"
"2767","USC Aiken",24362,"Autumn Fisher","USC Aiken","2025","Autumn","Fisher",NA,567,11276,"D-II"
"2768","Palm Beach Atl.",27371,"Autumn Gaudet","Palm Beach Atl.","2024","Autumn","Gaudet",NA,504,30045,"D-II"
"2769","Ky. Wesleyan",29460,"Autumn Grady","Ky. Wesleyan","2016+2017+2018+2019","Autumn","Grady",NA,439,333,"D-II"
"2770","West Virginia St.",31323,"Autumn Hall","West Virginia St.","2023+2024+2025","Autumn","Hall",NA,588,1439,"D-II"
"2771","Goldey-Beacom",35439,"Autumn Hollis","Goldey-Beacom","2016+2017+2018","Autumn","Hollis",NA,423,8366,"D-II"
"2772","Harding",36704,"Autumn Humes","Kentucky + Harding","2018+2019+2020+2021+2017","Autumn","Humes",NA,425,1116,"D-II"
"2773","Tex. A&M-Kingsville",38899,"Autumn Jones","Tex. A&M-Kingsville","2021+2022+2023","Autumn","Jones",NA,554,696,"D-II"
"2774","UC-Colo. Springs",42680,"Autumn Kunze","UC-Colo. Springs","2023+2024+2025","Autumn","Kunze",NA,564,9754,"D-II"
"2775","Limestone",50116,"Autumn Mccurry","Limestone","2022","Autumn","Mccurry",NA,449,1174,"D-II"
"2776","Wheeling",57204,"Autumn Oehlstrom","Wheeling","2020+2021+2022","Autumn","Oehlstrom",NA,592,12799,"D-II"
"2777","Lane",60515,"Autumn Phillips","Lane","2022+2023+2024+2025","Autumn","Phillips",NA,443,347,"D-II"
"2778","Goldey-Beacom",71466,"Autumn Simpson","Goldey-Beacom","2023+2024+2025","Autumn","Simpson",NA,423,8366,"D-II"
"2779","Southern N.H.",74179,"Autumn Stevens","Southern N.H.","2022","Autumn","Stevens",NA,537,468,"D-II"
"2780","East Central",75414,"Autumn Suydam","East Central","2016","Autumn","Suydam",NA,392,8965,"D-II"
"2781","West Virginia St.",76887,"Autumn Thompson","West Virginia St.","2021+2022+2023+2024","Autumn","Thompson",NA,588,1439,"D-II"
"2782","Ga. Southwestern",78113,"Autumn Tripp","Ga. Southwestern","2018","Autumn","Tripp",NA,418,1097,"D-II"
"2783","Missouri S&T",78209,"Autumn Trower","Missouri S&T","2025","Autumn","Trower",NA,475,435,"D-II"
"2784","Washburn",69171,"Autymn Schreiner","Washburn","2021+2022+2023+2024","Autymn","Schreiner",NA,579,2814,"D-II"
"2785","Fayetteville St.",4287,"Ava Basket","Fayetteville St.","2020","Ava","Basket",NA,405,223,"D-II"
"2786","Concordia-St. Paul",6492,"Ava Blake","Marshall + Concordia-St. Paul","2025","Ava","Blake",NA,383,9081,"D-II"
"2787","Washburn",6778,"Ava Bloyd","Washburn","2025","Ava","Bloyd",NA,579,2814,"D-II"
"2788","Kutztown",7528,"Ava Bottiglia","Kutztown","2018+2019+2020+2021","Ava","Bottiglia",NA,438,339,"D-II"
"2789","Claflin",9016,"Ava Brown","Idaho St. + Florida + Claflin","2023+2024+2025","Ava","Brown",NA,374,30058,"D-II"
"2790","St. Anselm",11431,"Ava Caputo","St. Anselm","2022+2023+2024","Ava","Caputo",NA,544,593,"D-II"
"2791","Northwest Nazarene",13789,"Ava Clark","Northwest Nazarene","2024+2025","Ava","Clark",NA,494,1274,"D-II"
"2792","Staten Island",18619,"Ava Del salto","St. Thomas Aquinas + Staten Island","2023+2024","Ava","Del salto",NA,550,675,"D-II"
"2793","Embry-Riddle (FL)",20204,"Ava Domenici","Embry-Riddle (FL)","2023+2024+2025","Ava","Domenici",NA,399,9680,"D-II"
"2794","Mississippi Col.",20557,"Ava Dover","Mississippi Col.","2025","Ava","Dover",NA,474,429,"D-II"
"2795","Southern Ark.",21195,"Ava Dunn","Southern Ark.","2022+2023+2024","Ava","Dunn",NA,535,1376,"D-II"
"2796","Regis (CO)",21890,"Ava Edwards","Regis (CO)","2024+2025","Ava","Edwards",NA,511,568,"D-II"
"2797","Belmont Abbey",22168,"Ava Elkins","Belmont Abbey","2024+2025","Ava","Elkins",NA,339,2683,"D-II"
"2798","Frostburg St.",23262,"Ava Fair","Frostburg St.","2025","Ava","Fair",NA,417,243,"D-II"
"2799","New Haven",24480,"Ava Fitzmaurice","Siena + New Haven","2022+2023+2019+2020+2021","Ava","Fitzmaurice",NA,485,470,"D-II"
"2800","Colorado Mesa",26087,"Ava Fugate","Colorado Mesa","2021+2022+2023+2024","Ava","Fugate",NA,380,11416,"D-II"
"2801","Frostburg St.",28488,"Ava Gnibus","California (PA) + Frostburg St.","2019+2020+2021+2022+2024","Ava","Gnibus",NA,417,243,"D-II"
"2802","Cal Poly Humboldt",31742,"Ava Hand","Cal Poly Humboldt","2021+2022+2023+2024","Ava","Hand",NA,353,291,"D-II"
"2803","Azusa Pacific",33953,"Ava Hernandez","Azusa Pacific","2025","Ava","Hernandez",NA,336,30146,"D-II"
"2804","Adelphi",34188,"Ava Hershkovitz","Adelphi","2025","Ava","Hershkovitz",NA,322,3,"D-II"
"2805","Saint Martin's",34274,"Ava Heston","Saint Martin's","2025","Ava","Heston",NA,519,1343,"D-II"
"2806","UVA Wise",34992,"Ava Hockey","UVA Wise","2016+2017+2018+2019","Ava","Hockey",NA,570,30181,"D-II"
"2807","Alabama Huntsville",37654,"Ava Jacobs","Alabama Huntsville","2019+2020+2021+2022","Ava","Jacobs",NA,323,10,"D-II"
"2808","Coker",38025,"Ava Jay","Coker","2020+2021+2022","Ava","Jay",NA,377,1023,"D-II"
"2809","Minn. Duluth",38472,"Ava Johnson","Boston U. + Minn. Duluth","2025+2023+2024","Ava","Johnson",NA,470,427,"D-II"
"2810","Roosevelt",39734,"Ava Kaspar","Roosevelt","2025","Ava","Kaspar",NA,515,2807,"D-II"
"2811","Wheeling",42327,"Ava Kresak","Wheeling","2025","Ava","Kresak",NA,592,12799,"D-II"
"2812","Bentley",43500,"Ava Lanza","Bentley","2024+2025","Ava","Lanza",NA,342,56,"D-II"
"2813","Pittsburg St.",43836,"Ava Laurent","Pittsburg St.","2024+2025","Ava","Laurent",NA,506,1314,"D-II"
"2814","Walsh",45477,"Ava Littin","Walsh","2025","Ava","Littin",NA,578,30141,"D-II"
"2815","North Georgia",46733,"Ava Lunsford","Western Ky. + North Georgia","2024+2025","Ava","Lunsford",NA,489,30052,"D-II"
"2816","Assumption",50998,"Ava Mcnamara","Assumption","2024+2025","Ava","Mcnamara",NA,333,36,"D-II"
"2817","Lane",51214,"Ava Mearideth","Lane","2023+2024","Ava","Mearideth",NA,443,347,"D-II"
"2818","Tuskegee",51766,"Ava Merideth","Tuskegee","2025","Ava","Merideth",NA,563,720,"D-II"
"2819","D'Youville",52378,"Ava Miller","D'Youville","2021+2022+2023+2024","Ava","Miller",NA,385,1059,"D-II"
"2820","Chowan",53044,"Ava Mizell","Chowan","2024+2025","Ava","Mizell",NA,372,8875,"D-II"
"2821","Millersville",55561,"Ava Nelson","Millersville","2025","Ava","Nelson",NA,469,423,"D-II"
"2822","Sonoma St.",58656,"Ava Paquin","Sonoma St.","2025","Ava","Paquin",NA,533,645,"D-II"
"2823","Lee",59954,"Ava Perkins","Lee","2024+2025","Ava","Perkins",NA,445,30013,"D-II"
"2824","Eckerd",61089,"Ava Planeta","Eckerd","2025","Ava","Planeta",NA,395,208,"D-II"
"2825","Tampa",62950,"Ava Ramirez","West Ga. + Tampa","2022+2023+2024+2025","Ava","Ramirez",NA,552,689,"D-II"
"2826","Lewis",63610,"Ava Reed","Lewis","2025","Ava","Reed",NA,448,354,"D-II"
"2827","Felician",64989,"Ava Rivera","Felician","2025","Ava","Rivera",NA,406,23157,"D-II"
"2828","Southwest Minn. St.",66831,"Ava Rud","Southwest Minn. St.","2025","Ava","Rud",NA,541,8736,"D-II"
"2829","Pittsburg St.",68317,"Ava Sarwinski","Pittsburg St.","2024+2025","Ava","Sarwinski",NA,506,1314,"D-II"
"2830","Lake Erie",69489,"Ava Scott","UT Martin + Lake Erie","2025+2022+2023+2024","Ava","Scott",NA,440,2746,"D-II"
"2831","Minnesota St.",72476,"Ava Smithson","UNI + Minnesota St.","2024+2025+2023","Ava","Smithson",NA,472,383,"D-II"
"2832","Colorado Mesa",74063,"Ava Stephens","Colorado Mesa","2025","Ava","Stephens",NA,380,11416,"D-II"
"2833","Wis.-Parkside",75441,"Ava Swain","Wis.-Parkside","2025","Ava","Swain",NA,598,799,"D-II"
"2834","St. Anselm",80208,"Ava Vincequere","St. Anselm","2021+2022+2023","Ava","Vincequere",NA,544,593,"D-II"
"2835","Chaminade",80759,"Ava Walker","Chaminade","2025","Ava","Walker",NA,368,133,"D-II"
"2836","Converse",82148,"Ava Wells","Converse","2024+2025","Ava","Wells",NA,384,8935,"D-II"
"2837","Davis & Elkins",83622,"Ava Willis","Davis & Elkins","2019+2020+2021+2022","Ava","Willis",NA,387,174,"D-II"
"2838","Anderson (SC)",84705,"Ava Worthy","Anderson (SC)","2023+2024","Ava","Worthy",NA,328,13028,"D-II"
"2839","Truman St.",76135,"Avaree Taylor","Truman St.","2025","Avaree","Taylor",NA,561,499,"D-II"
"2840","Northern St.",21569,"Avarie Eagle","Northern St.","2022+2023+2024+2025","Avarie","Eagle",NA,492,1266,"D-II"
"2841","Cedarville",36705,"Avary Humes","Cedarville","2016+2017+2018","Avary","Humes",NA,363,30124,"D-II"
"2842","Northwestern Okla.",28904,"Aveli Gonzalez","Northwestern Okla.","2024","Aveli","Gonzalez",NA,495,30178,"D-II"
"2843","Delta St.",8564,"Averi Bridgman","Delta St.","2025","Averi","Bridgman",NA,388,181,"D-II"
"2844","Valdosta St.",48495,"Averi Martin","Valdosta St.","2022","Averi","Martin",NA,574,734,"D-II"
"2845","Mercy",52379,"Averi Miller","Lubbock Christian + Mercy","2017+2018+2024+2025","Averi","Miller",NA,466,407,"D-II"
"2846","West Ala.",59662,"Averi Pender","West Ala.","2018","Averi","Pender",NA,582,358,"D-II"
"2847","Angelo St.",30800,"Averie Gunther","Ark.-Monticello + Angelo St.","2022+2024+2025","Averie","Gunther",NA,329,25,"D-II"
"2848","Emory & Henry",457,"Avery Adkins","Emory & Henry","2022+2023+2024+2021","Avery","Adkins",NA,401,216,"D-II"
"2849","Bemidji St.",1524,"Avery Amidon","Bemidji St.","2024+2025","Avery","Amidon",NA,340,54,"D-II"
"2850","Northwest Mo. St.",1634,"Avery Anderson","Northwest Mo. St.","2021+2022+2023","Avery","Anderson",NA,493,507,"D-II"
"2851","Simon Fraser",3831,"Avery Barker","Simon Fraser","2022+2023+2024+2025","Avery","Barker",NA,530,30127,"D-II"
"2852","Mississippi Col.",3956,"Avery Barnett","Mississippi Col.","2020+2021+2022+2023","Avery","Barnett",NA,474,429,"D-II"
"2853","Okla. Baptist",4523,"Avery Baxter","Okla. Baptist","2021+2022","Avery","Baxter",NA,500,30202,"D-II"
"2854","Eckerd",4728,"Avery Beauchaine","Eckerd","2023+2024","Avery","Beauchaine",NA,395,208,"D-II"
"2855","West Liberty",4830,"Avery Becker","West Liberty","2022+2023+2024","Avery","Becker",NA,585,1438,"D-II"
"2856","Francis Marion",5165,"Avery Bellai","Charlotte + Francis Marion","2021+2023","Avery","Bellai",NA,415,1085,"D-II"
"2857","Clarion",5192,"Avery Bellish","Clarion","2025","Avery","Bellish",NA,375,143,"D-II"
"2858","Thomas More",6692,"Avery Blinn","Thomas More","2025","Avery","Blinn",NA,558,1402,"D-II"
"2859","Texas Woman's",7058,"Avery Boley","Tex. A&M-Commerce + Texas Woman's","2019+2020+2021+2022+2023","Avery","Boley",NA,556,701,"D-II"
"2860","Harding",7253,"Avery Booker","Harding","2025","Avery","Booker",NA,425,1116,"D-II"
"2861","Emporia St.",8489,"Avery Brewer","Emporia St.","2024+2025","Avery","Brewer",NA,402,1071,"D-II"
"2862","Drury",9650,"Avery Budde","Drury","2025","Avery","Budde",NA,391,1057,"D-II"
"2863","North Greenville",10905,"Avery Callahan","North Greenville","2016","Avery","Callahan",NA,490,9223,"D-II"
"2864","West Tex. A&M",11296,"Avery Cannon","West Tex. A&M","2025","Avery","Cannon",NA,586,767,"D-II"
"2865","West Virginia St.",15117,"Avery Contreras","West Virginia St.","2023+2024+2025","Avery","Contreras",NA,588,1439,"D-II"
"2866","Barry",15830,"Avery Cotterill","Barry","2017","Avery","Cotterill",NA,337,49,"D-II"
"2867","AUM",19540,"Avery Dickerson","AUM","2022+2023+2024+2025","Avery","Dickerson",NA,319,30093,"D-II"
"2868","Mary",20202,"Avery Dome","Mary","2022","Avery","Dome",NA,462,30075,"D-II"
"2869","Rollins",21196,"Avery Dunn","Rollins","2025","Avery","Dunn",NA,514,584,"D-II"
"2870","Missouri S&T",22509,"Avery English","Missouri S&T","2017+2018+2019+2020","Avery","English",NA,475,435,"D-II"
"2871","UT Tyler",23485,"Avery Farr","UT Tyler","2021+2022+2023","Avery","Farr",NA,569,30028,"D-II"
"2872","Young Harris",24079,"Avery Fielden","Young Harris","2024+2025","Avery","Fielden",NA,599,30154,"D-II"
"2873","Albany St. (GA)",24364,"Avery Fisher","Albany St. (GA)","2025","Avery","Fisher",NA,324,13,"D-II"
"2874","Stanislaus St.",24433,"Avery Fitch","CSU Bakersfield + Stanislaus St.","2019+2022+2023","Avery","Fitch",NA,549,103,"D-II"
"2875","Findlay",24875,"Avery Flynn","Findlay","2024+2025","Avery","Flynn",NA,408,1079,"D-II"
"2876","Quincy",26201,"Avery Funk","Quincy","2024+2023","Avery","Funk",NA,510,561,"D-II"
"2877","Rollins",26750,"Avery Garbarek","Rollins","2023","Avery","Garbarek",NA,514,584,"D-II"
"2878","Fort Hays St.",29326,"Avery Gossett","Fort Hays St.","2025","Avery","Gossett",NA,412,9011,"D-II"
"2879","Thomas More",29350,"Avery Gottlieb","Thomas More","2025","Avery","Gottlieb",NA,558,1402,"D-II"
"2880","Mont. St. Billings",29691,"Avery Gray","Mont. St. Billings","2025","Avery","Gray",NA,480,205,"D-II"
"2881","Ill. Springfield",31551,"Avery Hamilton","Ill. Springfield","2024","Avery","Hamilton",NA,431,30050,"D-II"
"2882","Mars Hill",32882,"Avery Hawk","Mars Hill","2023","Avery","Hawk",NA,461,1199,"D-II"
"2883","Columbus St.",33085,"Avery Hays","Columbus St.","2025","Avery","Hays",NA,381,159,"D-II"
"2884","Rockhurst",36496,"Avery Huffman","Rockhurst","2023+2024+2025","Avery","Huffman",NA,512,1328,"D-II"
"2885","Concordia-St. Paul",38474,"Avery Johnson","Concordia-St. Paul","2022+2023+2024","Avery","Johnson",NA,383,9081,"D-II"
"2886","Stanislaus St.",38844,"Avery Jolley","Stanislaus St.","2025","Avery","Jolley",NA,549,103,"D-II"
"2887","Augusta",39506,"Avery Kalbas","Augusta","2021+2022","Avery","Kalbas",NA,334,39,"D-II"
"2888","Lenoir-Rhyne",40730,"Avery Kiger","Lenoir-Rhyne","2025","Avery","Kiger",NA,447,1170,"D-II"
"2889","Cameron",40926,"Avery King","Cameron","2025","Avery","King",NA,360,996,"D-II"
