"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
"3661",242,46676,2025,"Madison Lowe",12.2,26,9,0,7,1,"4.480",0.361,2.8,"4.480","Fredonia"
"3662",344,14798,2025,"Kayla Collins",12.2,21,17,1,4,1,"8.400",0.35,3.12,"7.120","Lake Forest"
"3663",431,50202,2025,"Bailey McClellan",12.2,18,1,1,12,0,"3.360",0.305,1.6,"0.960","MUW"
"3664",562,81718,2025,"Taylor Walton",12.2,27,6,0,7,3,"8.268",0.391,2.598,"5.786","Quinnipiac"
"3665",573,56461,2025,"Addie Nickelson",12.2,17,7,1,2,2,"3.307",0.274,1.969,"6.022","Rhodes"
"3666",583,9444,2025,"Sophia Bruno",12.2,14,5,2,5,0,"2.800",0.259,1.68,"3.280","Roger Williams"
"3667",587,37536,2025,"Georgia Ingle",12.2,24,5,5,5,4,"9.921",0.364,2.677,"8.069","Rutgers"
"3668",665,59182,2025,"Chakirrous Parker",12.2,23,12,1,6,1,"6.160",0.365,2.88,"5.600","Southern U."
"3669",695,21945,2025,"Elly Eckrich",12.2,10,6,3,9,1,"3.889",0.192,1.508,"4.146","UT Martin"
"3670",1274,78515,2025,"Mia Traylor",12.2,22,4,0,6,0,"4.480",0.31,2.08,"2.400","Northwest Nazarene"
"3671",1462,21087,2025,"Raleigh Dudley",12.2,13,17,0,11,1,"4.480",0.245,2.4,"5.760","Wingate"
"3672",9081,12078,2025,"Abi Carter",12.2,16,7,0,8,0,"4.444",0.271,1.825,"2.797","Concordia-St. Paul"
"3673",12973,51294,2025,"Morgan McMaster",12.2,11,15,1,5,1,"5.556",0.216,2.143,"6.448","Wilson"
"3674",30013,82134,2025,"Alaina Watson",12.2,22,6,2,6,2,"6.160",0.361,2.4,"5.440","Lee"
"3675",30088,568,2025,"Emery Aguilar",12.2,22,11,1,3,0,"3.920",0.355,2.72,"4.800","Tex. Permian Basin"
"3676",30179,8559,2025,"Kadence Brewster",12.2,20,15,6,7,3,"8.960",0.339,3.28,"9.440","Okla. Christian"
"3677",30225,1135,2025,"Kayleigh Allen",12.2,25,14,4,6,2,"11.111",0.362,3.413,"7.797","SUNY Delhi"
"3678",10,14566,2025,"Jessie Cole",12.1,20,9,1,13,6,"9.032",0.328,2.419,"9.013","Alabama Huntsville"
"3679",27,9823,2025,"Mollie Bulla",12.1,18,3,2,3,2,"5.164",0.3,1.885,"5.269","App State"
"3680",31,41292,2025,"Lexi King",12.1,15,2,1,3,1,"2.846",0.283,1.463,"3.701","Arkansas"
"3681",76,26580,2025,"Lily Gagnon",12.1,11,12,1,9,1,"1.694",0.22,1.935,"5.142","Bridgewater St."
"3682",302,58320,2025,"Jenna Osborne",12.1,34,26,2,6,0,"16.066",0.436,5.082,"8.302","UIC"
"3683",335,50481,2025,"Allison McCutchen",12.1,9,6,0,5,1,"2.869",0.196,1.23,"4.121","Kenyon"
"3684",374,17190,2025,"Logan Curtis",12.1,16,8,3,5,2,"4.516",0.314,2.177,"6.352","Lynchburg"
"3685",446,63981,2025,"Victoria Recendez",12.1,26,12,1,5,0,"11.290",0.351,3.145,"4.739","Morgan St."
"3686",650,23234,2025,"Madison Evans",12.1,15,14,0,13,1,"5.691",0.278,2.358,"4.758","South Dakota"
"3687",733,61980,2025,"Caroline Porter",12.1,17,16,0,11,0,"6.774",0.298,2.661,"4.497","Utica"
"3688",770,57446,2025,"Hailey O'Reilly",12.1,16,10,4,1,0,"4.516",0.291,2.419,"5.626","WestConn"
"3689",799,18705,2025,"Shelly Deisz",12.1,13,3,0,5,1,"2.258",0.228,1.29,"3.368","Wis.-Parkside"
"3690",807,31503,2025,"Kaitlyn Hale",12.1,28,2,5,3,0,"6.885",0.394,2.869,"3.630","Wooster"
"3691",30064,23653,2025,"Eva Farone",12.1,11,5,0,4,0,"3.443",0.216,1.311,"2.974","Saint Vincent"
"3692",30123,32382,2025,"Sydney Harmon",12.1,26,23,8,1,2,"16.935",0.413,4.597,"11.835","Academy of Art"
"3693",67,21409,2025,"Abby Dunning",12,12,9,1,7,2,"4.050",0.261,1.818,"5.871","Boston College"
"3694",139,10513,2025,"Hailey Butler",12,14,2,0,8,0,"2.917",0.264,1.333,"1.567","Chris. Newport"
"3695",344,79184,2025,"Hanna Tutor",12,16,2,0,4,0,"2.893",0.308,1.488,"2.235","Lake Forest"
"3696",542,47155,2025,"Kenzi Lyall",12,13,10,1,13,1,"5.833",0.26,2,"4.067","Pfeiffer"
"3697",582,79866,2025,"Neelah Vandeberg",12,21,2,2,10,1,"6.364",0.356,2.066,"2.813","Rockford"
"3698",783,83611,2025,"Hallie Wiener",12,21,11,4,4,2,"10.413",0.323,2.975,"7.607","Widener"
"3699",1334,35739,2025,"Makenna Holloway",12,12,7,2,4,2,"4.667",0.25,1.75,"6.150","St. Edward's"
"3700",8968,3644,2025,"Regina Bangcoro",12,11,4,0,11,0,"1.157",0.239,1.24,"1.574","Eastern"
"3701",13028,80576,2025,"Paige Vickery",12,12,11,0,3,1,"5.833",0.255,1.917,"5.733","Anderson (SC)"
"3702",60,31471,2025,"Mary Hajduk",11.3,23,6,0,11,3,"7.712",0.348,2.458,"5.366","Bethel (MN)"
"3703",164,8520,2025,"Amber Bretton",11.3,20,10,2,4,3,"8.235",0.308,2.689,"8.030","UConn"
"3704",244,12711,2025,"Isabella Cear",11.3,23,2,1,5,1,"5.339",0.348,2.203,"3.417","Furman"
"3705",253,14212,2025,"Charla Clifton",11.3,15,10,0,4,4,"5.932",0.268,2.119,"8.671","Ga. Southern"
"3706",559,3192,2025,"Emma Bailey",11.3,19,5,1,6,1,"5.339",0.317,2.119,"4.010","Purdue"
"3707",578,14045,2025,"Grace Clary",11.3,25,3,2,12,2,"5.339",0.379,2.542,"3.841","Roanoke"
"3708",2678,37009,2025,"Traelen Humphrey",11.3,31,9,0,5,3,"12.941",0.413,3.361,"7.106","Ark.-Pine Bluff"
"3709",28600,57679,2025,"Macey Ogle",11.3,19,23,2,5,5,"13.051",0.306,3.729,"13.417","Lipscomb"
"3710",30125,25333,2025,"Kierra Fornier",11.3,29,13,2,7,1,"8.235",0.392,3.697,"6.097","Minot St."
"3711",36,6277,2025,"Kyra Birtz",11.2,11,5,2,8,0,"4.261",0.208,1.565,"2.835","Assumption"
"3712",67,2709,2025,"Gabriella Aughton",11.2,17,8,1,9,4,"7.304",0.298,2.261,"7.704","Boston College"
"3713",112,67245,2025,"Lauren Rozell",11.2,15,25,0,5,2,"8.522",0.273,3.478,"10.313","UC San Diego"
"3714",314,50634,2025,"Madison McDowell",11.2,13,5,0,2,2,"5.385",0.236,1.538,"5.562","Jackson St."
"3715",386,4590,2025,"Emma Bayor",11.2,13,5,1,15,0,"2.435",0.25,1.652,"1.357","Marist"
"3716",412,85330,2025,"Mia Wraight",11.2,27,13,2,7,0,"10.259",0.397,3.621,"5.072","Methodist"
"3717",438,41726,2025,"McKealey Klokkenga",11.2,27,15,0,7,1,"8.448",0.375,3.621,"6.193","Monmouth (IL)"
"3718",473,77863,2025,"Marina Tinari",11.2,19,11,1,7,4,"7.241",0.333,2.672,"8.779","New Mexico"
"3719",605,44145,2025,"Sierra Laukka",11.2,22,18,0,12,0,"7.845",0.349,3.448,"4.986","St. Joseph's (ME)"
"3720",643,7420,2025,"Mackenzie Borkovich",11.2,20,11,1,6,0,"4.224",0.323,2.759,"4.469","Slippery Rock"
"3721",711,61283,2025,"Kayla Pilson",11.2,25,6,0,5,3,"9.655",0.391,2.672,"6.452","Towson"
"3722",1348,45485,2025,"Alyssa Liguori",11.2,14,13,4,10,1,"3.652",0.259,2.696,"6.226","St. Thomas Aquinas"
"3723",2711,15141,2025,"Ashley Connor",11.2,19,14,2,5,3,"8.448",0.317,3.017,"9.038","North Florida"
"3724",14927,52539,2025,"Ally Middleton",11.2,14,3,1,6,1,"2.414",0.264,1.552,"3.521","Belmont"
"3725",30090,33001,2025,"Andrea Hataway",11.2,29,9,0,4,4,"10.769",0.414,3.248,"8.468","Tex. A&M Int'l"
"3726",30171,78968,2025,"Kylee Tudor",11.2,28,8,1,1,1,"11.565",0.424,3.217,"5.704","Berea"
"3727",16,47759,2025,"Caitlin Mahady",11.1,23,4,0,9,0,"6.875",0.404,2.411,"1.864","Albright"
"3728",40,48621,2025,"Roselyn Marmolejo",11.1,9,4,2,4,1,"3.125",0.2,1.339,"4.454","Augustana (IL)"
"3729",147,21286,2025,"Olivia Duncan",11.1,12,2,1,6,0,"1.875",0.255,1.339,"2.132","Clemson"
"3730",215,8645,2025,"Mackenzie Briggs",11.1,14,1,0,3,0,"2.478",0.255,1.327,"2.135","Emmanuel (MA)"
"3731",382,81618,2025,"Samantha Walsh",11.1,20,7,1,10,0,"4.298",0.333,2.456,"2.751","Manhattanville"
"3732",475,86215,2025,"Alyssa Zangrilli",11.1,18,12,2,5,1,"7.434",0.34,2.832,"6.382","SUNY New Paltz"
"3733",494,75343,2025,"Katelyn Strauss",11.1,9,7,2,8,2,"3.684",0.205,1.579,"5.646","North Dakota"
"3734",568,57250,2025,"Carmen O'Connor",11.1,23,5,2,6,0,"8.125",0.404,2.679,"3.204","Regis (CO)"
"3735",589,37601,2025,"Cara Insley",11.1,27,10,5,9,0,"11.250",0.365,3.75,"4.811","Rutgers-Newark"
"3736",605,56925,2025,"Mia Northrup",11.1,17,14,1,5,1,"4.956",0.321,2.832,"6.648","St. Joseph's (ME)"
"3737",667,54242,2025,"Maddie Moreno",11.1,19,8,0,7,5,"7.982",0.352,2.368,"8.979","Southern Utah"
"3738",682,76801,2025,"Sarah Taylor",11.1,13,3,0,5,0,"4.375",0.255,1.429,"2.311","Stonehill"
"3739",966,35083,2025,"Caity Hinton",11.1,21,9,2,4,2,"5.526",0.512,2.807,"6.874","Arcadia"
"3740",1112,84426,2025,"Micah Wilson",11.1,17,5,1,3,0,"8.596",0.315,2.018,"3.453","Guilford"
"3741",1170,33490,2025,"Brooklin Heavner",11.1,18,4,1,6,3,"4.336",0.321,2.035,"6.117","Lenoir-Rhyne"
"3742",2798,7630,2025,"Amelia Bouli",11.1,24,17,0,13,0,"9.912",0.393,3.628,"4.612","Albertus Magnus"
"3743",16142,50745,2025,"Erin McGee",11.1,14,29,1,5,0,"9.292",0.264,3.894,"9.480","Misericordia"
"3744",286,19269,2025,"Mikayla Derks",11,15,6,2,10,2,"7.000",0.3,2.091,"5.127","Hope"
"3745",308,2483,2025,"Mackenzie Arroyo",11,31,10,4,6,3,"11.982",0.413,4.054,"8.616","Purdue Fort Wayne"
"3746",472,66353,2025,"Zantelle Rodriguez",11,29,4,0,9,9,"11.455",0.414,3,"12.491","New Mexico St."
"3747",567,3789,2025,"Savannah Barchus",11,16,6,1,3,0,"5.091",0.281,2.091,"3.764","Redlands"
"3748",700,45570,2025,"Bailey Lindemuth",11,4,0,0,6,1,"0.636",0.114,0.364,"2.491","Texas Tech"
"3749",1133,85719,2025,"Sierra Yates",11,4,4,1,8,0,"0.000",0.108,0.818,"2.309","Husson"
"3750",1238,77806,2025,"Addy Tillery",11,13,12,1,1,1,"4.455",0.245,2.364,"6.945","Montevallo"
"3751",18422,63662,2025,"Hayley Rapaglia",11,12,7,2,10,0,"3.818",0.25,1.909,"3.036","Rivier"
"3752",30120,33530,2025,"Katie Heckman",11,18,6,1,4,2,"8.198",0.36,2.252,"5.914","William Jewell"
"3753",4,74059,2025,"Kira Stacey",10.3,19,3,1,4,0,"3.853",0.339,2.11,"2.767","Adrian"
"3754",101,79448,2025,"Aleyna Urbina",10.3,25,4,4,1,1,"10.275",0.391,3.028,"5.611","CSUN"
"3755",385,81666,2025,"Candace Walters",10.3,18,10,1,7,1,"7.778",0.316,2.685,"5.363","Marietta"
"3756",454,83296,2025,"Kayleigh White",10.3,11,17,2,6,1,"8.426",0.244,2.778,"7.770","Murray St."
"3757",1167,30470,2025,"Alyssa Grimes",10.3,20,23,7,6,2,"12.315",0.328,4.63,"12.030","Lander"
"3758",1461,59496,2025,"Audrey Patel",10.3,11,4,2,3,1,"3.853",0.234,1.56,"4.694","Wilmington (OH)"
"3759",2755,19509,2025,"Kylee Dewey",10.3,24,14,2,3,3,"12.963",0.4,3.704,"9.900","Southwest Baptist"
"3760",8956,57069,2025,"Emily Null",10.3,20,11,1,1,1,"7.130",0.364,2.963,"6.752","Dominican (NY)"
"3761",30221,69870,2025,"Alaina Schwanke",10.3,15,2,2,8,0,"1.944",0.259,1.759,"2.030","Davenport"
"3762",6,84404,2025,"Linzie Wilson",10.2,29,21,0,2,3,"15.047",0.475,4.673,"11.559","Alabama A&M"
"3763",62,50931,2025,"Savanna McHale",10.2,15,4,1,4,2,"4.000",0.312,1.905,"5.543","Binghamton"
"3764",83,31509,2025,"Payton Hale",10.2,25,6,1,5,2,"10.467",0.417,2.991,"5.858","Bucknell"
"3765",434,20415,2025,"Courtney Donahue",10.2,17,3,1,7,3,"5.333",0.327,2,"5.924","Missouri"
"3766",573,60557,2025,"Emily Pertuit",10.2,21,4,0,4,2,"7.196",0.35,2.336,"5.204","Rhodes"
"3767",759,19673,2025,"Cheyenne Dickens",10.2,18,10,0,5,0,"6.000",0.333,2.667,"4.305","Webster"
"3768",1004,22651,2025,"Paityn Engemann",10.2,12,2,0,4,2,"1.981",0.245,1.321,"4.664","Central Ark."
"3769",1157,13173,2025,"Jenna Chase",10.2,15,9,1,8,1,"5.943",0.268,2.358,"4.947","Kennesaw St."
"3770",1174,75143,2025,"Vivian Stone",10.2,17,8,1,4,0,"6.667",0.333,2.476,"4.210","Limestone"
"3771",1395,65289,2025,"Gracie Riney",10.2,11,4,1,8,0,"3.302",0.239,1.509,"2.306","Tarleton St."
"3772",8746,70479,2025,"Cora Sepulvado",10.2,19,8,3,8,5,"9.159",0.339,2.804,"10.064","Southwestern (TX)"
"3773",8935,82192,2025,"Sydney Watson",10.2,21,16,5,10,5,"16.667",0.382,4,"12.686","Converse"
"3774",30094,4075,2025,"Savannah Barr",10.2,24,15,0,9,2,"15.189",0.381,3.679,"7.400","Brevard"
"3775",30128,58446,2025,"Olivia Ott",10.2,20,12,2,5,1,"10.667",0.37,3.238,"6.686","Sioux Falls"
"3776",30197,12523,2025,"Macy Castleman",10.2,20,7,1,2,4,"9.333",0.351,2.667,"9.257","Belhaven"
"3777",161,63748,2025,"Danica Rath",10.1,28,0,0,4,1,"10.096",0.418,2.692,"2.881","Concordia-M'head"
"3778",176,61173,2025,"Katey Pierce",10.1,24,14,2,11,2,"10.194",0.381,3.883,"7.449","DePaul"
"3779",192,84700,2025,"Amber Wisley",10.1,20,5,0,6,1,"8.235",0.385,2.451,"3.969","Dubuque"
"3780",283,10502,2025,"Anna Butler",10.1,12,4,0,3,2,"3.365",0.267,1.538,"5.477","Hofstra"
"3781",303,70324,2025,"Aubrey Seider",10.1,31,4,1,2,1,"11.442",0.47,3.462,"4.708","Immaculata"
"3782",365,12255,2025,"Emilee Casanova",10.1,13,5,0,7,1,"1.373",0.283,1.765,"3.773","LSU"
"3783",367,68465,2025,"Ryann Sanders",10.1,26,2,0,3,3,"8.235",0.4,2.745,"6.224","Louisville"
"3784",494,44038,2025,"Camryn Lasota",10.1,16,10,0,7,4,"8.077",0.333,2.5,"8.938","North Dakota"
"3785",516,32264,2025,"Isabella Harding",10.1,33,17,1,0,0,"18.173",0.5,4.904,"7.592","Occidental"
"3786",549,64352,2025,"Audrey Reimers",10.1,12,8,1,9,1,"5.385",0.245,2.019,"4.515","Pomona-Pitzer"
"3787",646,14346,2025,"Ashleia Coble",10.1,13,9,1,8,0,"6.731",0.25,2.212,"3.746","South Alabama"
"3788",655,43467,2025,"Celia Lamkin",10.1,7,6,1,13,0,"0.680",0.175,1.359,"1.915","Southeastern La."
"3789",702,54234,2025,"Jade Moreno",10.1,22,4,1,2,1,"8.077",0.4,2.596,"4.708","UT Arlington"
"3790",730,15029,2025,"Riley Coneeny",10.1,23,10,1,7,0,"11.553",0.418,3.301,"4.245","Ursinus"
"3791",730,83553,2025,"Stephanie Wichman",10.1,13,0,1,2,1,"1.346",0.265,1.346,"3.554","Ursinus"
"3792",739,54784,2025,"Sophia Mount",10.1,20,8,0,0,4,"8.235",0.392,2.745,"9.851","Villanova"
"3793",743,17742,2025,"Hailey Darrington",10.1,18,4,2,2,0,"4.038",0.367,2.308,"3.746","Virginia St."
"3794",766,64236,2025,"Makayla Register",10.1,15,13,1,2,1,"10.194",0.294,2.816,"7.351","West Ga."
"3795",773,54388,2025,"Kaylah Morosko",10.1,13,8,4,4,0,"4.118",0.283,2.451,"5.145","McDaniel"
"3796",774,52181,2025,"Jadeyn Merrill",10.1,8,11,1,8,4,"7.404",0.19,1.923,"9.323","Western Mich."
"3797",789,7446,2025,"Emily Borrazzo",10.1,13,2,0,2,0,"2.745",0.277,1.471,"2.596","Williams"
"3798",805,67182,2025,"Karman Rowe",10.1,10,2,0,8,0,"1.373",0.233,1.176,"1.420","Wis.-Whitewater"
"3799",1023,56319,2025,"Maddie Newsome",10.1,12,10,2,3,0,"5.437",0.255,2.33,"5.313","Coker"
"3800",1079,54340,2025,"Taylor Morgan",10.1,23,8,1,5,0,"8.235",0.39,3.137,"4.067","Findlay"
"3801",1085,28095,2025,"Aliyah Gibson",10.1,9,4,0,6,0,"2.059",0.231,1.275,"2.400","Francis Marion"
"3802",1203,17407,2025,"Allison Dafoe",10.1,18,3,2,0,0,"7.549",0.367,2.255,"3.871","Mary Hardin-Baylor"
"3803",1226,1727,2025,"Marissa Anderson",10.1,27,9,1,2,0,"8.235",0.403,3.627,"4.949","Minn.-Morris"
"3804",1315,20134,2025,"Kalie Dixon",10.1,6,9,2,4,0,"2.692",0.14,1.635,"4.804","Pitt.-Bradford"
"3805",1346,25247,2025,"Breanna Ford",10.1,15,15,1,9,1,"9.608",0.312,3.039,"6.616","St. Mary's (TX)"
"3806",1390,66754,2025,"Larryn Rooks",10.1,18,12,0,1,4,"12.233",0.367,2.913,"10.750","Sul Ross St."
"3807",8577,27595,2025,"Kehasbah Gaussoin",10.1,15,7,1,2,2,"6.176",0.326,2.255,"6.910","N.M. Highlands"
"3808",30055,81004,2025,"Summer Voth",10.1,16,6,6,2,2,"9.515",0.327,2.718,"8.031","Cal St. Monterey Bay"
"3809",30083,20121,2025,"Brielle Dixon",10.1,29,5,1,3,0,"13.725",0.492,3.431,"3.576","SUNY Cobleskill"
"3810",294,28936,2025,"Marley Goluskin",10,11,5,1,7,1,"4.900",0.262,1.7,"4.100","Idaho St."
"3811",525,28530,2025,"Briana Gitchell",10,33,21,0,4,3,"21.485",0.465,5.347,"11.707","Olivet"
"3812",542,11522,2025,"Reese Caranna",10,5,9,2,6,1,"0.693",0.132,1.584,"5.766","Pfeiffer"
"3813",612,12037,2025,"Rhiannon Carroll",10,10,2,0,1,1,"2.100",0.244,1.2,"4.100","Saint Mary's (MN)"
"3814",658,52936,2025,"Rachel Miller",10,13,2,0,1,0,"6.300",0.325,1.5,"2.800","Southern Conn. St."
"3815",732,37964,2025,"Taylor Jacobs",10,26,11,1,4,6,"16.634",0.473,3.762,"12.895","Utah"
"3816",1462,36186,2025,"Jamie Horodecki",10,9,6,0,3,0,"1.400",0.231,1.5,"3.600","Wingate"
"3817",2720,65798,2025,"Marissa Robertson",10,18,6,0,8,0,"6.931",0.346,2.376,"2.598","CSU Pueblo"
"3818",2751,38352,2025,"Amanda Jeffries",10,17,2,0,4,1,"6.931",0.327,1.881,"3.489","Pacific (OR)"
"3819",30036,81749,2025,"Patricia Wanger",10,15,6,1,1,0,"6.300",0.333,2.2,"4.300","Mount Aloysius"
"3820",30042,50280,2025,"Houstyn McConaghy",10,17,7,0,3,0,"4.851",0.362,2.376,"3.885","Mitchell"
"3821",29,48261,2025,"Brooke Mannon",9.3,4,15,0,8,0,"4.242",0.103,1.919,"5.329","Arizona"
"3822",52,38490,2025,"Elli Jensen",9.3,19,12,1,5,2,"7.778",0.345,3.232,"7.956","Bellarmine"
"3823",71,86000,2025,"Madi Young",9.3,16,9,1,6,3,"10.606",0.308,2.626,"8.158","Bowling Green"
"3824",83,15188,2025,"Mea Consentino",9.3,19,5,0,2,4,"7.071",0.358,2.424,"8.764","Bucknell"
"3825",106,192,2025,"Kaitlyn Achtermeier",9.3,19,12,1,3,4,"8.485",0.328,3.232,"10.986","California (PA)"
"3826",123,22331,2025,"Dana Elkins",9.3,15,3,1,3,0,"4.949",0.3,1.919,"3.006","VTSU Castleton"
"3827",156,15368,2025,"Karlie Cooledge",9.3,23,16,1,8,2,"16.429",0.411,4.082,"8.624","Colorado St."
"3828",283,8456,2025,"Emma Brennan",9.3,36,18,5,5,7,"24.040",0.486,5.96,"17.552","Hofstra"
"3829",320,68270,2025,"Kaylinn Samuelraj",9.3,6,9,0,14,0,"1.429",0.146,1.531,"2.298","John Carroll"
"3830",325,76539,2025,"Kenzie Tapias",9.3,18,11,1,4,1,"9.899",0.327,3.03,"6.541","Juniata"
"3831",454,72565,2025,"Alyson Smith",9.3,27,9,2,6,1,"12.020",0.409,3.838,"5.834","Murray St."
"3832",1104,17749,2025,"Emily Darwin",9.3,15,4,2,5,3,"5.600",0.288,2.1,"7.100","Grand Canyon"
"3833",1445,73255,2025,"Sophia Solano",9.3,28,8,2,7,4,"12.600",0.431,3.8,"9.200","Western N.M."
"3834",2751,22989,2025,"Karlie Espinoza",9.3,29,6,0,3,1,"12.143",0.433,3.571,"4.951","Pacific (OR)"
"3835",21,78550,2025,"Bella Treloar",9.2,24,6,1,4,3,"5.104",0.414,3.229,"7.817","Alma"
"3836",92,26259,2025,"Ally Fuentes",9.2,14,3,0,2,1,"5.895",0.304,1.789,"4.295","Cal St. Dom. Hills"
"3837",101,30964,2025,"Elisa Gulfin",9.2,20,6,3,0,0,"5.833",0.377,3.021,"5.213","CSUN"
"3838",132,57678,2025,"Layne Ogle",9.2,24,4,1,8,1,"13.854",0.414,3.021,"3.650","Centre"
"3839",192,69015,2025,"Miranda Saylor",9.2,13,3,0,3,0,"5.895",0.271,1.684,"2.716","Dubuque"
"3840",234,29283,2025,"Mimi Gooden",9.2,15,3,0,9,2,"5.052",0.294,1.856,"4.153","Florida St."
"3841",283,80411,2025,"Haley Venturini",9.2,10,15,0,4,1,"9.579",0.233,2.632,"7.663","Hofstra"
"3842",348,52106,2025,"Kourtney Mercer",9.2,13,13,0,7,0,"6.632",0.277,2.737,"5.032","Lawrence"
"3843",373,73182,2025,"Serenity Snyder",9.2,15,9,0,7,0,"5.052",0.333,2.474,"3.740","Lycoming"
"3844",385,16218,2025,"Emma Cozza",9.2,25,2,1,3,0,"8.660",0.439,2.887,"2.709","Marietta"
"3845",458,5761,2025,"Lilian Berry",9.2,15,11,0,0,1,"5.104",0.3,2.708,"7.192","Charlotte"
"3846",513,44119,2025,"Alexis Laudenslager",9.2,19,10,2,7,3,"11.789",0.373,3.263,"8.821","Notre Dame"
"3847",623,55316,2025,"Shea Murphy",9.2,16,5,0,5,0,"4.421",0.32,2.211,"2.926","Salve Regina"
"3848",1001,5154,2025,"Keira Bell",9.2,18,8,0,2,1,"8.842",0.4,2.737,"5.874","Catawba"
"3849",1083,81704,2025,"Brooke Walton",9.2,25,6,1,5,1,"11.667",0.424,3.333,"4.900","Fort Lewis"
"3850",1112,84030,2025,"Kalissa Williams",9.2,32,6,0,2,1,"15.876",0.444,3.918,"5.184","Guilford"
"3851",1115,26380,2025,"Ashley Fultz",9.2,28,14,1,4,0,"19.485",0.431,4.433,"6.214","Hanover"
"3852",1289,49927,2025,"Haley McAdams",9.2,19,2,0,2,2,"4.375",0.365,2.188,"5.317","Ouachita Baptist"
"3853",1460,85588,2025,"Kasey Xenidis",9.2,13,7,0,4,0,"5.895",0.255,2.105,"3.768","Wilmington (DE)"
"3854",30040,74884,2025,"Zoe Stewart",9.2,9,34,6,5,0,"18.421",0.214,5.158,"13.979","Me.-Presque Isle"
"3855",30041,59847,2025,"Griffin Pearce",9.2,28,2,2,1,0,"8.660",0.431,3.299,"3.431","Salem (NC)"
"3856",30119,54396,2025,"Liana Morreale",9.2,16,3,3,8,2,"4.421",0.34,2.316,"5.347","Ohio Dominican"
"3857",111,51959,2025,"Lauren Mendez",9.1,21,15,2,4,4,"10.426",0.404,4.043,"12.506","UC Riverside"
"3858",132,82721,2025,"Katherine Weller",9.1,16,1,1,5,1,"7.527",0.327,1.935,"3.368","Centre"
"3859",153,22101,2025,"Mia Edwards",9.1,17,8,2,3,2,"10.652",0.354,2.935,"7.835","Colgate"
"3860",166,42627,2025,"Holly Kremer",9.1,13,7,0,3,1,"9.130",0.289,2.174,"5.443","Cornell College"
"3861",233,79640,2025,"Shelbie Valencia",9.1,17,3,1,3,0,"6.087",0.37,2.283,"3.052","Fla. Southern"
"3862",296,47714,2025,"Morgan Magnabosco",9.1,8,3,0,0,0,"0.753",0.2,1.183,"3.368","Benedictine (IL)"
"3863",311,66182,2025,"Aziza Rodriguez",9.1,23,7,0,3,3,"13.548",0.442,3.226,"8.206","Iowa St."
"3864",366,71525,2025,"Ryleigh Shull",9.1,15,6,0,6,2,"8.191",0.319,2.234,"5.804","Louisiana Tech"
"3865",386,52651,2025,"Isabella Milazzo",9.1,10,1,0,4,0,"3.804",0.263,1.196,"1.857","Marist"
"3866",430,61029,2025,"Sara Phillips",9.1,7,3,2,6,2,"4.516",0.189,1.29,"5.518","Mississippi St."
"3867",455,62557,2025,"Sydnie Prince",9.1,12,2,0,0,2,"3.804",0.293,1.522,"5.878","Muskingum"
"3868",485,33852,2025,"Jaiden Henderson",9.1,21,7,1,2,0,"9.032",0.438,3.118,"4.551","Norfolk St."
"3869",583,47035,2025,"Natalie Lundari",9.1,9,7,0,6,0,"0.753",0.25,1.72,"3.368","Roger Williams"
"3870",598,57148,2025,"Madeline Nutter",9.1,13,11,1,4,0,"2.979",0.283,2.66,"5.379","St. Cloud St."
"3871",608,74062,2025,"Juli Stachowicz",9.1,5,11,9,8,0,"2.979",0.143,2.66,"7.081","Saint Leo"
"3872",614,38144,2025,"Savannah Jandrin",9.1,21,9,0,5,0,"11.170",0.412,3.191,"4.209","St. Norbert"
"3873",632,72990,2025,"Zarria Smith",9.1,17,6,2,4,2,"7.527",0.34,2.688,"6.916","Savannah St."
"3874",633,38153,2025,"Juliana Janezic",9.1,17,1,0,3,0,"6.848",0.347,1.957,"2.074","Scranton"
"3875",642,69728,2025,"Cayla Schubmehl",9.1,20,13,3,4,0,"10.426",0.364,3.83,"6.655","Skidmore"
"3876",662,41332,2025,"Mackenzie Kingsbury",9.1,3,8,0,10,1,"2.979",0.088,1.17,"4.209","Southern Me."
"3877",670,28628,2025,"Presley Glende",9.1,14,4,2,9,2,"5.957",0.326,2.128,"5.166","Texas St."
"3878",2707,1702,2025,"Kendyl Anderson",9.1,17,11,2,5,1,"10.538",0.362,3.226,"6.916","Kansas City"
"3879",8911,81996,2025,"Brianna Wascher",9.1,23,14,2,7,0,"13.696",0.434,4.239,"6.096","Wis. Lutheran"
"3880",9754,45106,2025,"Haisley Leskinen",9.1,14,8,4,0,3,"7.447",0.311,2.766,"10.379","UC-Colo. Springs"
"3881",28749,28728,2025,"Maddie Goddard",9.1,5,3,0,7,0,"0.745",0.135,0.851,"1.868","Transylvania"
"3882",30067,3457,2025,"Celeste Baldwin",9.1,16,16,1,6,0,"12.174",0.348,3.587,"6.639","SUNY Morrisville"
"3883",30084,42076,2025,"Jorja Koerner",9.1,11,1,0,6,0,"1.505",0.262,1.29,"1.432","Geneva"
"3884",30163,38713,2025,"Kyra Johnsen",9.1,33,20,2,0,3,"27.391",0.6,5.978,"13.813","Sarah Lawrence"
"3885",69,31683,2025,"Anna Halliday",9,9,3,0,3,0,"4.667",0.25,1.333,"2.733","Bowdoin"
