"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"478",660,2020,"Abby Marlow",48,17,2,1,3,17,10,5,0,9,6,0,"0.354",0.407,"1.032"
"479",731,2020,"Stephanie Reed",76,29,3,4,1,11,14,3,9,3,2,1,"0.382",0.466,"1.032"
"480",1157,2020,"Brea Dickey",88,39,5,4,0,15,23,2,0,3,11,3,"0.443",0.441,"1.032"
"481",43,2020,"Brooke Pfefferle",67,22,4,1,4,14,19,8,6,3,5,0,"0.328",0.434,"1.031"
"482",702,2020,"Kimber Cortemelia",66,22,3,0,5,17,14,12,0,10,5,3,"0.333",0.425,"1.031"
"483",2678,2020,"Ann Gerwitz",38,15,4,0,1,5,7,4,0,3,0,0,"0.395",0.452,"1.031"
"484",457,2020,"Kiersten Licea",32,10,1,0,3,7,10,6,1,10,3,0,"0.312",0.405,"1.030"
"485",110,2020,"Briana Perez",81,34,5,1,2,28,31,9,1,7,12,1,"0.420",0.449,"1.029"
"486",671,2020,"Carrie Boswell",35,11,2,1,2,9,8,6,1,4,1,0,"0.314",0.429,"1.029"
"487",697,2020,"Jourdyn Campbell",70,23,13,0,2,15,9,7,6,14,3,0,"0.329",0.429,"1.029"
"488",158,2020,"Max Ortega",30,13,2,0,0,8,6,6,0,2,0,3,"0.433",0.528,"1.028"
"489",193,2020,"Kamryn Jackson",30,8,2,0,3,12,7,5,2,12,0,0,"0.267",0.395,"1.028"
"490",371,2020,"Shannon Mcgee",59,21,7,1,1,13,15,8,7,3,10,2,"0.356",0.468,"1.027"
"491",699,2020,"Daryn Haslam",46,15,2,1,2,19,6,14,1,11,1,0,"0.326",0.484,"1.027"
"492",314,2020,"Isis Taylor",50,16,5,1,3,17,11,6,0,11,0,0,"0.320",0.386,"1.026"
"493",367,2020,"Taylor Roby",61,16,1,0,7,16,10,15,0,24,0,0,"0.262",0.403,"1.026"
"494",739,2020,"Chloe Smith",86,31,5,1,5,15,17,5,2,12,2,0,"0.360",0.409,"1.025"
"495",487,2020,"Harley Stokes",64,20,6,1,5,22,16,2,3,18,1,0,"0.312",0.352,"1.024"
"496",630,2020,"Jocylyn Vidal",50,19,4,2,0,15,5,10,2,9,0,0,"0.380",0.484,"1.024"
"497",651,2020,"Anamarie Bruni",82,39,2,1,0,4,13,5,0,5,11,3,"0.476",0.5,"1.024"
"498",457,2020,"Brittany Pickett",20,5,1,0,2,7,3,6,0,7,0,0,"0.250",0.423,"1.023"
"499",253,2020,"Shelby Barfield",18,8,1,0,0,5,2,4,0,3,2,0,"0.444",0.522,"1.022"
"500",528,2020,"Mariah Mazon",77,29,5,0,4,15,8,8,0,9,1,0,"0.377",0.425,"1.022"
"501",692,2020,"Sydney Love-baker",63,20,3,0,5,10,24,8,3,10,0,0,"0.317",0.419,"1.022"
"502",381,2020,"Lauren Rende",34,13,1,1,1,4,8,5,0,3,1,0,"0.382",0.462,"1.021"
"503",508,2020,"Hayley Barbazon",56,21,1,1,2,17,13,12,0,3,1,1,"0.375",0.485,"1.021"
"504",706,2020,"Madison Washington",51,13,1,0,5,14,13,19,1,13,0,0,"0.255",0.452,"1.021"
"505",317,2020,"Madison Naujokas",57,18,2,2,4,17,20,6,2,9,8,0,"0.316",0.388,"1.020"
"506",660,2020,"Kloe Hilbrenner",45,18,2,0,2,8,10,5,0,7,11,0,"0.400",0.442,"1.020"
"507",310,2020,"Jessica Chilcott",25,7,1,1,2,6,4,4,0,5,0,0,"0.280",0.379,"1.019"
"508",439,2020,"Erika Coreth",56,19,4,0,3,11,9,10,1,10,0,1,"0.339",0.448,"1.019"
"509",497,2020,"Tayla Evans",70,22,5,1,5,19,20,7,3,15,4,1,"0.314",0.39,"1.019"
"510",674,2020,"Taylor Gindlesperger",82,33,3,4,1,24,26,6,2,9,13,1,"0.402",0.446,"1.019"
"511",700,2020,"Breanna Russell",76,27,5,1,4,17,12,6,3,16,1,0,"0.355",0.414,"1.019"
"512",202,2020,"Ariyana Miranda",75,24,6,0,6,23,22,7,3,10,0,1,"0.320",0.378,"1.018"
"513",498,2020,"Korie Kreps",77,32,3,2,0,10,25,15,0,15,7,1,"0.416",0.511,"1.017"
"514",639,2020,"Yamila Evans",11,4,1,0,0,1,6,5,0,2,1,0,"0.364",0.562,"1.017"
"515",782,2020,"Sydney Mckinney",83,34,5,0,2,17,17,14,0,8,1,2,"0.410",0.475,"1.017"
"516",47,2020,"Janae Hogg",77,22,4,0,7,17,14,15,2,12,0,0,"0.286",0.406,"1.016"
"517",529,2020,"Terra Mcgowan",80,30,9,0,3,22,23,7,0,9,6,0,"0.375",0.416,"1.016"
"518",651,2020,"Madison Epperson",33,10,1,0,3,8,3,6,0,12,0,0,"0.303",0.41,"1.016"
"519",2678,2020,"Shanice Akins",42,17,2,2,0,6,10,5,0,3,3,1,"0.405",0.468,"1.016"
"520",406,2020,"Sarah Taylor",29,9,2,0,2,7,6,5,1,10,0,0,"0.310",0.429,"1.015"
"521",792,2020,"Taylor Charlton",51,18,4,0,3,16,6,5,1,7,1,0,"0.353",0.407,"1.015"
"522",28755,2020,"Marissa Mesiemore",13,4,1,0,1,5,2,2,0,4,0,0,"0.308",0.4,"1.015"
