"","team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops","team"
"8861",358,9553,2020,"Nicole Buccieri",22,5,0,0,0,2,0,2,1,2,1,0,"0.227",0.32,"0.547","West Ala."
"8862",502,71596,2020,"Katie Simonsgaard",25,4,1,1,0,3,7,4,0,0,1,0,"0.160",0.267,"0.547","Northern Colo."
"8863",549,11203,2020,"Olivia Campion",34,7,2,0,0,2,1,1,3,2,0,0,"0.206",0.282,"0.547","Pomona-Pitzer"
"8864",578,19722,2020,"Jordyn Difava",31,9,0,0,0,6,5,0,0,3,1,0,"0.290",0.257,"0.547","Roanoke"
"8865",578,71766,2020,"Rachel Sirbaugh",21,4,0,0,0,2,1,6,0,3,0,0,"0.190",0.357,"0.547","Roanoke"
"8866",796,78741,2020,"Tyra Turner",13,3,0,0,0,3,13,2,1,4,12,3,"0.231",0.316,"0.547","Wisconsin"
"8867",1044,50909,2020,"Kerstyn Mclain",41,10,1,0,0,4,6,2,0,9,1,0,"0.244",0.279,"0.547","Dallas"
"8868",1079,9388,2020,"Allison Brunner",31,5,0,0,1,5,6,5,1,8,1,0,"0.161",0.289,"0.547","Findlay"
"8869",1289,54548,2020,"Kyndal Moyer",38,9,0,0,0,2,4,4,0,5,3,1,"0.237",0.31,"0.547","Ouachita Baptist"
"8870",1346,12735,2020,"Juliana Cerda",43,7,0,0,2,5,4,5,1,8,0,0,"0.163",0.245,"0.547","St. Mary's (TX)"
"8871",2746,72426,2020,"Kiya Smith",31,5,1,0,1,5,2,4,0,4,1,0,"0.161",0.257,"0.547","Lake Erie"
"8872",8935,50864,2020,"Grace Mckinney",41,8,1,0,0,3,7,8,0,6,1,0,"0.195",0.327,"0.547","Converse"
"8873",9630,61720,2020,"Bella Posey",16,3,2,0,0,1,2,1,0,2,0,0,"0.188",0.235,"0.547","West Va. Wesleyan"
"8874",106,34743,2020,"Kira Hillhouse",45,10,1,0,0,3,8,5,1,5,0,0,"0.222",0.302,"0.546","California (PA)"
"8875",231,39212,2020,"Tori Jones",20,4,0,0,0,0,4,5,0,5,0,1,"0.200",0.346,"0.546","FIU"
"8876",305,27927,2020,"Rebecca Gibbs",49,8,5,0,0,8,3,8,0,10,0,0,"0.163",0.281,"0.546","Indiana St."
"8877",414,6640,2020,"Holly Blaska",40,9,2,0,0,5,6,2,2,12,8,0,"0.225",0.271,"0.546","Miami (OH)"
"8878",467,35161,2020,"Alexis Hoelzel",11,3,0,0,0,0,0,0,0,1,0,0,"0.273",0.273,"0.546","New England Col."
"8879",485,61780,2020,"Lily Potter",11,3,0,0,0,3,0,0,0,1,1,0,"0.273",0.273,"0.546","Norfolk St."
"8880",807,75594,2020,"Brooke Swain",11,3,0,0,0,0,0,0,0,2,3,0,"0.273",0.273,"0.546","Wooster"
"8881",1104,19710,2020,"Kaylee Dietrich",41,8,0,1,0,5,1,8,0,7,0,0,"0.195",0.302,"0.546","Grand Canyon"
"8882",1111,85457,2020,"Desirae Yost",11,2,0,1,0,2,3,0,0,3,0,0,"0.182",0.182,"0.546","Greenville"
"8883",1115,8046,2020,"Kensie Bradley",32,7,0,1,0,2,5,2,0,5,1,0,"0.219",0.265,"0.546","Hanover"
"8884",1133,80973,2020,"Katie Walker",11,3,0,0,0,2,0,0,0,0,0,0,"0.273",0.273,"0.546","Husson"
"8885",1371,50192,2020,"Katie Mccullar",35,9,0,0,0,4,2,1,1,3,0,0,"0.257",0.289,"0.546","Southeastern Okla."
"8886",37,10988,2020,"Jaylin Calvert",48,8,2,0,2,11,9,3,0,8,0,1,"0.167",0.212,"0.545","Auburn"
"8887",56,66301,2020,"Juliana Romeo",37,10,0,0,0,3,8,1,0,5,0,0,"0.270",0.275,"0.545","Bentley"
"8888",101,23664,2020,"Savannah Favre",59,16,0,0,0,3,11,0,1,8,9,1,"0.271",0.274,"0.545","CSUN"
"8889",179,85386,2020,"Anastasia Yocum",26,5,2,0,0,5,1,3,0,9,0,0,"0.192",0.276,"0.545","Delaware Valley"
"8890",299,43050,2020,"Brittni Lafountaine",44,9,1,0,1,8,5,3,0,12,0,0,"0.205",0.25,"0.545","Illinois St."
"8891",312,12667,2020,"Cam Cecil",15,3,1,0,0,2,1,2,0,4,1,0,"0.200",0.278,"0.545","Iowa"
"8892",444,1711,2020,"Lindsay Anderson",37,8,1,0,0,3,7,5,0,4,0,0,"0.216",0.302,"0.545","Morehead St."
"8893",584,83089,2020,"Cynthia Whitty",53,13,0,0,0,2,8,5,0,11,5,1,"0.245",0.3,"0.545","Rollins"
"8894",646,42523,2020,"Emma Kropp",15,3,1,0,0,1,2,2,0,8,0,0,"0.200",0.278,"0.545","South Alabama"
"8895",762,19921,2020,"Deanna Dipilato",26,6,1,0,0,3,3,2,0,1,0,0,"0.231",0.276,"0.545","Wentworth"
"8896",17094,37872,2020,"Erica James",15,2,0,1,0,1,0,3,0,3,0,0,"0.133",0.278,"0.545","William Peace"
"8897",24639,23959,2020,"Anina Fernandez",60,13,1,0,1,8,2,3,1,11,0,0,"0.217",0.262,"0.545","Nova Southeastern"
"8898",28593,40158,2020,"Saydee Keith",46,12,2,0,0,6,5,0,1,4,0,0,"0.261",0.241,"0.545","Birmingham-So."
"8899",30058,17478,2020,"Kadasia Damon",14,2,1,1,0,1,4,1,0,3,1,0,"0.143",0.188,"0.545","Claflin"
"8900",67,41633,2020,"Abigail Knight",45,8,2,0,0,1,3,9,2,14,0,0,"0.178",0.322,"0.544","Boston College"
"8901",77,83716,2020,"Taylei Williams",63,13,4,0,0,6,10,5,2,16,4,1,"0.206",0.274,"0.544","BYU"
"8902",294,74076,2020,"Sydney Stefani",17,3,2,0,0,2,5,2,0,5,1,1,"0.176",0.25,"0.544","Idaho St."
"8903",297,82038,2020,"Madisyn Webster",32,8,0,0,0,0,2,2,0,5,3,1,"0.250",0.294,"0.544","Illinois Col."
"8904",316,17611,2020,"Ashley Darakjian",32,6,1,0,0,2,8,2,5,8,6,1,"0.188",0.325,"0.544","Jacksonville"
"8905",320,25478,2020,"Elizabeth Fraas",25,5,0,0,0,3,6,6,0,8,0,0,"0.200",0.344,"0.544","John Carroll"
"8906",384,8404,2020,"Hannah Breitigan",17,3,2,0,0,1,2,2,0,2,0,0,"0.176",0.25,"0.544","Mansfield"
"8907",414,8244,2020,"Maclai Branson",54,9,2,1,0,8,6,8,3,18,0,2,"0.167",0.303,"0.544","Miami (OH)"
"8908",468,16474,2020,"Emily Critch",34,7,0,0,1,3,7,1,1,4,0,0,"0.206",0.25,"0.544","Southern N.H."
"8909",487,9256,2020,"Taylor Brown",31,7,1,0,0,6,0,2,1,8,0,0,"0.226",0.286,"0.544","North Ala."
"8910",590,12185,2020,"Cierra Casale",18,4,2,0,0,1,2,0,0,3,0,0,"0.222",0.211,"0.544","Sacred Heart"
"8911",759,2255,2020,"Arianna Arias",16,4,0,0,0,2,4,1,0,2,1,0,"0.250",0.294,"0.544","Webster"
"8912",803,78928,2020,"Kelsey Ulrich",16,4,0,0,0,2,3,1,0,2,0,0,"0.250",0.294,"0.544","Wis.-Stout"
"8913",817,65250,2020,"Hailey Roach",12,2,1,0,0,1,2,3,0,3,2,0,"0.167",0.294,"0.544","Youngstown St."
"8914",1240,82019,2020,"Shay Weber",17,2,0,0,1,3,1,2,1,3,0,0,"0.118",0.25,"0.544","MSU Moorhead"
"8915",1348,83694,2020,"Sarah Williams",28,7,1,0,0,2,0,0,1,4,0,0,"0.250",0.258,"0.544","St. Thomas Aquinas"
"8916",2678,32311,2020,"Deeanna Harrington",19,4,0,0,0,2,2,2,2,6,0,0,"0.211",0.333,"0.544","Ark.-Pine Bluff"
"8917",8744,26858,2020,"Bella Garcia",16,4,0,0,0,0,7,1,0,7,2,0,"0.250",0.294,"0.544","Southwestern Okla."
"8918",8965,4042,2020,"Emma Barr",28,7,1,0,0,2,2,1,0,3,0,0,"0.250",0.258,"0.544","East Central"
"8919",20220,9079,2020,"Grace Brown",16,4,0,0,0,2,4,1,0,7,0,0,"0.250",0.294,"0.544","MSOE"
"8920",30124,7433,2020,"Ashley Bortlein",19,4,0,0,0,1,1,4,0,7,0,0,"0.211",0.333,"0.544","Cedarville"
"8921",7,49110,2020,"Alexis Massie",67,16,1,0,0,6,11,4,2,14,2,1,"0.239",0.289,"0.543","Alabama St."
"8922",47,49873,2020,"Mackenzie Mccarty",19,3,0,0,0,2,1,4,3,7,0,0,"0.158",0.385,"0.543","Ball St."
"8923",243,76014,2020,"Emily Talbert",7,1,0,0,0,0,1,2,1,0,0,0,"0.143",0.4,"0.543","Frostburg St."
"8924",452,30902,2020,"Payton Guspyt",13,3,0,0,0,3,4,2,0,5,0,0,"0.231",0.312,"0.543","Mount Union"
"8925",485,4624,2020,"Lacey Beale",7,1,0,0,0,0,2,2,1,2,2,0,"0.143",0.4,"0.543","Norfolk St."
"8926",578,23116,2020,"Meagen Evans",13,2,1,0,0,1,1,3,0,1,0,0,"0.154",0.312,"0.543","Roanoke"
"8927",636,4880,2020,"Destiny Beckham",50,12,1,0,0,0,11,2,1,10,16,0,"0.240",0.283,"0.543","Shaw"
"8928",712,41811,2020,"Kaitlin Kocinski",7,1,0,0,0,1,1,2,1,1,0,0,"0.143",0.4,"0.543","TCNJ"
"8929",1112,77122,2020,"Laura Thompson",13,2,0,0,0,0,3,5,0,4,0,0,"0.154",0.389,"0.543","Guilford"
"8930",1371,4673,2020,"Bailey Beard",26,6,0,0,0,1,6,4,0,5,3,1,"0.231",0.312,"0.543","Southeastern Okla."
"8931",30094,25634,2020,"Brittany Franks",29,7,0,1,0,5,1,0,0,8,1,2,"0.241",0.233,"0.543","Brevard"
"8932",3,25249,2020,"Abbey Fortin",31,6,2,1,0,3,3,0,1,7,0,0,"0.194",0.219,"0.542","Adelphi"
"8933",14,54363,2020,"Amanda Mosall",6,1,0,0,0,0,2,2,0,2,0,0,"0.167",0.375,"0.542","UAlbany"
"8934",96,31433,2020,"Kelsey Hall",66,13,3,2,0,9,13,3,1,15,4,3,"0.197",0.239,"0.542","Fresno St."
"8935",144,63712,2020,"Dacia Redmond",6,1,0,0,0,0,2,2,0,2,3,0,"0.167",0.375,"0.542","Clark Atlanta"
"8936",166,3848,2020,"Lecaine Barker",8,1,0,0,0,0,2,4,0,3,1,0,"0.125",0.417,"0.542","Cornell College"
"8937",248,11462,2020,"Alexandra Carabello",8,1,0,0,0,0,1,3,1,3,0,0,"0.125",0.417,"0.542","George Mason"
"8938",287,34498,2020,"Megan Hiers",25,5,0,0,1,2,1,1,0,8,0,0,"0.200",0.222,"0.542","Houston Christian"
"8939",305,47700,2020,"Becky Malchow",71,16,0,0,0,4,14,8,2,6,7,0,"0.225",0.317,"0.542","Indiana St."
"8940",311,84991,2020,"Morgan Wright",24,6,1,0,0,4,0,0,0,8,0,0,"0.250",0.25,"0.542","Iowa St."
"8941",333,61832,2020,"Andee Powell",39,9,1,0,0,6,1,3,0,5,1,0,"0.231",0.286,"0.542","Ky. Wesleyan"
"8942",365,38975,2020,"Anna Jones",20,4,1,0,0,3,4,3,0,3,0,0,"0.200",0.292,"0.542","LSU"
"8943",382,77857,2020,"Jayleen Torres",20,3,2,0,0,4,5,4,0,2,4,0,"0.150",0.292,"0.542","Manhattanville"
"8944",386,31181,2020,"Meghan Haff",6,1,0,0,0,0,1,2,0,0,0,0,"0.167",0.375,"0.542","Marist"
"8945",413,70768,2020,"Jj Sheppard",21,5,0,0,0,1,2,2,0,7,2,0,"0.238",0.304,"0.542","MSU Denver"
"8946",432,68953,2020,"Karlee Schierbeek",6,1,0,0,0,0,3,2,0,1,0,0,"0.167",0.375,"0.542","Mississippi Val."
"8947",491,34811,2020,"Makayla Himes",6,1,0,0,0,0,0,2,0,0,0,0,"0.167",0.375,"0.542","N.C. Wesleyan"
"8948",537,3335,2020,"Lauren Baker",6,1,0,0,0,1,2,1,1,2,0,0,"0.167",0.375,"0.542","UNC Pembroke"
"8949",711,77721,2020,"Lindsey Toneygay",6,1,0,0,0,0,0,2,0,1,0,0,"0.167",0.375,"0.542","Towson"
"8950",995,30574,2020,"Courtney Grundhauser",6,1,0,0,0,1,0,2,0,0,1,0,"0.167",0.375,"0.542","Caldwell"
"8951",1076,4480,2020,"Andie Baughman",30,6,3,0,0,1,3,2,0,4,1,0,"0.200",0.242,"0.542","Fairmont St."
"8952",1266,75415,2020,"Julia Sullwold",21,5,0,0,0,3,5,1,1,1,6,0,"0.238",0.304,"0.542","Northern St."
"8953",2746,9298,2020,"Payton Brownlee",39,9,1,0,0,1,6,2,1,4,3,1,"0.231",0.286,"0.542","Lake Erie"
"8954",8577,28970,2020,"Carlee Gonzalez",50,10,1,0,0,2,4,8,1,7,2,0,"0.200",0.322,"0.542","N.M. Highlands"
"8955",8968,76973,2020,"Sabrina Thomas",18,3,0,0,0,1,2,5,1,3,0,0,"0.167",0.375,"0.542","Eastern"
"8956",9223,80672,2020,"Brooke Wade",46,10,2,0,0,4,7,6,0,8,5,1,"0.217",0.281,"0.542","North Greenville"
"8957",9684,11867,2020,"Teya Carr",21,5,0,0,0,2,4,2,0,3,0,0,"0.238",0.304,"0.542","Saint Elizabeth"
"8958",10870,49628,2020,"Ashley Mayton",6,1,0,0,0,0,1,2,0,1,0,0,"0.167",0.375,"0.542","Shepherd"
"8959",12399,66616,2020,"Allison Ross",6,1,0,0,0,0,1,1,1,4,0,0,"0.167",0.375,"0.542","Gwynedd Mercy"
"8960",23157,29451,2020,"Merrick Gourhan",44,7,1,0,2,3,4,3,1,18,0,0,"0.159",0.224,"0.542","Felician"
"8961",30153,17733,2020,"Mackenzi David",6,1,0,0,0,0,3,2,0,2,0,0,"0.167",0.375,"0.542","Union (TN)"
"8962",77,33650,2020,"Arissa Henderson",44,9,1,0,0,1,4,7,0,8,1,0,"0.205",0.314,"0.541","BYU"
"8963",101,66191,2020,"Journey Rojas",32,7,3,0,0,6,3,1,0,6,0,0,"0.219",0.229,"0.541","CSUN"
"8964",193,53958,2020,"Jazmine Moreno",41,9,2,0,0,3,8,3,0,4,1,0,"0.220",0.273,"0.541","Duke"
"8965",566,38043,2020,"Allie Jarrett",18,4,1,0,0,2,2,1,0,6,0,1,"0.222",0.263,"0.541","Randolph"
"8966",664,12243,2020,"Caroline Casey",24,5,1,1,0,2,4,0,0,6,1,0,"0.208",0.208,"0.541","Southern Miss."
"8967",695,71886,2020,"Chayse Skinner",18,3,0,0,1,7,3,2,0,2,1,0,"0.167",0.208,"0.541","UT Martin"
"8968",762,31800,2020,"Erin Hancock",18,5,0,0,0,0,4,0,0,0,0,0,"0.278",0.263,"0.541","Wentworth"
"8969",1123,57144,2020,"Kaitlyn O'quinn",66,14,0,1,0,5,10,8,1,21,10,2,"0.212",0.299,"0.541","Henderson St."
"8970",2694,76949,2020,"Makiah Thomas",18,4,1,0,0,1,1,1,0,1,0,0,"0.222",0.263,"0.541","Franklin"
"8971",30072,10263,2020,"Emily Burroughs",23,5,1,0,0,4,5,2,0,1,4,0,"0.217",0.28,"0.541","St. Joseph's (Brkln)"
"8972",59,1548,2020,"Erica Amoroso",28,6,1,0,0,1,5,3,0,4,3,0,"0.214",0.29,"0.540","Bethany (WV)"
"8973",65,41645,2020,"Julia Knight",43,11,1,0,0,9,5,1,0,5,0,0,"0.256",0.261,"0.540","Bloomsburg"
"8974",266,67384,2020,"Kayla Ruud",18,3,1,0,0,0,2,4,0,2,1,0,"0.167",0.318,"0.540","Gust. Adolphus"
"8975",463,37032,2020,"Payton Huscroft",36,6,1,0,1,6,1,4,1,7,0,0,"0.167",0.262,"0.540","Nebraska"
"8976",491,60716,2020,"Summer Phillips",18,4,0,0,0,3,0,3,0,1,0,0,"0.222",0.318,"0.540","N.C. Wesleyan"
"8977",660,74785,2020,"Amber Storer",18,4,0,0,0,4,1,3,0,9,0,0,"0.222",0.318,"0.540","SIUE"
"8978",765,50003,2020,"Tori Mccoach",20,3,1,0,1,4,2,1,0,5,0,0,"0.150",0.19,"0.540","West Chester"
"8979",1126,72165,2020,"Abigail Smith",20,3,1,0,1,2,3,0,1,8,0,0,"0.150",0.19,"0.540","Holy Family"
"8980",1343,69105,2020,"Olivia Schmidt",27,4,0,0,1,4,4,2,3,6,0,1,"0.148",0.281,"0.540","Saint Martin's"
"8981",8935,5680,2020,"Morgan Berndt",37,9,2,0,0,9,3,0,0,11,3,1,"0.243",0.243,"0.540","Converse"
"8982",10972,84872,2020,"Caitlin Worwood",17,3,0,0,0,1,3,4,1,7,0,0,"0.176",0.364,"0.540","Chatham"
"8983",25719,71091,2020,"Abby Showers",28,6,1,0,0,1,3,2,1,4,0,0,"0.214",0.29,"0.540","Penn St.-Altoona"
"8984",30044,19620,2020,"Cori Dickinson",27,7,0,0,0,1,5,2,0,0,0,0,"0.259",0.281,"0.540","Penn St.-Berks"
"8985",30050,32362,2020,"Grace Harris",27,5,2,0,0,5,4,4,0,7,0,0,"0.185",0.281,"0.540","Ill. Springfield"
"8986",169,68053,2020,"Courtney Sandell",32,6,0,1,0,2,7,5,0,8,0,0,"0.188",0.289,"0.539","Creighton"
"8987",211,33998,2020,"Taylor Herman",13,3,1,0,0,3,1,0,0,4,0,0,"0.231",0.231,"0.539","Elizabethtown"
"8988",276,59071,2020,"Carley Parsons",11,2,0,0,0,0,3,1,2,3,0,1,"0.182",0.357,"0.539","Haverford"
"8989",473,70334,2020,"Gavyn Shafer",62,12,3,0,0,8,7,8,2,7,0,0,"0.194",0.297,"0.539","New Mexico"
"8990",699,57954,2020,"Emma Ortiz",17,4,0,0,0,0,1,3,0,5,0,0,"0.235",0.304,"0.539","Texas Southern"
"8991",739,43631,2020,"Olivia Laqua",13,3,1,0,0,0,0,0,0,3,0,0,"0.231",0.231,"0.539","Villanova"
"8992",1439,40492,2020,"Kerston Kennedy",13,3,1,0,0,1,0,0,0,5,0,0,"0.231",0.231,"0.539","West Virginia St."
"8993",8398,77438,2020,"Kaylee Timmel",13,3,1,0,0,0,1,0,0,2,0,0,"0.231",0.231,"0.539","Hilbert"
"8994",30013,17718,2020,"Maddie Davenport",11,2,0,0,0,3,2,3,0,3,0,0,"0.182",0.357,"0.539","Lee"
"8995",30038,49015,2020,"Morgan Mashlan",13,3,1,0,0,1,3,0,0,3,0,1,"0.231",0.231,"0.539","Bethany Lutheran"
"8996",30123,53026,2020,"Bethany Mitchell",40,9,1,0,0,2,3,4,0,11,1,1,"0.225",0.289,"0.539","Academy of Art"
"8997",30126,63911,2020,"Lexi Rehm",11,2,0,0,0,1,4,2,1,2,0,0,"0.182",0.357,"0.539","Notre Dame (OH)"
"8998",314,70159,2020,"Monica Serrano",42,8,2,0,0,11,6,4,3,9,1,0,"0.190",0.3,"0.538","Jackson St."
"8999",321,2510,2020,"Marissa Artz",16,3,0,0,0,1,0,2,2,7,0,0,"0.188",0.35,"0.538","John Jay"
"9000",367,49596,2020,"Eden Mayo",10,1,0,0,0,2,0,1,5,5,0,0,"0.100",0.438,"0.538","Louisville"
"9001",603,19977,2020,"Amelia Ditolvo",45,11,0,0,0,3,6,4,0,15,3,0,"0.244",0.294,"0.538","St. John's (NY)"
"9002",651,44614,2020,"Bailee Leistl",20,5,1,0,0,0,4,0,0,5,0,2,"0.250",0.238,"0.538","South Fla."
"9003",791,36243,2020,"Nyla Howard",37,9,1,0,0,0,6,2,0,10,4,0,"0.243",0.268,"0.538","Winston-Salem"
"9004",14927,71652,2020,"Bailey Sims",48,12,0,0,0,2,3,2,1,16,0,0,"0.250",0.288,"0.538","Belmont"
"9005",70,38789,2020,"Morgana Johnson",40,9,2,0,0,3,7,2,0,10,2,0,"0.225",0.262,"0.537","Bowie St."
"9006",158,47888,2020,"Danielle Mandichak",27,5,3,0,0,3,5,2,0,5,0,0,"0.185",0.241,"0.537","Columbia"
"9007",370,48770,2020,"Allisha Martinez",30,6,2,0,0,5,4,3,1,6,0,0,"0.200",0.27,"0.537","LMU (CA)"
"9008",626,84966,2020,"Kiera Wright",60,14,0,0,0,2,9,6,1,13,8,3,"0.233",0.304,"0.537","San Diego St."
"9009",682,32631,2020,"Genna Hartman",35,8,0,0,0,2,7,4,0,2,2,0,"0.229",0.308,"0.537","Stonehill"
"9010",1174,37691,2020,"Ruthie Jackson",34,7,1,1,0,2,4,2,0,2,2,1,"0.206",0.243,"0.537","Limestone"
"9011",17094,15179,2020,"Lauren Conway",36,8,3,0,0,6,4,1,0,2,2,0,"0.222",0.231,"0.537","William Peace"
"9012",30054,57354,2020,"Lauryn Ogden",36,7,1,0,1,4,2,2,0,8,0,0,"0.194",0.231,"0.537","Newman"
"9013",30055,39168,2020,"Nikki Jones",22,5,0,0,0,5,4,4,0,2,4,2,"0.227",0.31,"0.537","Cal St. Monterey Bay"
"9014",59,1156,2020,"Paige Allen",14,3,1,0,0,2,4,1,0,5,4,0,"0.214",0.25,"0.536","Bethany (WV)"
"9015",156,70142,2020,"Danielle Serna",45,8,1,0,1,4,5,6,0,13,1,0,"0.178",0.269,"0.536","Colorado St."
"9016",271,3366,2020,"Shelby Baker",12,3,0,0,0,4,1,1,0,1,0,0,"0.250",0.286,"0.536","Hardin-Simmons"
"9017",291,72833,2020,"Jenna Sobrero",21,5,1,0,0,2,4,0,1,2,1,1,"0.238",0.25,"0.536","Cal Poly Humboldt"
"9018",439,38416,2020,"Deangie Jimenez",49,8,3,0,1,6,6,6,0,12,0,0,"0.163",0.25,"0.536","Monmouth"
"9019",461,39726,2020,"Mackenzie Kapp",21,5,1,0,0,2,3,2,0,4,0,0,"0.238",0.25,"0.536","Nazareth"
"9020",479,77462,2020,"Mary Tindall",21,4,0,0,0,4,0,3,2,2,0,0,"0.190",0.346,"0.536","NYU"
"9021",540,80641,2020,"Ashley Waco",12,2,1,0,0,3,2,2,0,1,0,0,"0.167",0.286,"0.536","Penn"
"9022",543,79022,2020,"Breck Urban",7,2,0,0,0,0,0,0,0,0,0,0,"0.286",0.25,"0.536","Jefferson"
"9023",615,61823,2020,"Emily Pounds",7,1,1,0,0,2,1,1,0,2,0,0,"0.143",0.25,"0.536","St. Olaf"
"9024",623,79517,2020,"Nikki Vanelli",4,1,0,0,0,1,0,1,0,1,0,0,"0.250",0.286,"0.536","Salve Regina"
"9025",670,66077,2020,"Caitlyn Rogers",44,9,2,0,0,4,2,5,0,11,0,0,"0.205",0.286,"0.536","Texas St."
"9026",790,28036,2020,"Jen Giesey",26,4,0,0,1,3,4,3,1,3,0,0,"0.154",0.267,"0.536","Winona St."
"9027",802,29959,2020,"Madi Greenaberg",19,3,2,0,0,2,0,3,0,7,1,0,"0.158",0.273,"0.536","Wis.-Stevens Point"
"9028",1439,44270,2020,"Danielle Lebsock",42,7,0,1,1,5,6,3,2,14,4,2,"0.167",0.25,"0.536","West Virginia St."
"9029",11036,67798,2020,"Lauren Salmonese",20,5,0,0,0,2,3,0,1,1,2,1,"0.250",0.286,"0.536","Russell Sage"
"9030",14718,74383,2020,"Emilee Stevenson",7,2,0,0,0,0,1,0,0,2,0,0,"0.286",0.25,"0.536","Wesleyan (GA)"
"9031",24639,37982,2020,"Allie Janowiak",32,5,2,0,0,3,3,8,0,2,0,0,"0.156",0.317,"0.536","Nova Southeastern"
"9032",28755,39442,2020,"Ahnie Jumper",33,7,2,0,0,4,6,2,1,8,1,0,"0.212",0.263,"0.536","FGCU"
"9033",30065,18582,2020,"Madeline Degroot",12,2,1,0,0,1,0,1,1,3,0,0,"0.167",0.286,"0.536","VTSU Lyndon"
"9034",30118,13504,2020,"Mady Christensen",7,1,1,0,0,0,1,1,0,2,0,0,"0.143",0.25,"0.536","Dominican (CA)"
"9035",30124,46231,2020,"Heather Lord",70,12,2,0,1,6,8,9,3,13,4,2,"0.171",0.293,"0.536","Cedarville"
"9036",30179,51800,2020,"Logan Menzies",12,2,1,0,0,2,3,2,0,5,2,0,"0.167",0.286,"0.536","Okla. Christian"
"9037",30181,84687,2020,"Taylor Woodlief",60,12,1,0,1,5,8,6,0,19,1,0,"0.200",0.269,"0.536","UVA Wise"
"9038",30191,56857,2020,"Sophia Nuzzolillo",20,5,0,0,0,1,4,1,0,1,1,2,"0.250",0.286,"0.536","Spring Hill"
"9039",8,20161,2020,"Abby Doerr",45,8,3,0,1,5,9,3,0,11,0,0,"0.178",0.224,"0.535","Alabama"
"9040",230,12165,2020,"Ally Carver",33,5,1,1,0,7,5,6,1,4,0,0,"0.152",0.293,"0.535","Florida Tech"
"9041",446,70412,2020,"Ashley Shanks",22,5,0,0,0,1,3,2,1,5,0,0,"0.227",0.308,"0.535","Morgan St."
"9042",593,46883,2020,"Beanie Luttig",11,1,0,0,0,0,0,2,5,3,0,0,"0.091",0.444,"0.535","St. Anselm"
"9043",626,15535,2020,"Jessica Cordola",23,5,2,0,0,5,1,0,1,4,0,0,"0.217",0.231,"0.535","San Diego St."
"9044",799,53760,2020,"Morgan Moore",27,6,1,0,0,6,2,2,0,5,0,0,"0.222",0.276,"0.535","Wis.-Parkside"
"9045",30141,40947,2020,"Anna Kimevski",17,3,1,0,0,1,5,3,0,4,1,0,"0.176",0.3,"0.535","Walsh"
"9046",30191,68639,2020,"Kaycie Saxton",11,2,0,0,0,2,3,4,0,2,1,0,"0.182",0.353,"0.535","Spring Hill"
"9047",30191,41877,2020,"Madison Koger",17,3,1,0,0,0,2,2,1,1,0,0,"0.176",0.3,"0.535","Spring Hill"
"9048",30202,68569,2020,"Shelby Savage",70,15,1,1,0,6,19,7,0,6,3,0,"0.214",0.278,"0.535","Okla. Baptist"
"9049",38,23155,2020,"Mackenzie Evenson",16,4,1,0,0,3,2,0,0,4,0,0,"0.250",0.222,"0.534","Augsburg"
"9050",56,77124,2020,"Lea Thompson",21,2,0,0,1,2,5,6,0,4,0,0,"0.095",0.296,"0.534","Bentley"
"9051",278,23633,2020,"Bailee Faulkner",15,4,0,0,0,1,1,0,0,0,0,0,"0.267",0.267,"0.534","Heidelberg"
"9052",316,40599,2020,"Hallie Kern",26,4,2,0,0,0,4,6,0,7,1,0,"0.154",0.303,"0.534","Jacksonville"
"9053",566,55376,2020,"Paige Naples",16,2,0,0,1,5,3,2,0,3,1,0,"0.125",0.222,"0.534","Randolph"
"9054",570,12590,2020,"Steph Cavallaro",21,4,1,0,0,7,5,3,1,3,1,0,"0.190",0.296,"0.534","Rensselaer"
"9055",601,66152,2020,"Allison Rogowski",22,5,1,0,0,3,4,1,0,3,0,0,"0.227",0.261,"0.534","St. John Fisher"
"9056",625,49556,2020,"Mekhi Mayfield",52,11,1,0,1,4,6,3,0,12,1,0,"0.212",0.246,"0.534","Samford"
"9057",626,78943,2020,"Alizae Umi",16,4,1,0,0,1,3,0,0,6,1,0,"0.250",0.222,"0.534","San Diego St."
"9058",688,16991,2020,"Mia Cunnings",36,7,3,0,0,6,6,3,0,9,0,0,"0.194",0.256,"0.534","Syracuse"
"9059",696,24820,2020,"Katherine Flores",29,6,2,0,0,5,1,2,0,5,0,0,"0.207",0.258,"0.534","Tex. A&M-Kingsville"
"9060",958,71724,2020,"Elizabeth Singleton",15,4,0,0,0,2,0,0,0,8,0,1,"0.267",0.267,"0.534","Clarks Summit"
"9061",10972,7935,2020,"Justine Boyle",29,6,2,0,0,2,2,1,1,3,1,0,"0.207",0.258,"0.534","Chatham"
"9062",6,38976,2020,"Aria Jones",10,2,0,0,0,0,0,1,1,3,1,0,"0.200",0.333,"0.533","Alabama A&M"
"9063",18,24745,2020,"Gillian Flint",5,1,0,0,0,0,3,1,0,1,3,1,"0.200",0.333,"0.533","Alfred"
"9064",115,58919,2020,"Mackenzie Parker",61,14,3,0,0,5,2,2,0,12,1,0,"0.230",0.254,"0.533","Campbell"
