"","team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops","team"
"3538",25,31024,2024,"Averie Gunther",106,30,3,2,2,15,27,22,16,13,4,2,"0.283",0.456,"0.862","Angelo St."
"3539",114,18560,2024,"Tory Decker",138,53,6,2,1,33,24,0,0,9,8,1,"0.384",0.384,"0.862","Calvin"
"3540",128,30341,2024,"Ashleigh Griffin",97,26,8,0,5,24,13,14,0,18,2,0,"0.268",0.357,"0.862","UCF"
"3541",150,52036,2024,"Addie Menke",76,26,4,1,2,13,26,0,3,5,3,0,"0.342",0.362,"0.862","Coe"
"3542",798,82902,2024,"Sophie Wery",135,36,10,4,9,39,27,0,1,17,1,0,"0.267",0.262,"0.862","Wis.-Oshkosh"
"3543",11839,43671,2024,"Makenzie Lang",39,15,3,0,0,4,2,0,1,8,0,0,"0.385",0.4,"0.862","Pitt.-Greensburg"
"3544",12830,38633,2024,"Sammy Jimenez",141,35,5,0,12,37,29,19,0,48,1,0,"0.248",0.323,"0.862","Tusculum"
"3545",19117,84032,2024,"Kayla Williams",76,22,6,1,4,19,16,3,0,19,3,0,"0.289",0.309,"0.862","Salem (WV)"
"3546",30063,11042,2024,"Olivia Calvetti",10,3,1,0,0,2,0,2,1,3,0,0,"0.300",0.462,"0.862","Seton Hill"
"3547",70,21314,2024,"Coreena Dunham",141,47,7,2,1,16,44,15,5,18,52,2,"0.333",0.414,"0.861","Bowie St."
"3548",115,33806,2024,"Alyssa Henault",176,62,5,4,0,33,36,24,5,18,27,6,"0.352",0.435,"0.861","Campbell"
"3549",126,3012,2024,"Haley Bach",139,50,9,4,1,30,41,0,1,19,19,3,"0.360",0.357,"0.861","Central (IA)"
"3550",158,73524,2024,"Maddie Souza",107,32,5,4,4,21,15,6,1,11,0,0,"0.299",0.328,"0.861","Columbia"
"3551",181,50280,2024,"Calli Mcconnell",110,35,10,1,1,13,15,13,4,6,3,1,"0.318",0.406,"0.861","Delta St."
"3552",319,78996,2024,"Emily Tunney",97,32,10,4,0,13,23,4,0,14,7,3,"0.330",0.346,"0.861","New Jersey City"
"3553",339,74996,2024,"Brianna Stocklin",170,60,9,0,2,14,44,19,2,34,14,5,"0.353",0.42,"0.861","Kutztown"
"3554",351,50463,2024,"Lindsey Mccurdy",127,42,5,7,2,23,25,0,2,6,11,2,"0.331",0.333,"0.861","Lebanon Valley"
"3555",352,21086,2024,"Rory Dudley",147,45,11,1,4,27,33,18,2,14,5,1,"0.306",0.385,"0.861","Lehigh"
"3556",556,60719,2024,"Sofia Peterson",124,35,11,0,7,26,16,7,3,14,0,0,"0.282",0.321,"0.861","Providence"
"3557",2683,62366,2024,"Bailey Presley",121,33,9,0,7,26,37,14,2,18,2,0,"0.273",0.34,"0.861","Belmont Abbey"
"3558",8875,33777,2024,"Kyra Helton",120,45,6,0,1,13,22,8,0,13,16,6,"0.375",0.411,"0.861","Chowan"
"3559",23008,76920,2024,"Karsyn Tencleve",8,1,1,0,0,1,2,10,0,0,0,0,"0.125",0.611,"0.861","Ozarks (AR)"
"3560",30052,53414,2024,"Gracie Mixson",126,37,9,1,4,33,22,18,5,10,3,0,"0.294",0.385,"0.861","North Georgia"
"3561",30146,10286,2024,"Jaelah Burrell",55,17,5,0,1,11,6,9,0,9,0,0,"0.309",0.406,"0.861","Azusa Pacific"
"3562",77,79262,2024,"Maddie Udall",149,47,10,2,5,27,20,4,6,22,1,0,"0.315",0.35,"0.860","BYU"
"3563",106,24491,2024,"Carlena Fiorilli",104,34,8,0,0,12,26,26,2,25,5,0,"0.327",0.456,"0.860","California (PA)"
"3564",155,78103,2024,"Kellan Ton",135,48,5,4,0,17,31,12,2,16,25,2,"0.356",0.408,"0.860","Colo. Sch. of Mines"
"3565",205,56540,2024,"Marleigh Nieto",17,6,2,0,0,2,4,1,0,3,1,1,"0.353",0.389,"0.860","Mont. St. Billings"
"3566",211,36633,2024,"Brooke Huczko",111,43,2,4,0,11,17,0,1,10,6,2,"0.387",0.383,"0.860","Elizabethtown"
"3567",248,81964,2024,"Rachel Warrens",178,59,14,5,1,27,35,15,2,11,18,9,"0.331",0.382,"0.860","George Mason"
"3568",307,72521,2024,"Tess Smiley",132,42,7,5,1,30,38,18,0,19,12,0,"0.318",0.39,"0.860","Indiana (PA)"
"3569",354,56581,2024,"Gabi Nilles",138,50,12,1,1,30,22,4,1,8,12,4,"0.362",0.374,"0.860","Lewis"
"3570",433,44040,2024,"Jalia Lassiter",194,61,8,4,4,29,34,29,1,26,18,4,"0.314",0.401,"0.860","Ole Miss"
"3571",553,76421,2024,"Aerin Talley",110,26,8,1,8,31,24,9,0,32,6,0,"0.236",0.287,"0.860","Prairie View"
"3572",606,11321,2024,"Sarah Cancila",146,43,8,1,4,25,31,30,3,25,6,2,"0.295",0.415,"0.860","Saint Joseph's"
"3573",654,71406,2024,"Aubrie Shore",160,54,16,0,2,32,19,14,1,27,1,1,"0.338",0.385,"0.860","Southeast Mo. St."
"3574",716,24380,2024,"Anslee Finch",147,42,9,0,6,23,25,28,2,26,1,0,"0.286",0.391,"0.860","Troy"
"3575",719,4712,2024,"Kailyn Bearpaw",153,46,10,0,6,30,24,18,0,15,0,1,"0.301",0.37,"0.860","Tulsa"
"3576",789,63519,2024,"Ronni Ramos",86,30,7,0,2,16,17,0,2,5,2,0,"0.349",0.36,"0.860","Williams"
"3577",800,77079,2024,"Felicia Teubert",91,30,5,2,1,14,20,0,15,16,5,1,"0.330",0.398,"0.860","Wis.-Platteville"
"3578",1064,74248,2024,"Abby Stansbury",81,25,4,1,0,18,15,24,2,15,2,0,"0.309",0.477,"0.860","Eastern Nazarene"
"3579",1460,25890,2024,"Sam Freeland",123,50,3,0,1,20,25,3,0,7,17,8,"0.407",0.405,"0.860","Wilmington (DE)"
"3580",9012,77874,2024,"Carsen Tinkler",89,30,4,2,2,19,14,3,1,9,2,1,"0.337",0.366,"0.860","Mo. Southern St."
"3581",30028,2266,2024,"Michelle Arias",156,39,5,2,8,49,38,31,14,13,0,0,"0.250",0.398,"0.860","UT Tyler"
"3582",30093,19295,2024,"Chloe Derrick",65,21,6,0,2,16,10,4,0,4,1,1,"0.323",0.352,"0.860","AUM"
"3583",97,63433,2024,"Kika Ramirez",87,29,2,0,2,17,4,14,3,6,0,0,"0.333",0.434,"0.859","Cal St. Fullerton"
"3584",121,33879,2024,"Gwen Hendrick",113,37,5,9,0,28,21,0,2,13,11,0,"0.327",0.328,"0.859","Carthage"
"3585",270,7248,2024,"Carmynn Bonner",183,57,12,3,3,26,43,24,0,27,5,2,"0.311",0.389,"0.859","Hampton"
"3586",281,60299,2024,"Kylie Perez",104,36,9,3,1,22,24,0,0,9,17,0,"0.346",0.34,"0.859","Hiram"
"3587",306,15407,2024,"Alex Cooper",156,43,5,2,8,36,31,25,2,35,11,1,"0.276",0.372,"0.859","Indiana"
"3588",337,56023,2024,"Londyn Nelson",48,17,1,0,0,9,2,13,0,2,1,2,"0.354",0.484,"0.859","Knox"
"3589",372,81162,2024,"Chloe Wagner",102,35,8,0,3,19,27,0,2,11,9,2,"0.343",0.349,"0.859","Luther"
"3590",457,9578,2024,"Kate Bubela",48,18,2,0,1,6,7,1,0,7,0,0,"0.375",0.38,"0.859","North Carolina"
"3591",545,66256,2024,"Katherine Rodriguez",161,53,4,3,5,19,29,14,2,9,7,3,"0.329",0.375,"0.859","Pittsburgh"
"3592",546,63208,2024,"Tori Radvan",105,32,6,1,3,7,14,11,4,13,0,0,"0.305",0.392,"0.859","Pitt.-Johnstown"
"3593",753,4019,2024,"Lexi Barnhart",88,23,5,0,0,11,7,56,0,6,0,0,"0.261",0.541,"0.859","Washington Col."
"3594",793,75516,2024,"Kenna Strunsee",112,45,5,0,0,14,35,0,5,6,28,4,"0.402",0.413,"0.859","Wis.-Eau Claire"
"3595",929,8040,2024,"Kaia Bradford",113,38,5,5,0,14,22,10,0,10,8,3,"0.336",0.39,"0.859","Adams St."
"3596",14927,3939,2024,"Emma Barnes",118,36,6,1,1,14,21,31,3,12,3,0,"0.305",0.461,"0.859","Belmont"
"3597",16,3690,2024,"Kathryn Baptiste",73,16,4,2,0,5,11,48,0,10,1,0,"0.219",0.529,"0.858","Albright"
"3598",22,42674,2024,"Julia Krijgsman",63,24,3,0,0,9,9,6,0,12,0,0,"0.381",0.429,"0.858","American Int'l"
"3599",35,70707,2024,"Cassidy Shaffer",66,23,4,0,1,15,9,6,0,7,0,0,"0.348",0.403,"0.858","Ashland"
"3600",105,75266,2024,"Kalli Strahm",7,3,0,0,0,0,12,0,0,0,1,0,"0.429",0.429,"0.858","Cal Lutheran"
"3601",160,27032,2024,"Emily Garcia",132,48,4,2,2,20,34,0,9,7,7,0,"0.364",0.388,"0.858","Concordia Chicago"
"3602",195,65062,2024,"Tatum Rickert",51,11,1,0,1,5,6,42,0,10,1,0,"0.216",0.564,"0.858","Earlham"
"3603",202,18059,2024,"Lilly Davis",94,20,7,0,6,29,14,25,2,25,1,0,"0.213",0.379,"0.858","Eastern Ky."
"3604",263,16347,2024,"Kelsey Craven",112,37,9,0,3,25,16,0,7,4,0,0,"0.330",0.367,"0.858","Greensboro"
"3605",292,70890,2024,"Kierra Shaw",7,3,0,0,0,0,4,0,0,2,0,0,"0.429",0.429,"0.858","Hunter"
"3606",306,4336,2024,"Cora Bassett",188,51,9,1,9,26,43,29,7,15,12,5,"0.271",0.385,"0.858","Indiana"
"3607",363,14655,2024,"Peyton Coleman",21,9,0,0,0,2,18,0,0,3,4,2,"0.429",0.429,"0.858","Longwood"
"3608",622,18807,2024,"Lexie Delcollo",7,3,0,0,0,4,4,0,0,2,0,0,"0.429",0.429,"0.858","Salisbury"
"3609",1062,82098,2024,"Elizabeth Watkins",7,3,0,0,0,5,2,0,0,2,0,0,"0.429",0.429,"0.858","East Tex. Baptist"
"3610",1094,86137,2024,"Chrisilla Zagala",7,3,0,0,0,3,0,0,0,3,0,0,"0.429",0.429,"0.858","George Fox"
"3611",1111,62103,2024,"Hannah Potthast",7,3,0,0,0,1,6,0,0,0,1,0,"0.429",0.429,"0.858","Greenville"
"3612",1179,8678,2024,"Natalie Brinda",7,3,0,0,0,0,16,0,0,1,11,2,"0.429",0.429,"0.858","Linfield"
"3613",1438,15164,2024,"Jaden Conrad",111,37,6,0,2,18,21,17,1,29,6,1,"0.333",0.417,"0.858","West Liberty"
"3614",8981,57026,2024,"Christina Nowicki",97,32,5,5,1,16,18,0,3,20,3,1,"0.330",0.343,"0.858","Endicott"
"3615",9012,57039,2024,"Taylor Nuckolls",86,30,2,2,2,26,17,2,2,7,6,2,"0.349",0.37,"0.858","Mo. Southern St."
"3616",30146,18503,2024,"Caitlin Decanio",135,43,8,1,7,31,17,7,0,16,1,0,"0.319",0.347,"0.858","Azusa Pacific"
"3617",30180,54097,2024,"Bridgett Morales",120,32,6,0,5,25,28,35,0,24,1,1,"0.267",0.416,"0.858","Rogers St."
"3618",19,84007,2024,"Jordan Williams",2,0,0,0,0,0,0,12,0,0,0,0,"0.000",0.857,"0.857","Allegheny"
"3619",20,40742,2024,"Tori Kenney",124,43,9,0,4,32,18,0,0,9,2,1,"0.347",0.341,"0.857","DeSales"
"3620",62,68679,2024,"Brianna Santos",174,58,17,0,1,16,37,17,4,11,11,2,"0.333",0.403,"0.857","Binghamton"
"3621",92,36934,2024,"Kaylee Hull",152,46,10,0,6,35,24,11,0,27,2,0,"0.303",0.35,"0.857","Cal St. Dom. Hills"
"3622",185,5075,2024,"Beth Belanger",2,0,0,0,0,0,1,12,0,2,0,0,"0.000",0.857,"0.857","Dickinson"
"3623",242,13291,2024,"Emily Chelius",77,21,3,0,2,12,8,28,0,7,0,0,"0.273",0.467,"0.857","Fredonia"
"3624",261,44416,2024,"Tavia Leadon",119,41,6,1,2,15,9,9,1,13,1,0,"0.345",0.395,"0.857","Grambling"
"3625",303,5966,2024,"Nadia Bhuiyan",3,0,0,0,0,0,0,18,0,3,0,0,"0.000",0.857,"0.857","Immaculata"
"3626",336,80957,2024,"Madisyn Vonfrisch",1,0,0,0,0,0,1,6,0,0,0,0,"0.000",0.857,"0.857","King's (PA)"
"3627",341,15632,2024,"Jade Coria",1,0,0,0,0,0,0,6,0,1,0,0,"0.000",0.857,"0.857","La Verne"
"3628",385,83305,2024,"Liz White",82,27,7,3,1,11,15,0,2,12,0,1,"0.329",0.333,"0.857","Marietta"
"3629",517,67493,2024,"Kayla Runyon",3,0,0,0,0,0,0,18,0,0,0,0,"0.000",0.857,"0.857","Ohio Northern"
"3630",525,68,2024,"Izzy Abalos",2,0,0,0,0,0,0,12,0,2,0,0,"0.000",0.857,"0.857","Olivet"
"3631",538,68176,2024,"Kayla Salvini",91,30,3,6,1,18,18,0,1,8,4,0,"0.330",0.33,"0.857","Penn St.-Behrend"
"3632",563,3728,2024,"Cassi Barbato",125,41,7,0,4,34,17,13,1,13,2,0,"0.328",0.377,"0.857","Radford"
"3633",570,493,2024,"Callista Adorno",80,31,5,0,0,15,21,0,4,14,1,0,"0.388",0.407,"0.857","Rensselaer"
"3634",612,30360,2024,"Izzy Griffin",1,0,0,0,0,0,0,6,0,0,0,0,"0.000",0.857,"0.857","Saint Mary's (MN)"
"3635",614,38671,2024,"Amber Johanek",1,0,0,0,0,0,0,6,0,1,0,0,"0.000",0.857,"0.857","St. Norbert"
"3636",644,81247,2024,"Kat Wajerski",14,5,2,0,0,4,2,0,0,2,0,0,"0.357",0.357,"0.857","Smith"
"3637",662,41327,2024,"Mackenzie Kingsbury",1,0,0,0,0,0,0,6,0,0,0,0,"0.000",0.857,"0.857","Southern Me."
"3638",670,63606,2024,"Piper Randolph",160,50,8,0,5,37,34,15,1,29,13,2,"0.312",0.369,"0.857","Texas St."
"3639",683,209,2024,"Naiah Ackerman",131,39,7,0,5,29,22,18,4,14,1,0,"0.298",0.391,"0.857","Stony Brook"
"3640",707,25295,2024,"Marsha Foreman",56,18,7,1,1,6,4,0,0,13,0,0,"0.321",0.321,"0.857","Thiel"
"3641",762,69673,2024,"Julie Schriver",37,7,2,0,0,3,4,43,1,1,1,1,"0.189",0.614,"0.857","Wentworth"
"3642",773,40483,2024,"Arianna Kelly",2,0,0,0,0,0,0,12,0,1,0,0,"0.000",0.857,"0.857","McDaniel"
"3643",793,68826,2024,"Emma Sather",2,0,0,0,0,0,0,12,0,0,0,0,"0.000",0.857,"0.857","Wis.-Eau Claire"
"3644",800,20849,2024,"Kendall Drake",14,4,1,0,1,4,6,0,0,4,2,0,"0.286",0.286,"0.857","Wis.-Platteville"
"3645",8366,46710,2024,"Alex Lowry",132,43,4,9,0,16,28,11,3,13,10,3,"0.326",0.365,"0.857","Goldey-Beacom"
"3646",22235,16804,2024,"Cassidy Crusberg",1,0,0,0,0,0,0,6,0,0,0,0,"0.000",0.857,"0.857","Lewis & Clark"
"3647",22989,19290,2024,"Madison Deroussel",1,0,0,0,0,0,0,6,0,1,0,0,"0.000",0.857,"0.857","Lyon"
"3648",30002,70458,2024,"Ashlan Sensing",88,32,4,0,2,19,15,5,1,6,0,0,"0.364",0.38,"0.857","Trevecca Nazarene"
"3649",30083,58153,2024,"Madelynn Orosz",2,0,0,0,0,0,1,12,0,0,0,0,"0.000",0.857,"0.857","SUNY Cobleskill"
"3650",30127,50812,2024,"Abby Mcglynn",110,30,5,2,6,18,21,10,1,27,7,0,"0.273",0.339,"0.857","Simon Fraser"
"3651",30160,15514,2024,"Trinity Copeland",7,2,0,1,0,2,5,0,0,3,3,2,"0.286",0.286,"0.857","Houghton"
"3652",31,39017,2024,"Reagan Johnson",187,73,4,1,0,11,35,15,1,19,12,2,"0.390",0.434,"0.856","Arkansas"
"3653",59,23331,2024,"Haley Eyler",115,35,10,5,3,20,25,0,0,18,1,0,"0.304",0.299,"0.856","Bethany (WV)"
"3654",161,23489,2024,"Kailee Falconer",105,38,6,1,2,10,18,0,1,7,7,2,"0.362",0.361,"0.856","Concordia-M'head"
"3655",249,33574,2024,"Allison Heffley",171,57,13,1,2,35,30,21,2,8,8,1,"0.333",0.4,"0.856","George Washington"
"3656",276,48912,2024,"Lauren Martin",118,42,9,2,1,11,24,0,2,9,10,1,"0.356",0.364,"0.856","Haverford"
"3657",315,22502,2024,"Emma Elrod",84,25,6,2,1,11,15,15,0,10,6,1,"0.298",0.404,"0.856","Jacksonville St."
"3658",328,62437,2024,"Angela Price",110,34,5,2,1,18,20,16,13,14,12,1,"0.309",0.438,"0.856","Kansas"
"3659",397,32042,2024,"Jessica Hanley",76,30,5,0,0,11,11,0,0,12,0,1,"0.395",0.395,"0.856","Marywood"
"3660",462,18160,2024,"Paige Davison",58,24,4,0,0,9,15,0,1,2,5,0,"0.414",0.373,"0.856","Neb. Wesleyan"
"3661",511,83291,2024,"Kennedy White",30,7,1,0,0,1,3,26,0,8,0,0,"0.233",0.589,"0.856","Norwich"
"3662",571,2557,2024,"Katelyn Ashe",107,35,8,0,4,35,16,0,4,14,0,0,"0.327",0.342,"0.856","Rhode Island Col."
"3663",584,4470,2024,"Chloe Bauer",17,7,0,0,0,0,9,1,0,4,4,4,"0.412",0.444,"0.856","Rollins"
"3664",620,5894,2024,"Brooke Betson",16,5,2,1,0,2,2,0,0,5,0,0,"0.312",0.294,"0.856","St. Thomas (MN)"
"3665",635,8459,2024,"Katey Brennan",160,50,9,2,3,33,22,23,3,12,1,0,"0.312",0.406,"0.856","Seton Hall"
"3666",809,29540,2024,"Sarah Gosselin",16,3,1,0,0,1,0,17,0,3,0,0,"0.188",0.606,"0.856","Worcester St."
"3667",1092,45477,2024,"Bella Ligotti",36,9,2,0,3,9,3,3,0,14,0,0,"0.250",0.3,"0.856","Gardner-Webb"
"3668",1094,11139,2024,"Nicole Campa",90,28,8,0,4,20,18,2,1,13,0,0,"0.311",0.323,"0.856","George Fox"
"3669",1098,66078,2024,"Monica Rodelo",147,44,4,0,9,45,12,12,0,35,1,0,"0.299",0.346,"0.856","Glenville St."
"3670",8746,50102,2024,"Meghan Mccarthy",86,28,11,0,2,20,8,0,2,11,0,0,"0.326",0.333,"0.856","Southwestern (TX)"
"3671",30002,2598,2024,"Brianna Asmondy",15,4,0,0,1,1,3,2,1,5,0,0,"0.267",0.389,"0.856","Trevecca Nazarene"
"3672",30202,81828,2024,"Shelby Warden",51,17,1,0,1,8,14,10,1,10,2,0,"0.333",0.444,"0.856","Okla. Baptist"
"3673",101,13245,2024,"Lulu Chavez",124,41,4,2,3,21,12,10,4,13,1,0,"0.331",0.387,"0.855","CSUN"
"3674",178,48852,2024,"Chandler Martin",74,22,5,1,3,9,6,6,1,11,1,1,"0.297",0.341,"0.855","Delaware St."
"3675",189,79718,2024,"Emily Valtman",28,8,3,0,1,5,4,3,0,2,0,0,"0.286",0.355,"0.855","Drake"
"3676",230,35498,2024,"Katie Hogue",127,39,10,2,4,28,20,6,2,14,2,0,"0.307",0.343,"0.855","Florida Tech"
"3677",288,77318,2024,"Kennedy Thomas",163,57,5,1,1,27,46,24,7,9,13,1,"0.350",0.444,"0.855","Houston"
"3678",366,55867,2024,"Kylie Neel",147,41,11,1,5,30,24,20,7,40,1,1,"0.279",0.386,"0.855","Louisiana Tech"
"3679",457,28760,2024,"Lexi Godwin",82,22,4,0,5,26,10,10,1,16,1,1,"0.268",0.355,"0.855","North Carolina"
"3680",482,54823,2024,"Selah Moyer",124,42,10,0,2,21,20,9,2,21,1,0,"0.339",0.387,"0.855","Niagara"
"3681",496,46476,2024,"Kayla Lorenz",87,30,7,3,1,24,10,0,0,5,3,2,"0.345",0.326,"0.855","North Park"
"3682",497,71914,2024,"Cierra Simon",157,52,6,5,2,28,23,13,3,24,8,3,"0.331",0.384,"0.855","North Texas"
"3683",774,68420,2024,"Elliott Sanders",10,4,0,0,0,0,4,1,0,3,0,0,"0.400",0.455,"0.855","Western Mich."
"3684",802,3374,2024,"Rachel Baker",99,36,8,0,1,17,23,0,5,17,14,1,"0.364",0.38,"0.855","Wis.-Stevens Point"
"3685",1240,47908,2024,"Chloe Makinney",107,37,8,1,1,16,21,12,3,23,10,0,"0.346",0.388,"0.855","MSU Moorhead"
"3686",30013,26781,2024,"Isabella Galloway",84,20,2,3,6,26,20,10,1,33,0,1,"0.238",0.307,"0.855","Lee"
"3687",30044,29487,2024,"Maura Gorman",45,16,5,0,0,12,5,3,0,17,0,0,"0.356",0.388,"0.855","Penn St.-Berks"
"3688",30124,3191,2024,"Emma Bailey",11,2,0,0,1,2,1,3,1,3,0,0,"0.182",0.4,"0.855","Cedarville"
"3689",25,2117,2024,"Laylonna Applin",138,42,6,2,5,25,28,9,6,9,7,0,"0.304",0.368,"0.854","Angelo St."
"3690",31,26868,2024,"Hannah Gammill",139,30,4,0,12,36,26,22,10,27,0,0,"0.216",0.35,"0.854","Arkansas"
"3691",110,74619,2024,"Taylor Stephens",70,21,6,0,2,13,14,8,2,17,0,1,"0.300",0.383,"0.854","UCLA"
"3692",134,83018,2024,"Jordan Westerfield",111,42,9,0,1,20,16,0,0,8,1,0,"0.378",0.368,"0.854","Chapman"
"3693",200,68556,2024,"Julia Sangiovanni",110,35,8,0,3,29,15,0,16,12,0,0,"0.318",0.381,"0.854","Eastern Conn. St."
"3694",205,60135,2024,"Marin Penney",125,36,9,0,7,26,21,8,0,24,5,0,"0.288",0.326,"0.854","Mont. St. Billings"
"3695",224,57308,2024,"Catherine O'donohue",53,17,2,1,2,8,9,2,0,8,1,0,"0.321",0.345,"0.854","Ferris St."
"3696",257,29325,2024,"Dallis Goodnight",140,49,6,0,2,15,43,15,5,28,13,5,"0.350",0.418,"0.854","Georgia"
"3697",314,46351,2024,"Julie Lopez",155,52,10,2,2,34,24,16,2,16,9,0,"0.335",0.389,"0.854","Jackson St."
"3698",468,9369,2024,"Mackenzie Bruggeman",116,33,5,0,6,29,10,17,2,19,1,0,"0.284",0.371,"0.854","Southern N.H."
"3699",767,45768,2024,"Emily Liskai",104,30,11,1,4,20,22,7,1,24,8,1,"0.288",0.325,"0.854","West Tex. A&M"
"3700",784,10494,2024,"Mia Butka",83,27,5,0,3,15,12,4,1,3,0,0,"0.325",0.36,"0.854","Wilkes"
"3701",1257,61229,2024,"Bethany Pigg",132,35,8,0,8,32,20,19,0,25,0,0,"0.265",0.346,"0.854","Newberry"
"3702",30028,54963,2024,"Cassidi Mullen",156,54,2,6,0,26,42,22,6,25,10,0,"0.346",0.418,"0.854","UT Tyler"
"3703",45,54046,2024,"Sara Moore",109,40,6,3,0,13,20,0,4,8,21,7,"0.367",0.376,"0.853","Babson"
"3704",155,83186,2024,"Sam Whisenand",11,3,0,0,1,1,9,1,0,6,3,0,"0.273",0.308,"0.853","Colo. Sch. of Mines"
"3705",169,69775,2024,"Kaelan Schultz",17,5,1,0,0,2,2,7,0,2,0,2,"0.294",0.5,"0.853","Creighton"
"3706",180,77364,2024,"Ryleigh Thomas",33,9,7,0,0,4,5,5,0,7,0,0,"0.273",0.368,"0.853","Delaware"
"3707",213,73189,2024,"Maryann Sobel",5,0,0,0,0,0,1,29,0,1,1,0,"0.000",0.853,"0.853","Elmira"
"3708",234,81038,2024,"Hallie Wacaser",113,31,7,0,7,31,16,9,2,8,3,1,"0.274",0.331,"0.853","Florida St."
"3709",275,24677,2024,"Savannah Fitzpatrick",113,36,5,1,3,28,22,15,4,7,1,1,"0.319",0.393,"0.853","Harvard"
"3710",292,58964,2024,"T'ea Panagakos",17,6,0,0,0,2,3,5,0,2,0,0,"0.353",0.5,"0.853","Hunter"
"3711",347,51347,2024,"Shawna Mcnair",65,24,1,0,0,6,20,11,2,10,12,0,"0.369",0.468,"0.853","Lane"
"3712",359,9839,2024,"Cianna Bullock",45,14,3,0,0,12,3,11,4,2,0,0,"0.311",0.475,"0.853","Livingstone"
"3713",365,64045,2024,"Mckenzie Redoutey",175,53,9,1,5,18,40,25,6,23,1,0,"0.303",0.402,"0.853","LSU"
"3714",420,46250,2024,"Mckenna Lont",106,32,11,0,0,25,20,31,0,7,2,0,"0.302",0.447,"0.853","Middlebury"
"3715",537,9827,2024,"Summer Bullard",69,21,2,1,3,15,11,6,0,15,1,0,"0.304",0.36,"0.853","UNC Pembroke"
"3716",549,11949,2024,"Bella Carreon",86,29,4,1,2,11,20,0,12,15,3,0,"0.337",0.376,"0.853","Pomona-Pitzer"
"3717",563,84285,2024,"Abby Wilson",134,37,11,0,6,27,29,18,3,17,1,0,"0.276",0.36,"0.853","Radford"
"3718",622,74998,2024,"Ellen Stockman",23,8,3,0,0,2,2,0,1,2,0,0,"0.348",0.375,"0.853","Salisbury"
"3719",719,19178,2024,"Mackenzie Denson",177,69,5,2,0,14,36,10,0,10,11,2,"0.390",0.407,"0.853","Tulsa"
"3720",805,1721,2024,"Maddy Anderson",48,14,4,0,0,10,4,16,2,8,0,0,"0.292",0.478,"0.853","Wis.-Whitewater"
"3721",953,76152,2024,"Hailie Swiatkowski",73,19,4,1,1,12,12,34,0,8,4,0,"0.260",0.469,"0.853","Austin"
"3722",1130,78510,2024,"Miranda Treadway",75,25,4,2,2,22,20,0,1,5,1,0,"0.333",0.333,"0.853","Huntingdon"
"3723",1238,13042,2024,"Kendall Channell",123,35,5,0,6,23,14,14,4,11,2,0,"0.285",0.373,"0.853","Montevallo"
"3724",10411,44118,2024,"Denver Lauer",165,54,7,0,4,29,39,22,3,31,42,4,"0.327",0.411,"0.853","USC Upstate"
"3725",30083,73028,2024,"Jenna Smyczynski",57,22,3,1,0,6,8,0,0,3,6,0,"0.386",0.379,"0.853","SUNY Cobleskill"
"3726",149,18712,2024,"Iyanla Dejesus",160,42,7,0,9,40,23,28,2,20,0,0,"0.262",0.377,"0.852","Coastal Carolina"
"3727",169,80276,2024,"Madeline Vejvoda",177,61,12,1,2,32,32,17,2,21,1,1,"0.345",0.394,"0.852","Creighton"
"3728",195,15359,2024,"Morgan Cooksey",55,17,3,0,0,7,4,21,1,15,0,0,"0.309",0.488,"0.852","Earlham"
"3729",201,29118,2024,"Briana Gonzalez",160,48,5,0,8,43,26,16,3,24,6,0,"0.300",0.358,"0.852","Eastern Ill."
"3730",229,39187,2024,"Becca Jones",43,12,1,0,3,17,7,5,0,3,1,0,"0.279",0.34,"0.852","Fla. Atlantic"
"3731",306,27718,2024,"Chloe Geijer",24,5,0,0,3,7,6,1,1,8,2,1,"0.208",0.269,"0.852","Indiana"
"3732",487,20707,2024,"Briley Dover",157,47,8,4,4,22,28,11,10,15,8,3,"0.299",0.374,"0.852","North Ala."
"3733",556,904,2024,"Hanna Aldrich",134,43,5,2,2,25,28,19,5,28,6,3,"0.321",0.419,"0.852","Providence"
"3734",564,20010,2024,"Marissa Dipaolo",4,0,0,0,0,0,0,23,0,1,0,0,"0.000",0.852,"0.852","Ramapo"
"3735",565,18034,2024,"Kayla Davis",122,42,8,0,4,35,7,0,3,7,1,0,"0.344",0.344,"0.852","Randolph-Macon"
"3736",566,50523,2024,"Jenna Mcdermott",127,46,12,1,1,12,23,0,1,8,12,4,"0.362",0.356,"0.852","Randolph"
"3737",660,46916,2024,"Grace Lueke",167,53,9,0,4,32,23,27,1,24,2,1,"0.317",0.409,"0.852","SIUE"
"3738",673,50052,2024,"Breannah Mccann",111,44,5,1,0,28,24,0,4,5,3,0,"0.396",0.393,"0.852","Springfield"
"3739",683,3073,2024,"Corinne Badger",123,28,4,2,6,32,25,23,10,28,2,0,"0.228",0.389,"0.852","Stony Brook"
"3740",1001,34389,2024,"Brianna Herring",135,41,7,1,5,27,29,12,0,34,4,0,"0.304",0.356,"0.852","Catawba"
"3741",1094,62090,2024,"Kamryn Potter",122,42,9,0,2,31,38,2,6,14,16,2,"0.344",0.385,"0.852","George Fox"
