"team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops","team"
499,31489,2018,"Alyssa Hajduk",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Truman St."
511,78350,2018,"Xiomarra Torres",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Norwich"
521,46744,2018,"Jamie Lowrie",1,1,0,0,0,0,8,0,0,0,1,0,"1.000",1,"2.000","Oklahoma St."
526,6832,2018,"Alyssa Bluethgen",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","SUNY Oneonta"
526,10879,2018,"Julia Calabro",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","SUNY Oneonta"
531,49956,2018,"Alyson Mcadams",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Otterbein"
564,51460,2018,"Kasie Mcnichol",1,1,0,0,0,1,0,1,0,0,0,0,"1.000",1,"2.000","Ramapo"
612,74806,2018,"Roni Stevens",1,1,0,0,0,0,9,0,0,0,0,0,"1.000",1,"2.000","Saint Mary's (MN)"
640,28964,2018,"Tori Gomes",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Simmons"
684,85685,2018,"Ali Yamakaitis",2,2,0,0,0,2,1,0,0,0,0,0,"1.000",1,"2.000","Suffolk"
739,72807,2018,"Kalee Smith",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000","Villanova"
750,34699,2018,"Allison Hiestand",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Wartburg"
766,77457,2018,"Abbey Thomason",1,1,0,0,0,0,7,0,0,0,2,0,"1.000",1,"2.000","West Ga."
781,12262,2018,"Sam Casanas",1,1,0,0,0,1,3,0,0,0,0,0,"1.000",1,"2.000","Whittier"
1000,3062,2018,"Peyton Bacon",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Carson-Newman"
1050,48311,2018,"Kandee Manson",1,1,0,0,0,2,0,0,0,0,0,0,"1.000",1,"2.000","Defiance"
1164,54868,2018,"Naya Moyett",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Lakeland"
1376,5094,2018,"Meleya Belden",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Southern Ark."
1400,50978,2018,"Michaela Mchugh",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Texas Lutheran"
1461,60578,2018,"Beth Persicano",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Wilmington (OH)"
2678,63534,2018,"Angelique Ramos",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Ark.-Pine Bluff"
2694,21325,2018,"Macie Dungan",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Franklin"
2694,26252,2018,"Tyralee Frye",1,1,0,0,0,2,2,0,0,0,0,0,"1.000",1,"2.000","Franklin"
2697,64562,2018,"Kayla Requelman",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Hawaii Hilo"
2746,266,2018,"Skylar Acuna",1,1,0,0,0,0,1,0,0,0,1,0,"1.000",1,"2.000","Lake Erie"
8746,38992,2018,"Mallory Johnson",1,1,0,0,0,1,6,0,0,0,0,1,"1.000",1,"2.000","Southwestern (TX)"
9004,15990,2018,"Jacqueline Coulahan",1,1,0,0,0,2,1,0,0,0,0,0,"1.000",1,"2.000","Georgian Court"
9013,36370,2018,"Lauren Houston",1,1,0,0,0,2,15,0,0,0,6,0,"1.000",1,"2.000","Missouri Western"
9754,81244,2018,"Kaley Wagner",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","UC-Colo. Springs"
12810,675,2018,"Hannah Ailey",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000","Northeastern St."
21852,82825,2018,"Kylie Wells",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Stevenson"
24400,71498,2018,"Jaden Shoults",1,1,0,0,0,1,5,0,0,0,1,0,"1.000",1,"2.000","Concordia (TX)"
27892,14712,2018,"Jaxie Collard",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Farmingdale St."
27892,41101,2018,"Tara Killeen",1,1,0,0,0,0,1,1,0,0,0,0,"1.000",1,"2.000","Farmingdale St."
28749,22116,2018,"Megan Edwards",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Transylvania"
28749,21129,2018,"Rebecca Duff",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Transylvania"
30029,47588,2018,"Kylia Maddox-langley",3,2,2,0,0,2,2,0,0,1,0,0,"0.667",0.667,"2.000","Purchase"
30037,73054,2018,"Laurel Smithson",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000","Trine"
30084,66485,2018,"Jennifer Rogers",1,1,0,0,0,0,5,2,1,0,2,0,"1.000",1,"2.000","Geneva"
30094,63025,2018,"Chloe Quick",2,2,0,0,0,2,1,0,0,0,1,0,"1.000",1,"2.000","Brevard"
30119,52797,2018,"Bailey Miller",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Ohio Dominican"
30120,26100,2018,"Taylor Friesen",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","William Jewell"
30154,38848,2018,"Fallyn Johnson",1,1,0,0,0,0,6,0,0,0,3,1,"1.000",1,"2.000","Young Harris"
30165,19473,2018,"Shaylyn Devito",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","SUNY Canton"
30190,7244,2018,"Danielle Bonis",2,2,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Penn College"
30191,36904,2018,"Tiffany Hughes",1,1,0,0,0,2,0,2,0,0,0,0,"1.000",1,"2.000","Spring Hill"
30193,31765,2018,"Faith Hamby",2,2,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Emmanuel (GA)"
30193,76654,2018,"Hannah Tate",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Emmanuel (GA)"
30225,68183,2018,"Samiaya Salley",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000","SUNY Delhi"
637,4068,2018,"Jenna Barr",5,3,0,0,1,5,1,3,0,1,0,0,"0.600",0.75,"1.950","Shenandoah"
122,30637,2018,"Jordan Gross",3,1,0,0,1,1,2,1,1,2,0,0,"0.333",0.6,"1.933","CWRU"
199,77485,2018,"Allie Thompson",3,1,0,0,1,3,9,2,0,0,0,0,"0.333",0.6,"1.933","Tex. A&M-Commerce"
376,37867,2018,"Kaela Jackson",4,2,0,0,1,2,4,2,0,2,0,0,"0.500",0.667,"1.917","Macalester"
1001,15324,2018,"Kaylee Cook",6,5,1,0,0,3,3,0,0,0,1,1,"0.833",0.833,"1.833","Catawba"
9004,64381,2018,"Samantha Reilly",136,70,14,0,25,65,49,47,1,9,0,0,"0.515",0.641,"1.810","Georgian Court"
542,7796,2018,"Sydney Bowles",5,4,1,0,0,2,0,0,0,0,1,0,"0.800",0.8,"1.800","Pfeiffer"
2694,10853,2018,"Samantha Cain",4,3,1,0,0,3,9,1,0,1,0,0,"0.750",0.8,"1.800","Franklin"
30052,12958,2018,"Laken Chambers",11,8,3,0,0,5,4,1,1,1,1,0,"0.727",0.769,"1.769","North Georgia"
595,76022,2018,"Ashlan Svihel",5,2,1,0,1,4,4,3,0,0,0,0,"0.400",0.556,"1.756","Saint Benedict"
166,32822,2018,"Emma Hartman",3,2,1,0,0,2,2,1,0,0,1,1,"0.667",0.75,"1.750","Cornell College"
591,42154,2018,"Alicia Kolacki",4,2,0,0,1,2,4,0,0,1,1,1,"0.500",0.5,"1.750","Saginaw Valley"
529,10164,2018,"Cherish Burks",11,4,1,0,3,11,16,1,1,2,6,3,"0.364",0.462,"1.735","Oregon"
761,42875,2018,"Naomi Kubo",44,25,6,0,5,11,21,14,5,1,2,1,"0.568",0.688,"1.733","Wells"
199,38141,2018,"Mariah Jameyson",130,66,11,0,22,77,55,45,4,10,4,1,"0.508",0.632,"1.732","Tex. A&M-Commerce"
641,32187,2018,"Kelli Hanson",7,5,0,1,0,4,5,0,0,1,1,0,"0.714",0.714,"1.714","Simpson"
331,73740,2018,"Holly Speers",120,58,11,2,17,58,45,60,2,15,0,0,"0.483",0.656,"1.689","Kent St."
264,83202,2018,"Darice Wheeler",118,59,14,1,18,63,49,27,2,5,9,1,"0.500",0.595,"1.688","Grinnell"
238,50877,2018,"Julianna Mcgovern",2,1,1,0,0,1,1,1,0,0,0,0,"0.500",0.667,"1.667","Framingham St."
278,63216,2018,"Becca Radabaugh",6,4,2,0,0,0,8,0,0,0,0,0,"0.667",0.667,"1.667","Heidelberg"
731,24280,2018,"Kayla Fielder",3,2,1,0,0,1,4,0,0,0,0,0,"0.667",0.667,"1.667","Utah St."
372,25914,2018,"Sierra Freeland",6,5,0,0,0,6,2,0,0,0,0,0,"0.833",0.833,"1.666","Luther"
744,45719,2018,"Shontel Linnette",71,39,8,1,8,35,28,15,0,6,9,3,"0.549",0.621,"1.649","Virginia Union"
357,73797,2018,"Mckenzie Spencer",30,17,7,3,0,9,17,5,0,2,11,0,"0.567",0.629,"1.629","Lincoln (PA)"
1376,28720,2018,"Brooke Goad",163,64,7,0,31,66,79,89,9,21,2,1,"0.393",0.621,"1.627","Southern Ark."
400,16233,2018,"Jena Cozza",137,66,13,2,17,57,63,34,24,8,1,0,"0.482",0.636,"1.614","Massachusetts"
487,75110,2018,"Harley Stokes",60,28,4,2,11,28,18,1,1,12,1,0,"0.467",0.462,"1.612","North Ala."
64,42763,2018,"Allison Kromray",4,3,0,0,0,1,5,3,0,1,0,0,"0.750",0.857,"1.607","Blackburn"
30153,51088,2018,"Molly Mckelvey",15,9,0,2,1,7,11,1,0,3,5,0,"0.600",0.526,"1.593","Union (TN)"
542,71238,2018,"Vada blue Sherrill",124,63,10,2,15,64,60,28,1,3,54,0,"0.508",0.594,"1.578","Pfeiffer"
17094,10664,2018,"Taylor Byrd",5,3,1,0,0,1,2,4,0,0,0,0,"0.600",0.778,"1.578","William Peace"
781,1462,2018,"Monique Amaro",6,3,0,0,1,4,1,1,0,2,0,0,"0.500",0.571,"1.571","Whittier"
568,38875,2018,"Jaiden Johnson",121,60,17,1,14,42,55,19,2,12,19,1,"0.496",0.57,"1.570","Regis (CO)"
594,59271,2018,"Marley Parker",81,42,9,3,8,34,33,7,0,1,5,0,"0.519",0.557,"1.557","Saint Augustine's"
30037,61715,2018,"Morgan Poeppel",7,4,2,0,0,2,15,3,0,2,6,0,"0.571",0.7,"1.557","Trine"
21830,83350,2018,"Kaylee White",9,4,0,3,0,7,3,0,0,1,0,0,"0.444",0.444,"1.555","Piedmont"
114,85993,2018,"Camryn Young",4,3,0,0,0,1,0,1,0,1,0,0,"0.750",0.8,"1.550","Calvin"
787,76868,2018,"Xiomara Taylor",4,3,0,0,0,0,13,1,0,1,3,0,"0.750",0.8,"1.550","Wm. Paterson"
1072,68279,2018,"Lexi Samples",4,3,0,0,0,0,4,1,0,1,1,1,"0.750",0.8,"1.550","Erskine"
1356,12611,2018,"Madison Cathcart",151,67,20,0,19,57,33,53,4,15,0,0,"0.444",0.596,"1.550","Seattle U"
30013,34912,2018,"Sam Hill",12,6,2,0,1,4,8,4,0,3,2,0,"0.500",0.625,"1.542","Lee"
1192,43260,2018,"Laurren Ladwig",100,44,10,0,15,36,38,21,1,12,0,1,"0.440",0.541,"1.531","Manchester"
522,1274,2018,"Jocelyn Alo",174,73,7,0,30,72,64,49,2,19,4,1,"0.420",0.549,"1.526","Oklahoma"
30037,25592,2018,"Kaylee Fox",123,56,14,0,17,63,30,22,0,12,1,0,"0.455",0.531,"1.515","Trine"
4,18655,2018,"Jalyn Deforest",2,1,1,0,0,0,3,0,0,0,0,0,"0.500",0.5,"1.500","Adrian"
60,74888,2018,"Katie Stewart",2,1,1,0,0,1,1,0,0,1,0,0,"0.500",0.5,"1.500","Bethel (MN)"
84,38150,2018,"Casey Jamison",2,1,1,0,0,0,2,0,0,0,0,0,"0.500",0.5,"1.500","Buena Vista"
106,6547,2018,"Logan Blake",15,10,0,1,0,4,4,3,1,2,1,0,"0.667",0.7,"1.500","California (PA)"
180,57331,2018,"Miranda O'donald",4,3,0,0,0,0,9,0,0,0,1,0,"0.750",0.75,"1.500","Delaware"
231,40701,2018,"Deven Kennedy",2,1,1,0,0,0,1,0,0,0,0,0,"0.500",0.5,"1.500","FIU"
333,29700,2018,"Autumn Grady",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","Ky. Wesleyan"
339,49486,2018,"Morgan Mather",1,1,0,0,0,2,0,0,0,0,0,0,"1.000",0.5,"1.500","Kutztown"
473,72724,2018,"Doris Smith",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","New Mexico"
547,490,2018,"Sydney Adolfo",2,1,1,0,0,3,5,0,0,0,0,0,"0.500",0.5,"1.500","Plattsburgh St."
632,75610,2018,"Jordan Stubbs",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500","Savannah St."
939,52912,2018,"Lexi Miller",2,1,1,0,0,0,1,0,0,1,0,0,"0.500",0.5,"1.500","Anderson (IN)"
973,37064,2018,"Bethany Hunt",4,2,1,0,0,1,7,3,1,1,1,1,"0.500",0.75,"1.500","Berry"
1164,16904,2018,"Lindsay Cudecki",2,1,1,0,0,3,1,0,0,0,0,0,"0.500",0.5,"1.500","Lakeland"
1257,39084,2018,"Tatum Johnson",5,2,0,0,1,4,4,1,0,3,0,0,"0.400",0.5,"1.500","Newberry"
8746,53776,2018,"Tori Montemayor",4,2,0,1,0,1,2,0,0,0,0,0,"0.500",0.5,"1.500","Southwestern (TX)"
9011,13082,2018,"Hailey Chapman",2,1,1,0,0,2,3,0,0,0,0,0,"0.500",0.5,"1.500","Fort Hays St."
30153,29900,2018,"Ashley Graves",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",0.5,"1.500","Union (TN)"
30181,4251,2018,"Melissa Bartley",2,1,1,0,0,0,2,0,0,0,0,0,"0.500",0.5,"1.500","UVA Wise"
160,3509,2018,"Melissa Balkema",128,61,16,3,13,37,51,18,2,12,18,1,"0.477",0.54,"1.493","Concordia Chicago"
11416,35321,2018,"Brooke Hodgson",164,80,23,3,17,95,69,13,3,10,14,2,"0.488",0.513,"1.489","Colorado Mesa"
809,19383,2018,"Sydney Despres",114,65,11,0,8,35,47,13,0,2,4,0,"0.570",0.609,"1.486","Worcester St."
1092,62377,2018,"Katie Prebble",160,70,9,3,23,71,50,29,5,23,8,3,"0.438",0.523,"1.486","Gardner-Webb"
30028,60307,2018,"Ashley Perez",156,72,23,0,18,67,32,16,5,10,0,0,"0.462",0.52,"1.475","UT Tyler"
767,32270,2018,"Ashley Hardin",155,65,14,1,24,57,57,21,1,13,10,1,"0.419",0.483,"1.470","West Tex. A&M"
202,55338,2018,"Paige Murphy",185,82,17,1,22,61,67,41,13,37,25,3,"0.443",0.564,"1.467","Eastern Ky."
1111,39160,2018,"Kate Jolliff rosado",102,50,17,0,9,39,31,10,0,12,14,2,"0.490",0.536,"1.458","Greenville"
30013,54215,2018,"Taylor Moran",146,70,12,2,13,61,42,32,13,6,7,1,"0.479",0.602,"1.458","Lee"
402,61090,2018,"Erika Piancastelli",168,63,20,1,22,60,58,62,2,22,16,6,"0.375",0.54,"1.439","McNeese"
1266,26499,2018,"Natalie Gabbert",7,3,1,0,1,5,7,0,0,1,0,1,"0.429",0.429,"1.429","Northern St."
383,33003,2018,"Hannah Hastings",5,3,1,0,0,0,2,2,0,0,0,0,"0.600",0.625,"1.425","Minnesota St."
279,19623,2018,"Maranda Diaz",98,47,10,5,7,29,43,7,2,9,36,3,"0.480",0.523,"1.421","Lehman"
701,76305,2018,"Tylia Sylestine",105,40,11,0,14,41,37,33,5,13,0,2,"0.381",0.534,"1.420","Texas Woman's"
537,17964,2018,"Cara Davis",35,15,4,0,4,6,17,8,1,5,2,0,"0.429",0.533,"1.419","UNC Pembroke"
434,22488,2018,"Tajiah Ellison",4,2,1,0,0,1,4,0,2,1,0,1,"0.500",0.667,"1.417","Missouri"
487,31992,2018,"Marissa Hancock",3,2,0,0,0,1,1,1,0,0,0,0,"0.667",0.75,"1.417","North Ala."
11403,10040,2018,"Kacie Burger",67,29,6,0,8,30,27,11,5,10,6,1,"0.433",0.536,"1.417","Colo. Christian"
300,5627,2018,"Sam Berghoff",166,78,21,4,13,68,58,27,1,11,9,1,"0.470",0.53,"1.410","Ill. Wesleyan"
254,20862,2018,"Ivie Drake",159,65,12,3,18,60,46,47,4,13,1,1,"0.409",0.547,"1.409","Georgia St."
411,16490,2018,"Erin Cressman",107,44,11,0,11,36,48,46,1,13,2,1,"0.411",0.583,"1.405","Messiah"
1454,71829,2018,"Michelle Silva",88,45,10,4,4,29,32,10,3,12,6,3,"0.511",0.552,"1.404","Whitworth"
12399,13883,2018,"Amanda Clark",109,58,12,2,5,43,22,10,5,6,2,0,"0.532",0.584,"1.401","Gwynedd Mercy"
720,79280,2018,"Ashley Tyler",4,1,0,0,1,2,1,1,0,2,0,0,"0.250",0.4,"1.400","Tuskegee"
12810,36889,2018,"Morgan Hughes",5,2,0,0,1,3,1,0,0,0,0,0,"0.400",0.4,"1.400","Northeastern St."
472,36233,2018,"Kelsey Horton",169,68,11,0,25,64,52,21,8,19,0,0,"0.402",0.487,"1.398","New Mexico St."
30222,59811,2018,"Kyleigh Payne",149,65,11,9,11,40,44,29,7,24,3,1,"0.436",0.546,"1.398","Purdue Northwest"
987,50694,2018,"Josie Mcelroy",105,43,10,0,14,37,31,17,1,5,4,1,"0.410",0.492,"1.397","Bluffton"
206,10101,2018,"Erikka Burke",124,52,7,2,14,28,38,18,17,16,1,1,"0.419",0.547,"1.394","Eastern N.M."
483,75529,2018,"Moriah Strother",58,22,4,0,9,26,14,13,0,7,1,0,"0.379",0.479,"1.393","Nicholls"
700,32869,2018,"Jessica Hartwell",165,66,14,4,20,61,63,22,9,27,16,4,"0.400",0.49,"1.387","Texas Tech"
484,78093,2018,"Carlee Tolley",6,4,0,0,0,2,4,1,0,1,2,2,"0.667",0.714,"1.381","Nichols"
125,21369,2018,"Anna Dunn",112,48,11,1,14,49,33,9,0,21,11,2,"0.429",0.46,"1.380","Centenary (LA)"
555,33060,2018,"Hannah Hathaway",59,28,10,1,3,16,12,8,1,0,2,1,"0.475",0.544,"1.375","Principia"
24317,18256,2018,"Jordan Day",110,55,15,2,6,39,29,6,3,0,1,0,"0.500",0.538,"1.374","Lesley"
24,23491,2018,"Ronniemarie Falasco",76,32,10,0,8,30,25,10,4,12,1,0,"0.421",0.505,"1.373","Amherst"
987,36755,2018,"Brittany Huff",114,54,17,1,9,31,39,7,0,12,3,0,"0.474",0.496,"1.373","Bluffton"
123,35540,2018,"Ally Hoke",5,3,1,0,0,5,0,1,0,0,0,0,"0.600",0.571,"1.371","VTSU Castleton"
790,79883,2018,"Lani Van zyl",162,77,17,1,13,58,52,23,1,15,0,0,"0.475",0.534,"1.367","Winona St."
179,74508,2018,"Jamie Stefani",86,46,7,0,4,24,18,15,1,3,1,0,"0.535",0.608,"1.364","Delaware Valley"
428,45586,2018,"Kendyl Lindaman",155,56,13,0,20,55,52,55,6,20,6,0,"0.361",0.532,"1.364","Minnesota"
518,61434,2018,"Lilli Piper",161,65,14,1,20,58,50,27,0,11,9,2,"0.404",0.487,"1.363","Ohio St."
767,54032,2018,"Kylee Moore",145,57,6,1,22,59,56,16,3,21,2,1,"0.393",0.458,"1.361","West Tex. A&M"
521,75083,2018,"Lindsey Stoeckel",5,1,0,0,1,3,3,2,2,1,0,0,"0.200",0.556,"1.356","Oklahoma St."
789,17183,2018,"Lexi Curt",137,57,16,3,14,47,43,17,2,9,0,0,"0.416",0.472,"1.355","Williams"
1112,12236,2018,"Makayla Carver",111,57,13,0,6,24,35,13,0,10,13,0,"0.514",0.56,"1.353","Guilford"
733,25892,2018,"Hayley Fredericks",25,12,2,0,2,7,6,4,0,0,0,0,"0.480",0.552,"1.352","Utica"
1371,82208,2018,"Elexis Watson",161,68,19,0,16,51,43,27,5,15,1,1,"0.422",0.513,"1.352","Southeastern Okla."
234,82002,2018,"Jessie Warren",183,74,14,1,21,70,44,36,9,20,5,2,"0.404",0.515,"1.351","Florida St."
594,2719,2018,"Makalya August",84,41,15,3,3,22,29,4,0,3,1,1,"0.488",0.506,"1.351","Saint Augustine's"
13302,53064,2018,"Ashlyn Mills",4,2,1,0,0,1,0,1,0,2,0,0,"0.500",0.6,"1.350","Lees-McRae"
30028,76257,2018,"Haleigh Swinney",4,2,1,0,0,0,16,1,0,0,1,1,"0.500",0.6,"1.350","UT Tyler"
139,57734,2018,"Patty maye Ohanian",155,75,15,3,12,68,45,9,1,10,11,1,"0.484",0.491,"1.343","Chris. Newport"
798,2552,2018,"Rachel Ashauer",11,6,2,0,0,3,2,2,0,1,0,0,"0.545",0.615,"1.342","Wis.-Oshkosh"
1402,26600,2018,"Andrea Gahan",154,68,14,2,16,52,42,9,0,20,11,0,"0.442",0.472,"1.342","Thomas More"
257,19666,2018,"Alyssa Dicarlo",180,72,14,2,21,67,55,34,2,23,4,1,"0.400",0.491,"1.341","Georgia"
