"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","game_order"
"5144",6356409,"Yale","Cornell",76254,"Emma Taylor",5,7,4,3,1,0,25,1,NA,NA,5144
"5145",6356409,"Cornell","Yale",19063,"Kyrie Denny",2,4,3,1,0,2,12,3,NA,NA,5145
"5146",6356409,"Cornell","Yale",25787,"Laney Freiband",0.1,0,0,1,0,0,2,0,NA,NA,5146
"5147",6356408,"Penn","Yale",59696,"Ainsley Pemberton",2.2,4,3,3,2,0,13,0,NA,NA,5147
"5148",6356408,"Yale","Penn",76254,"Emma Taylor",2.2,3,3,2,0,3,10,0,NA,NA,5148
"5149",6356408,"Penn","Yale",86155,"Kelly Zybura",1,2,1,1,0,0,6,0,NA,NA,5149
"5150",6356408,"Penn","Yale",75333,"Morgan Sullivan",3.1,4,3,1,0,0,15,0,NA,NA,5150
"5151",6356408,"Yale","Penn",64338,"Sienna Reynolds",5.1,1,0,2,1,1,20,0,NA,NA,5151
"5152",6356407,"Yale","Penn",42989,"Caitlin Laferney",5,3,0,1,1,5,20,0,NA,NA,5152
"5153",6356407,"Penn","Yale",75333,"Morgan Sullivan",0.1,0,0,1,0,0,2,0,NA,NA,5153
"5154",6356407,"Penn","Yale",4650,"Payton Bean",1.1,4,3,0,0,1,8,0,NA,NA,5154
"5155",6356407,"Penn","Yale",64865,"Rachel Riley",2.1,9,5,1,0,1,17,0,NA,NA,5155
"5156",6356406,"Penn","Yale",59696,"Ainsley Pemberton",1,6,7,4,1,1,14,0,NA,NA,5156
"5157",6356406,"Yale","Penn",76254,"Emma Taylor",5.1,9,8,6,1,6,31,1,NA,NA,5157
"5158",6356406,"Yale","Penn",82552,"Grace Westmoreland",2.2,2,2,2,0,1,9,1,NA,NA,5158
"5159",6356406,"Penn","Yale",86155,"Kelly Zybura",2,4,3,1,0,1,12,0,NA,NA,5159
"5160",6356406,"Penn","Yale",75333,"Morgan Sullivan",3,4,1,2,0,1,14,0,NA,NA,5160
"5161",6356405,"Providence","Yale",35837,"Alannah Hopkins",7,8,3,0,1,4,29,2,NA,NA,5161
"5162",6356405,"Yale","Providence",76254,"Emma Taylor",4,5,3,0,1,4,18,0,NA,NA,5162
"5163",6356405,"Yale","Providence",78626,"Hannah Turner",1.2,1,0,0,0,0,3,0,NA,NA,5163
"5164",6356405,"Yale","Providence",64338,"Sienna Reynolds",1.1,4,4,3,0,0,10,0,NA,NA,5164
"5165",6356403,"Providence","Yale",78744,"Alyssa Twomey",5,7,6,3,1,6,23,1,NA,NA,5165
"5166",6356403,"Yale","Providence",42989,"Caitlin Laferney",3,7,4,0,0,0,15,1,NA,NA,5166
"5167",6356403,"Yale","Providence",78626,"Hannah Turner",1,1,0,1,0,1,5,0,NA,NA,5167
"5168",6356403,"Providence","Yale",62737,"Riley Quirk",2,2,1,1,0,1,10,0,NA,NA,5168
"5169",6356403,"Yale","Providence",64338,"Sienna Reynolds",3,1,0,1,0,0,10,0,NA,NA,5169
"5170",6356334,"Radford","Virginia Tech",59460,"Abby Peace",1,0,0,2,0,0,6,0,NA,NA,5170
"5171",6356334,"Radford","Virginia Tech",63660,"Dakota Redmon",3,3,2,3,0,1,15,0,NA,NA,5171
"5172",6356334,"Virginia Tech","Radford",49616,"Emma Mazzarone",6,4,3,3,0,4,25,0,NA,NA,5172
"5173",6356334,"Radford","Virginia Tech",15390,"Morgan Cooper",2,2,2,1,0,0,9,2,NA,NA,5173
"5174",6356334,"Radford","Virginia Tech",39137,"Natalie Jones",0.1,0,0,2,0,0,4,0,NA,NA,5174
"5175",6356334,"Virginia Tech","Radford",41365,"Sophie Kleiman",1,2,1,0,0,3,5,0,NA,NA,5175
"5176",6356313,"Grambling","Tuskegee",64574,"Audrey Richardson",7,9,2,2,1,2,32,0,NA,NA,5176
"5177",6356313,"Grambling","Tuskegee",64574,"Audrey Richardson",7,9,2,2,1,2,32,0,NA,NA,5177
"5178",6356313,"Tuskegee","Grambling",31741,"Kamya Hampton",6.1,7,2,3,0,5,31,0,NA,NA,5178
"5179",6356313,"Tuskegee","Grambling",31741,"Kamya Hampton",6.1,7,2,3,0,5,31,0,NA,NA,5179
"5180",6356312,"Mississippi Val.","Grambling",20509,"Devyn Dotson",3,3,4,5,2,0,19,0,NA,NA,5180
"5181",6356312,"Grambling","Mississippi Val.",27900,"Erin Gibbs",5,5,0,2,0,5,21,0,NA,NA,5181
"5182",6356312,"Mississippi Val.","Grambling",9315,"Madison Bruce",2,6,6,2,1,1,20,0,NA,NA,5182
"5183",6355899,"Wis.-Stout","Fredonia",6583,"Anna Blanford",5,3,0,1,0,5,18,0,NA,NA,5183
"5184",6355899,"Fredonia","Wis.-Stout",46407,"Madison Lowe",2,5,1,2,0,2,15,1,NA,NA,5184
"5185",6355899,"Fredonia","Wis.-Stout",26477,"Vanessa Galbraith",3.2,6,3,2,0,1,17,0,NA,NA,5185
"5186",6355892,"Mary","Mayville St.",79985,"Elyssa Verploegen",3,3,2,1,0,3,14,0,NA,NA,5186
"5187",6355892,"Mary","Mayville St.",1313,"Hailey Altenhof",4,4,1,1,1,1,18,0,NA,NA,5187
"5188",6355890,"Mary","Dickinson St.",79985,"Elyssa Verploegen",1,2,0,0,0,0,7,0,NA,NA,5188
"5189",6355890,"Mary","Dickinson St.",1313,"Hailey Altenhof",4,5,2,0,1,2,18,1,NA,NA,5189
"5190",6355889,"Mary","Jamestown",57709,"Alyssa Opgenorth",1.1,3,2,2,0,1,8,0,NA,NA,5190
"5191",6355889,"Mary","Jamestown",38517,"Arria Johnson",1,3,2,1,0,0,8,2,NA,NA,5191
"5192",6355889,"Mary","Jamestown",79985,"Elyssa Verploegen",4.2,2,2,1,1,2,17,0,NA,NA,5192
"5193",6355889,"Jamestown","Mary",63272,"Hope Ransome",5.1,7,4,1,0,5,25,1,NA,NA,5193
"5194",6355851,"Detroit Mercy","ULM",24920,"Erin Flynn",2.1,6,5,0,0,0,13,1,NA,NA,5194
"5195",6355851,"Detroit Mercy","ULM",39889,"Jordan Kavanagh",4.2,6,1,3,1,1,21,0,NA,NA,5195
"5196",6355851,"ULM","Detroit Mercy",149,"Victoria Abrams",6,1,1,2,1,4,22,0,NA,NA,5196
"5197",6355850,"ULM","Detroit Mercy",63207,"Chloe Randall",1.2,0,0,1,0,0,3,0,NA,NA,5197
"5198",6355850,"Detroit Mercy","ULM",7365,"Claire Borg",3.2,7,4,1,0,2,16,1,NA,NA,5198
"5199",6355850,"Detroit Mercy","ULM",24920,"Erin Flynn",1.1,3,7,2,2,1,11,1,NA,NA,5199
"5200",6355850,"ULM","Detroit Mercy",56077,"Maddie Nichols",3.1,4,0,0,0,2,14,0,NA,NA,5200
"5201",6355850,"ULM","Detroit Mercy",6402,"Mimi Blackledge",1,0,0,0,0,1,4,0,NA,NA,5201
"5202",6355846,"Idaho St.","Saint Mary's (CA)",43966,"Josslin Law",1,2,1,0,0,0,4,1,NA,NA,5202
"5203",6355846,"Idaho St.","Saint Mary's (CA)",597,"Kasey Aguinaga",2,5,4,0,0,1,11,2,NA,NA,5203
"5204",6355846,"Saint Mary's (CA)","Idaho St.",79663,"Odhi Vasquez",5,1,0,3,0,5,19,0,NA,NA,5204
"5205",6355846,"Idaho St.","Saint Mary's (CA)",83089,"Riley Wickum",2,5,3,0,1,1,12,0,NA,NA,5205
"5206",6355845,"Pacific","Idaho St.",44990,"Alexa Lewis",2.1,3,4,2,0,3,12,2,NA,NA,5206
"5207",6355845,"Pacific","Idaho St.",72233,"Desiree Smith",3.1,5,3,4,0,3,19,0,NA,NA,5207
"5208",6355845,"Pacific","Idaho St.",28383,"Hannah Glad",5.1,3,0,0,0,4,17,0,NA,NA,5208
"5209",6355845,"Idaho St.","Pacific",69559,"Kaliann Scoresby",1,1,2,3,1,1,8,0,NA,NA,5209
"5210",6355845,"Idaho St.","Pacific",597,"Kasey Aguinaga",4.1,2,0,0,0,2,16,0,NA,NA,5210
"5211",6355845,"Idaho St.","Pacific",77625,"Lizzy Tommasini",3,0,0,1,0,2,10,0,NA,NA,5211
"5212",6355845,"Idaho St.","Pacific",51770,"Megan Meracle",2,2,2,3,1,3,12,1,NA,NA,5212
"5213",6355845,"Idaho St.","Pacific",83089,"Riley Wickum",1.2,3,3,0,1,0,6,2,NA,NA,5213
"5214",6355844,"Pacific","Idaho St.",28383,"Hannah Glad",1,0,0,0,0,1,3,0,NA,NA,5214
"5215",6355844,"Pacific","Idaho St.",860,"Justice Alcaraz",6,10,4,2,0,0,28,2,NA,NA,5215
"5216",6355844,"Idaho St.","Pacific",597,"Kasey Aguinaga",7.2,7,2,0,1,0,25,0,NA,NA,5216
"5217",6355844,"Idaho St.","Pacific",83089,"Riley Wickum",0.1,1,0,1,0,0,3,0,NA,NA,5217
"5218",6355843,"Pacific","Idaho St.",44990,"Alexa Lewis",3,2,1,4,0,0,13,1,NA,NA,5218
"5219",6355843,"Pacific","Idaho St.",72233,"Desiree Smith",4,4,4,1,1,3,17,0,NA,NA,5219
"5220",6355843,"Idaho St.","Pacific",77625,"Lizzy Tommasini",7,4,1,1,0,3,26,1,NA,NA,5220
"5221",6355842,"UC San Diego","Idaho St.",13509,"Callie Christian",1.1,2,4,4,0,0,9,0,NA,NA,5221
"5222",6355842,"UC San Diego","Idaho St.",330,"Claire Adams",3,6,7,3,0,4,18,1,NA,NA,5222
"5223",6355842,"Idaho St.","UC San Diego",69559,"Kaliann Scoresby",1.2,0,0,0,0,1,2,0,NA,NA,5223
"5224",6355842,"Idaho St.","UC San Diego",597,"Kasey Aguinaga",2.1,6,2,0,1,2,15,0,NA,NA,5224
"5225",6355842,"UC San Diego","Idaho St.",66840,"Lauren Rozell",1.2,3,2,1,0,0,6,0,NA,NA,5225
"5226",6355842,"Idaho St.","UC San Diego",28765,"Marley Goluskin",2,2,2,4,1,4,13,0,NA,NA,5226
"5227",6355824,"Austin Peay","Bucknell",77008,"Emma Thompson",3.2,1,0,1,0,0,10,0,NA,NA,5227
"5228",6355824,"Bucknell","Austin Peay",31323,"Payton Hale",0.1,3,3,1,1,0,7,0,NA,NA,5228
"5229",6355824,"Austin Peay","Bucknell",52250,"Samantha Miener",2.1,2,0,1,0,0,10,0,NA,NA,5229
"5230",6355824,"Bucknell","Austin Peay",85994,"Sarah Zimmerman",4.2,4,3,0,0,1,16,2,NA,NA,5230
"5231",6355822,"Austin Peay","Morehead St.",56060,"Emberly Nichols",6.2,3,0,3,1,4,25,0,NA,NA,5231
"5232",6355822,"Austin Peay","Morehead St.",77008,"Emma Thompson",0.1,0,0,0,0,0,1,0,NA,NA,5232
"5233",6355822,"Morehead St.","Austin Peay",10155,"Rylie Burney",6.2,11,5,2,0,1,32,1,NA,NA,5233
"5234",6355821,"Austin Peay","Morehead St.",48553,"Ashley Martin",4,3,0,0,0,4,14,0,NA,NA,5234
"5235",6355821,"Austin Peay","Morehead St.",77008,"Emma Thompson",3,3,1,0,0,0,11,0,NA,NA,5235
"5236",6355821,"Morehead St.","Austin Peay",10155,"Rylie Burney",6,7,7,1,2,0,28,2,NA,NA,5236
"5237",6355820,"Austin Peay","Morehead St.",56060,"Emberly Nichols",2,1,0,0,0,3,7,0,NA,NA,5237
"5238",6355820,"Morehead St.","Austin Peay",72839,"Emma Solis",1,2,3,1,0,0,7,2,NA,NA,5238
"5239",6355820,"Austin Peay","Morehead St.",77008,"Emma Thompson",3,3,0,1,0,0,14,0,NA,NA,5239
"5240",6355820,"Morehead St.","Austin Peay",10155,"Rylie Burney",3,5,4,1,0,0,16,0,NA,NA,5240
"5241",6355819,"Chadron St.","Black Hills St.",732,"Belle Akins",3.2,2,0,2,0,6,13,0,NA,NA,5241
"5242",6355819,"Black Hills St.","Chadron St.",35155,"Caitlyn Hoff",7,5,3,2,0,0,27,1,NA,NA,5242
"5243",6355819,"Chadron St.","Black Hills St.",27138,"Kenzi Garner",4,5,3,2,0,1,19,1,NA,NA,5243
"5244",6355818,"Chadron St.","Black Hills St.",732,"Belle Akins",1.1,1,0,0,0,2,5,0,NA,NA,5244
"5245",6355818,"Black Hills St.","Chadron St.",60214,"Laci Peskey",7,7,4,1,1,12,29,1,NA,NA,5245
"5246",6355817,"Black Hills St.","Chadron St.",35155,"Caitlyn Hoff",1,1,2,0,0,0,5,1,NA,NA,5246
"5247",6355817,"Chadron St.","Black Hills St.",27138,"Kenzi Garner",7,5,2,2,0,4,28,1,NA,NA,5247
"5248",6355817,"Black Hills St.","Chadron St.",29105,"Paige Goodell",6,5,1,4,0,1,26,0,NA,NA,5248
"5249",6355816,"Chadron St.","Black Hills St.",732,"Belle Akins",1,4,3,0,0,1,7,1,NA,NA,5249
"5250",6355816,"Chadron St.","Black Hills St.",30086,"Destrie Greiman",0.1,3,2,1,0,0,6,1,NA,NA,5250
"5251",6355816,"Black Hills St.","Chadron St.",60214,"Laci Peskey",7,2,2,3,0,7,27,2,NA,NA,5251
"5252",6355812,"Austin Peay","Akron",48553,"Ashley Martin",3.2,1,0,0,0,3,9,0,NA,NA,5252
"5253",6355812,"Austin Peay","Akron",56060,"Emberly Nichols",2.2,3,0,2,0,0,9,0,NA,NA,5253
"5254",6355812,"Austin Peay","Akron",77008,"Emma Thompson",2.2,5,2,1,0,0,10,0,NA,NA,5254
"5255",6355812,"Akron","Austin Peay",16685,"Haley Croyle",1.1,2,2,2,0,0,8,1,NA,NA,5255
"5256",6355812,"Akron","Austin Peay",37907,"Madie Jamrog",4.1,7,5,1,0,1,22,0,NA,NA,5256
"5257",6355812,"Akron","Austin Peay",34247,"Mallory Herwerden",0.1,1,1,2,1,0,4,0,NA,NA,5257
"5258",6355812,"Austin Peay","Akron",52250,"Samantha Miener",1,3,1,2,0,1,7,0,NA,NA,5258
"5259",6355773,"Baruch","Lancaster Bible",43950,"Ava Lavery",2.2,3,0,3,0,1,12,0,NA,NA,5259
"5260",6355773,"Baruch","Lancaster Bible",26529,"Caroline Gallagher",5.1,10,4,3,0,2,32,0,NA,NA,5260
"5261",6355773,"Lancaster Bible","Baruch",17572,"Riley Danko",7,9,1,3,0,4,34,0,NA,NA,5261
"5262",6355756,"Aurora","Chatham",65120,"Mia Rivera",2,2,0,1,0,4,9,0,NA,NA,5262
"5263",6355756,"Aurora","Chatham",11172,"Rylee Campbell",3,0,0,0,0,2,9,0,NA,NA,5263
"5264",6355756,"Chatham","Aurora",5622,"Sheaden Berk",1,3,0,0,0,1,6,0,NA,NA,5264
"5265",6355756,"Chatham","Aurora",85780,"Sofia Zayas",3,8,7,5,0,0,22,0,NA,NA,5265
"5266",6355701,"Black Hills St.","N.M. Highlands",35155,"Caitlyn Hoff",2,6,2,1,1,0,14,0,NA,NA,5266
"5267",6355701,"N.M. Highlands","Black Hills St.",83553,"Kennedy Williams",7,11,5,5,1,1,37,1,NA,NA,5267
"5268",6355701,"Black Hills St.","N.M. Highlands",60214,"Laci Peskey",3,1,0,2,0,3,12,0,NA,NA,5268
"5269",6355701,"Black Hills St.","N.M. Highlands",14575,"Malaya Coleman",1,5,6,1,0,0,8,0,NA,NA,5269
"5270",6355635,"Glenville St.","Shepherd",9947,"Kylie Burdick",4,9,3,0,0,4,23,0,NA,NA,5270
"5271",6355635,"Shepherd","Glenville St.",66970,"Madelayne Ruffner",7.2,6,3,1,0,8,25,0,NA,NA,5271
"5272",6355635,"Glenville St.","Shepherd",61119,"Madison Pitts",2,3,4,2,0,3,12,0,NA,NA,5272
"5273",6355635,"Shepherd","Glenville St.",14436,"Sam Colaw",0.1,4,4,1,0,1,7,0,NA,NA,5273
"5274",6355634,"Bemidji St.","Glenville St.",68353,"Danica Sarff",3.1,3,1,3,0,3,15,0,NA,NA,5274
"5275",6355634,"Bemidji St.","Glenville St.",46566,"Keira Lucero",1.1,4,2,0,1,0,9,0,NA,NA,5275
"5276",6355634,"Bemidji St.","Glenville St.",38428,"Kennedy Joachim",3.1,2,0,2,0,3,13,0,NA,NA,5276
"5277",6355634,"Glenville St.","Bemidji St.",9947,"Kylie Burdick",6.2,9,2,2,0,1,27,0,NA,NA,5277
"5278",6355632,"Middle Tenn.","UConn",48848,"Mary Martinez",6,11,4,2,1,4,33,1,NA,NA,5278
"5279",6355632,"UConn","Middle Tenn.",42016,"Sydnee Koosh",7,2,1,2,0,4,27,0,NA,NA,5279
"5280",6355631,"Radford","Middle Tenn.",59460,"Abby Peace",1.1,3,2,1,0,1,8,0,NA,NA,5280
"5281",6355631,"Middle Tenn.","Radford",22831,"Jesyne Espinal",2,1,0,0,0,1,7,0,NA,NA,5281
"5282",6355631,"Radford","Middle Tenn.",67468,"Madison Sabo",3,4,1,0,0,0,14,0,NA,NA,5282
"5283",6355631,"Radford","Middle Tenn.",39137,"Natalie Jones",3.2,2,1,3,1,0,14,0,NA,NA,5283
"5284",6355631,"Middle Tenn.","Radford",14371,"Tori Coffman",5,6,0,1,0,2,22,0,NA,NA,5284
"5285",6355625,"Winthrop","Le Moyne",438,"Lonna Addison",7,3,1,1,0,11,25,0,NA,NA,5285
"5286",6355625,"Le Moyne","Winthrop",66606,"Nevaeh Ross",6,3,1,4,1,4,27,1,NA,NA,5286
"5287",6355593,"Prairie View","N.C. A&T",53898,"Brielle Moreno",3.2,4,0,5,0,2,16,0,NA,NA,5287
"5288",6355593,"Prairie View","N.C. A&T",22190,"Hailey Elizarraras",2,4,3,1,0,2,10,1,NA,NA,5288
"5289",6355593,"N.C. A&T","Prairie View",3857,"Joey Barkhimer",3,4,6,7,0,5,21,1,NA,NA,5289
"5290",6355593,"Prairie View","N.C. A&T",48837,"Madalyne Martinez",2.1,2,0,1,1,4,12,0,NA,NA,5290
"5291",6355593,"N.C. A&T","Prairie View",22315,"Megan Ellis",3,3,2,1,0,3,14,0,NA,NA,5291
"5292",6355591,"N.C. A&T","Claflin",3857,"Joey Barkhimer",2,5,2,1,0,1,13,1,NA,NA,5292
"5293",6355591,"N.C. A&T","Claflin",3857,"Joey Barkhimer",2,5,2,1,0,1,13,1,NA,NA,5293
"5294",6355591,"Claflin","N.C. A&T",30341,"Katelyn Grissom",0.1,1,0,2,0,0,4,0,NA,NA,5294
"5295",6355591,"Claflin","N.C. A&T",30341,"Katelyn Grissom",0.1,1,0,2,0,0,4,0,NA,NA,5295
"5296",6355591,"Claflin","N.C. A&T",59755,"Sydra Pendleton",7.1,10,8,2,0,4,34,2,NA,NA,5296
"5297",6355591,"Claflin","N.C. A&T",59755,"Sydra Pendleton",7.1,10,8,2,0,4,34,2,NA,NA,5297
"5298",6355583,"New Mexico St.","FIU",73212,"Desirae Spearman",7,3,0,2,0,3,26,0,NA,NA,5298
"5299",6355583,"FIU","New Mexico St.",79420,"Jewelie Vanderkous",3.2,3,3,3,1,1,14,1,NA,NA,5299
"5300",6355582,"New Mexico St.","FIU",73212,"Desirae Spearman",6,5,3,3,2,4,29,0,NA,NA,5300
"5301",6355582,"FIU","New Mexico St.",42538,"Megan Kruger",7,4,2,1,1,1,27,2,NA,NA,5301
"5302",6355581,"New Mexico St.","FIU",2129,"Faith Aragon",3,3,3,3,1,1,17,1,NA,NA,5302
"5303",6355581,"New Mexico St.","FIU",47823,"Jaileen Mancha",1.2,1,1,1,0,0,4,0,NA,NA,5303
"5304",6355581,"FIU","New Mexico St.",10590,"Kennedy Byrd",5.1,8,5,4,0,1,28,2,NA,NA,5304
"5305",6355581,"FIU","New Mexico St.",42538,"Megan Kruger",2.2,0,0,0,0,0,5,0,NA,NA,5305
"5306",6355581,"New Mexico St.","FIU",5424,"Taryn Bennett",2.1,3,3,1,0,1,10,1,NA,NA,5306
"5307",6355580,"Kent St.","Texas",61277,"Abbey Pochie",4,10,7,0,0,3,23,2,NA,NA,5307
"5308",6355580,"Texas","Kent St.",67738,"Cambria Salmon",1,0,0,0,0,2,3,0,NA,NA,5308
"5309",6355580,"Kent St.","Texas",38585,"Ella Johnson",1,6,7,3,0,0,12,1,NA,NA,5309
"5310",6355580,"Texas","Kent St.",71582,"Sophia Simpson",1,2,0,1,0,2,6,0,NA,NA,5310
"5311",6355580,"Texas","Kent St.",39887,"Teagan Kavan",3,2,0,1,0,7,12,0,NA,NA,5311
"5312",6355579,"Oakland","Texas",3403,"Alyssa Balcom",0.1,6,7,4,0,0,10,0,NA,NA,5312
"5313",6355579,"Texas","Oakland",67738,"Cambria Salmon",1,0,0,0,0,3,3,0,NA,NA,5313
"5314",6355579,"Texas","Oakland",30928,"Citlaly Gutierrez",4,2,0,1,0,7,15,0,NA,NA,5314
"5315",6355579,"Oakland","Texas",7135,"Kenna Bommarito",4.2,8,6,0,0,3,19,3,NA,NA,5315
"5316",6355577,"Tulsa","Texas",48056,"Brinly Maples",7,6,3,8,1,1,35,1,NA,NA,5316
"5317",6355577,"Texas","Tulsa",67738,"Cambria Salmon",5,3,1,1,0,5,19,1,NA,NA,5317
"5318",6355577,"Texas","Tulsa",30928,"Citlaly Gutierrez",2,0,0,1,0,2,8,0,NA,NA,5318
"5319",6355574,"Iowa St.","Indiana",65785,"Aziza Rodriguez",2,5,5,1,0,0,12,1,NA,NA,5319
"5320",6355574,"Indiana","Iowa St.",15423,"Brianna Copeland",3.1,7,2,1,0,5,19,0,NA,NA,5320
"5321",6355574,"Iowa St.","Indiana",62959,"Jaiden Ralston",3,2,2,1,1,5,14,0,NA,NA,5321
"5322",6355574,"Indiana","Iowa St.",5726,"Jenae Berry",4.2,2,0,0,0,2,15,0,NA,NA,5322
"5323",6355574,"Iowa St.","Indiana",69418,"Lauren Schurman",1.2,2,0,1,0,0,5,0,NA,NA,5323
"5324",6355574,"Iowa St.","Indiana",61754,"Sami Potvin",0.1,0,0,0,0,0,1,0,NA,NA,5324
"5325",6355573,"Indiana","Stony Brook",64221,"Jasmine Reyes",6,2,0,0,1,2,21,0,NA,NA,5325
"5326",6355573,"Stony Brook","Indiana",25671,"Jordyn Fray",2.2,3,1,2,0,1,11,0,NA,NA,5326
"5327",6355541,"Kent St.","Bowling Green",55256,"Delaney Nagy",3.2,2,1,0,1,2,12,0,NA,NA,5327
"5328",6355541,"Kent St.","Bowling Green",38585,"Ella Johnson",3,2,3,3,1,1,16,0,NA,NA,5328
"5329",6355541,"Kent St.","Bowling Green",44591,"Kendal Leitner",0.1,4,3,2,0,0,8,0,NA,NA,5329
"5330",6355541,"Bowling Green","Kent St.",42246,"Mackenzie Krafcik",3.1,6,2,3,0,1,21,0,NA,NA,5330
"5331",6355541,"Bowling Green","Kent St.",4876,"Morgan Beckham",4.2,3,0,1,0,1,18,0,NA,NA,5331
"5332",6355540,"Tulsa","Bowling Green",48056,"Brinly Maples",7,5,0,2,0,6,27,0,NA,NA,5332
"5333",6355540,"Bowling Green","Tulsa",42246,"Mackenzie Krafcik",4.2,5,3,2,2,2,20,0,NA,NA,5333
"5334",6355540,"Bowling Green","Tulsa",4876,"Morgan Beckham",2.1,3,4,2,1,3,12,1,NA,NA,5334
"5335",6355463,"Ferris St.","Thomas More",5111,"Cecelia Bell",1,2,1,0,0,0,5,0,NA,NA,5335
"5336",6355463,"Thomas More","Ferris St.",74077,"Kendra Steinberg",6,8,2,2,0,1,27,0,NA,NA,5336
"5337",6355463,"Thomas More","Ferris St.",21102,"Olivia Dumm",1,0,0,0,0,0,3,0,NA,NA,5337
"5338",6355460,"Bloomfield","Thomas More",39440,"Kate Juskiewicz",6,6,2,1,0,2,27,0,NA,NA,5338
"5339",6355460,"Thomas More","Bloomfield",74077,"Kendra Steinberg",7,2,0,2,0,4,25,0,NA,NA,5339
"5340",6355458,"Thomas More","Roosevelt",66392,"Kylie Ropp",4.2,3,3,2,0,1,21,0,NA,NA,5340
"5341",6355458,"Thomas More","Roosevelt",21102,"Olivia Dumm",3.1,3,0,0,0,1,13,0,NA,NA,5341
"5342",6355458,"Roosevelt","Thomas More",78970,"Rebecca Urbaniak",7,7,3,1,0,1,31,0,NA,NA,5342
"5343",6355452,"George Mason","Virginia",43371,"Abbey Lane",2,1,1,2,0,0,9,0,NA,NA,5343
"5344",6355452,"Virginia","George Mason",6072,"Eden Bigham",7,1,0,1,0,10,21,0,NA,NA,5344
"5345",6355452,"George Mason","Virginia",18808,"Haleigh Dellow",2,1,0,1,0,1,9,0,NA,NA,5345
"5346",6355452,"George Mason","Virginia",56230,"Harlowe Nigh",2,3,0,0,0,0,9,0,NA,NA,5346
"5347",6355451,"George Mason","UMBC",43371,"Abbey Lane",6,1,1,5,0,3,24,1,NA,NA,5347
"5348",6355451,"UMBC","George Mason",56774,"Bella Nunn",0.1,0,0,0,0,0,0,0,NA,NA,5348
"5349",6355451,"UMBC","George Mason",56801,"Jerzie Nutile",4.2,3,3,6,0,4,19,1,NA,NA,5349
"5350",6355449,"George Mason","Providence",43371,"Abbey Lane",2.2,3,1,2,1,1,11,0,NA,NA,5350
"5351",6355449,"Providence","George Mason",81154,"Jessica Walter",7,5,1,1,1,6,28,0,NA,NA,5351
"5352",6355449,"George Mason","Providence",1680,"Jordan Anderson",4.1,7,3,1,1,4,21,1,NA,NA,5352
"5353",6355429,"Penn College","Rosemont",77281,"Mackenzi Tice",7,1,0,0,0,16,23,0,NA,NA,5353
"5354",6355428,"Rosemont","Penn College",42419,"Josie Krieman",6,6,2,3,0,6,27,0,NA,NA,5354
"5355",6355398,"North Ala.","Tennessee Tech",83277,"Alivia Wilken",6,3,1,2,0,2,23,0,NA,NA,5355
"5356",6355398,"Tennessee Tech","North Ala.",85366,"Emily York",2,4,1,0,0,1,10,1,NA,NA,5356
"5357",6355398,"Tennessee Tech","North Ala.",61126,"Kyleigh Pitzer",0.1,4,5,1,0,0,6,0,NA,NA,5357
"5358",6355398,"Tennessee Tech","North Ala.",24498,"Lainey Fitzgerald",3,4,3,1,0,0,15,0,NA,NA,5358
"5359",6355397,"Tennessee Tech","Tennessee St.",104,"Addison Abell",5.2,5,2,0,2,0,21,0,NA,NA,5359
"5360",6355397,"Tennessee Tech","Tennessee St.",80721,"Payton Wagner",2.1,5,3,3,0,0,15,0,NA,NA,5360
"5361",6355397,"Tennessee St.","Tennessee Tech",12431,"Reina Castillo",7,8,2,1,0,4,29,0,NA,NA,5361
"5362",6355396,"Tennessee Tech","Tennessee St.",85366,"Emily York",7,10,3,2,0,1,32,0,NA,NA,5362
"5363",6355396,"Tennessee St.","Tennessee Tech",35367,"Kristian Holder",2.1,1,0,0,0,0,8,0,NA,NA,5363
"5364",6355396,"Tennessee St.","Tennessee Tech",67653,"Tianna Salcido",4.2,10,5,1,0,0,21,0,NA,NA,5364
"5365",6355394,"Tennessee Tech","Tennessee St.",43443,"Hannah Lange",5.2,6,0,2,0,2,21,0,NA,NA,5365
"5366",6355394,"Tennessee Tech","Tennessee St.",24498,"Lainey Fitzgerald",2.1,5,3,3,1,1,17,0,NA,NA,5366
"5367",6355394,"Tennessee St.","Tennessee Tech",12431,"Reina Castillo",7,3,0,2,1,1,25,0,NA,NA,5367
"5368",6355392,"Tennessee Tech","Western Ky.",85366,"Emily York",5.2,8,4,4,0,0,27,0,NA,NA,5368
"5369",6355392,"Western Ky.","Tennessee Tech",36081,"Erica Houge",2,0,0,1,0,0,6,0,NA,NA,5369
"5370",6355392,"Tennessee Tech","Western Ky.",24498,"Lainey Fitzgerald",1.1,1,0,0,0,2,5,0,NA,NA,5370
"5371",6355392,"Western Ky.","Tennessee Tech",72491,"Rylan Smith",5,3,0,0,0,9,18,0,NA,NA,5371
"5372",6355390,"Tennessee Tech","South Carolina St.",104,"Addison Abell",5,3,1,2,0,5,19,0,NA,NA,5372
"5373",6355390,"South Carolina St.","Tennessee Tech",10964,"Destiny Calloway",6,10,4,3,0,5,30,1,NA,NA,5373
"5374",6355390,"Tennessee Tech","South Carolina St.",80721,"Payton Wagner",2,3,0,0,0,1,10,0,NA,NA,5374
