"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo"
"246","1896684","Delaware St.","Hampton",65707,"Tara Tursellino",8.1,5,1,2,0,13,32,0,3,9
"247","1905035","California","Auburn",12582,"Zoe Conley",8.1,15,4,3,0,3,41,1,10,10
"248","1887125","Omaha","UC Santa Barbara",11547,"Abbie Clanton",8,6,2,2,0,1,33,0,14,9
"249","1888881","South Dakota St.","Central Conn. St.",15338,"Abby Deane",8,7,2,1,0,9,36,1,4,11
"250","1890763","South Dakota St.","Creighton",15338,"Abby Deane",8,7,2,1,0,9,33,1,6,8
"251","1897402","Saint Francis (PA)","Bucknell",65097,"Abby Trahan",8,6,1,0,0,3,30,0,7,12
"252","1886066","Saint Francis (PA)","Tulsa",65097,"Abby Trahan",8,7,1,1,0,2,31,0,7,13
"253","1886428","Clark Atlanta","Jackson St.",12054,"Ajada Cofield",8,9,4,0,1,1,36,0,13,7
"254","1883091","UCF","Pittsburgh",69040,"Alea White",8,5,4,3,1,7,33,0,8,8
"255","1896915","Central Conn. St.","Sacred Heart",10221,"Alex Casañas",8,7,2,4,0,4,34,0,11,8
"256","1901386","Syracuse","North Carolina",55347,"Alexa Romero",8,10,6,3,0,8,38,2,5,11
