"","game_id","team","opponent","player_id","player","pos","ab","r","h","rbi","hr","k","bb"
"12901","6324523","Fort Lewis","MSU Denver",23980,"Alyssa Fockler","1B",3,0,0,0,0,0,0
"12902","6333019","Fort Lewis","MSU Denver",23980,"Alyssa Fockler","C",3,0,1,0,0,1,0
"12903","6324367","Fort Lewis","MSU Denver",23980,"Alyssa Fockler","C",3,0,0,0,0,0,0
"12904","6359157","Fort Lewis","MSU Denver",23980,"Alyssa Fockler","C",3,0,0,0,0,0,0
"12905","6323997","Neb.-Kearney","Hawaii Hilo",24253,"Alyssa Fortik","3B",2,0,2,3,0,0,1
"12906","6357824","Neb.-Kearney","Lewis",24253,"Alyssa Fortik","3B",3,1,1,0,0,0,0
"12907","6323889","Neb.-Kearney","Chaminade",24253,"Alyssa Fortik","3B",3,2,3,1,0,0,0
"12908","6323858","Neb.-Kearney","Ferris St.",24253,"Alyssa Fortik","3B",2,1,1,1,0,0,1
"12909","6353354","LIU","Boston U.",25768,"Alyssa Garcia","CF",3,0,0,0,0,2,0
"12910","6316012","LIU","Army West Point",25768,"Alyssa Garcia","CF",3,1,1,0,0,0,0
"12911","6316835","LIU","Indiana St.",25768,"Alyssa Garcia","CF",3,0,0,0,0,0,0
"12912","6310474","LIU","Fla. Atlantic",25768,"Alyssa Garcia","CF",3,2,2,1,1,0,0
"12913","6333023","UC-Colo. Springs","Colo. Sch. of Mines",29697,"Alyssa Gutierrez","LF",3,0,1,2,0,1,0
"12914","6304959","Lipscomb","Texas St.",31486,"Alyssa Hastings","SS",3,0,1,0,0,0,0
"12915","6308147","Lipscomb","South Alabama",31486,"Alyssa Hastings","SS",2,0,0,0,0,1,1
"12916","6308090","Lipscomb","San Diego",31486,"Alyssa Hastings","SS",3,0,0,0,0,0,0
"12917","6308137","Lipscomb","Ga. Southern",31486,"Alyssa Hastings","SS",2,1,0,0,0,0,1
"12918","6358712","Davis & Elkins","Lincoln Memorial",31808,"Alyssa Haynes","LF",3,0,2,0,0,0,0
"12919","6324706","Davis & Elkins","Carson-Newman",31808,"Alyssa Haynes","LF",3,0,1,0,0,1,0
"12920","6358707","Davis & Elkins","Lincoln Memorial",31808,"Alyssa Haynes","LF",3,0,2,0,0,0,0
"12921","6305266","Liberty","Auburn",32276,"Alyssa Henault","3B",3,0,0,0,0,0,0
"12922","6308271","San Diego","Utah St.",32646,"Alyssa Hernandez","2B",3,0,2,1,0,0,0
"12923","6304868","San Diego","Texas St.",32646,"Alyssa Hernandez","2B",3,0,2,0,0,0,0
"12924","6305011","San Diego","Bradley",32646,"Alyssa Hernandez","2B",3,0,0,0,0,0,0
"12925","6308270","San Diego","Utah St.",32646,"Alyssa Hernandez","2B",3,0,1,1,0,0,0
"12926","6313989","San Diego","California Baptist",32646,"Alyssa Hernandez","2B",3,0,2,0,0,0,0
"12927","6313993","San Diego","Boise St.",32646,"Alyssa Hernandez","2B",3,0,0,0,0,1,0
"12928","6313987","San Diego","California Baptist",32646,"Alyssa Hernandez","2B",3,0,1,1,0,0,0
"12929","6312651","California","Maryland",32782,"Alyssa Herrera","DP",3,0,2,1,0,1,0
"12930","6357948","California","Minnesota",32782,"Alyssa Herrera","DP",3,1,1,1,1,1,0
"12931","6311942","California","Oregon",32782,"Alyssa Herrera","DH",3,1,1,1,1,1,0
"12932","6357943","California","Minnesota",32782,"Alyssa Herrera","DH",3,1,1,1,1,1,0
"12933","6314867","California","Minnesota",32782,"Alyssa Herrera","DP",3,1,1,1,1,1,0
"12934","6305031","California","Arizona St.",32782,"Alyssa Herrera","DP",2,0,1,0,0,0,1
"12935","6357949","California","Maryland",32782,"Alyssa Herrera","C/DP",3,0,1,1,0,1,0
"12936","6305275","California","Iowa St.",32782,"Alyssa Herrera","DP/C",2,0,0,0,0,1,1
"12937","6305334","California","Cal St. Fullerton",32782,"Alyssa Herrera","DH",3,0,1,0,0,1,0
"12938","6360714","California","Oregon",32782,"Alyssa Herrera","DH",3,1,1,1,1,1,0
"12939","6312649","California","Maryland",32782,"Alyssa Herrera","C/DP",3,0,1,1,0,1,0
"12940","6304938","California","Utah",32782,"Alyssa Herrera","C/DP",1,2,1,1,0,0,2
"12941","6304982","North Florida","Western Caro.",37388,"Alyssa Jones","LF",2,0,0,0,0,1,1
"12942","6313716","Ark.-Pine Bluff","Tarleton St.",37388,"Alyssa Jones","C",3,0,0,0,0,0,0
"12943","6358062","Southern Ind.","Saint Louis",52480,"Alyssa Mumaw","C",3,0,0,0,0,0,0
"12944","6305415","Southern Ind.","Samford",52480,"Alyssa Mumaw","C",3,0,0,0,0,0,0
"12945","6315830","Towson","Kent St.",52937,"Alyssa Myint","SS",3,0,0,0,0,0,0
"12946","6315834","Towson","Marist",52937,"Alyssa Myint","SS",3,0,0,0,0,0,0
"12947","6358092","Towson","Youngstown St.",52937,"Alyssa Myint","SS",3,0,0,0,0,1,0
"12948","6304866","Towson","Wofford",52937,"Alyssa Myint","SS",3,0,0,0,0,2,0
"12949","6311443","Hawaii","Santa Clara",53007,"Alyssa Nakagawa","DH",3,0,0,1,0,0,0
"12950","6305251","Fresno St.","Utah",55456,"Alyssa Orr","LF",3,0,0,0,0,0,0
"12951","6310972","Fresno St.","Stanford",55456,"Alyssa Orr","LF",3,0,0,0,0,1,0
"12952","6311489","Fresno St.","Seattle U",55456,"Alyssa Orr","RF",3,0,0,0,0,2,0
"12953","6305145","Fresno St.","LMU (CA)",55456,"Alyssa Orr","LF",3,1,1,0,0,0,0
"12954","6308694","LIU","Syracuse",58862,"Alyssa Polemeni","3B",3,1,1,0,0,1,0
"12955","6316012","LIU","Army West Point",58862,"Alyssa Polemeni","3B",3,1,2,2,1,0,0
"12956","6316006","LIU","Army West Point",58862,"Alyssa Polemeni","3B",2,0,0,0,0,0,1
"12957","6308689","LIU","Syracuse",58862,"Alyssa Polemeni","3B",2,1,1,0,0,1,1
"12958","6360711","Cal Poly Humboldt","San Fran. St.",60428,"Alyssa Ramirez","RF",2,0,1,0,0,1,1
"12959","6324102","Cal Poly Humboldt","Hawaii Hilo",60428,"Alyssa Ramirez","RF",3,0,1,1,0,0,0
"12960","6332804","Cal Poly Humboldt","Chaminade",60428,"Alyssa Ramirez","RF",2,0,0,0,0,0,1
"12961","6360696","Cal Poly Humboldt","San Fran. St.",60428,"Alyssa Ramirez","RF/LF",3,1,1,0,0,0,0
"12962","6305251","Fresno St.","Utah",60968,"Alyssa Rebolledo","CF",3,0,0,0,0,0,0
"12963","6305303","Fresno St.","Utah",60968,"Alyssa Rebolledo","CF",2,0,1,1,0,1,1
"12964","6311467","Fresno St.","Seattle U",60968,"Alyssa Rebolledo","CF",2,0,0,0,0,1,1
"12965","6333018","Methodist","Randolph",62349,"Alyssa Rivas","DP",3,0,1,1,0,2,0
"12966","6324616","Methodist","Messiah",62349,"Alyssa Rivas","C",3,0,0,1,0,0,0
"12967","6333136","Dominican (CA)","Vanguard",64182,"Alyssa Rue","2B",2,1,1,0,0,0,1
"12968","6324559","Dominican (CA)","Chico St.",64182,"Alyssa Rue","2B",3,0,0,0,0,0,0
"12969","6324712","Dominican (CA)","Vanguard",64182,"Alyssa Rue","2B",3,1,2,2,1,0,0
"12970","6324421","Dominican (CA)","Cal St. Monterey Bay",64182,"Alyssa Rue","2B",3,1,1,0,0,0,0
"12971","6324302","Dominican (CA)","CSUSB",64182,"Alyssa Rue","2B",3,0,0,0,0,0,0
"12972","6360696","Cal Poly Humboldt","San Fran. St.",69587,"Alyssa Smokey","DP",2,0,1,2,0,0,1
"12973","6323862","Mount Olive","Coker",69597,"Alyssa Smothers","2B",3,0,0,0,0,0,0
"12974","6358733","Mount Olive","Kutztown",69597,"Alyssa Smothers","2B",2,1,0,0,0,1,1
"12975","6358683","South Carolina St.","Alabama A&M",70715,"Alyssa Stanford","SS",3,0,1,0,0,2,0
"12976","6332767","CUI","Northwest Nazarene",71972,"Alyssa Struthers","CF",2,0,1,2,0,0,1
"12977","6358360","CUI","CSUSB",71972,"Alyssa Struthers","CF",3,0,0,0,0,1,0
"12978","6316305","South Dakota","UTSA",74017,"Alyssa Thorson","CF",2,0,0,0,0,1,1
"12979","6304971","South Dakota","East Texas A&M",74017,"Alyssa Thorson","RF",1,0,1,0,0,0,2
"12980","6316819","South Dakota","Mississippi Val.",74017,"Alyssa Thorson","CF",3,1,2,0,0,0,0
"12981","6358969","South Dakota","Southeastern La.",74017,"Alyssa Thorson","LF",3,1,2,0,0,0,0
"12982","6357834","Howard","Drexel",76331,"Alyssa Vasquez","C",3,2,1,1,0,1,0
"12983","6305084","Howard","Florida A&M",76331,"Alyssa Vasquez","C",3,0,0,0,0,0,0
"12984","6357958","Howard","Drexel",76331,"Alyssa Vasquez","C",3,2,1,1,0,1,0
"12985","6305398","Howard","Duke",76331,"Alyssa Vasquez","1B",3,0,0,0,0,2,0
"12986","6308508","Brown","Youngstown St.",76917,"Alyssa Villarde","3B",2,2,0,0,0,1,1
"12987","6358105","Puget Sound","Warner Pacific",77451,"Alyssa Waldo","C",2,0,0,0,0,1,1
"12988","6311941","Buffalo","Oregon",78178,"Alyssa Wasielewski","SS",2,0,1,0,0,0,1
"12989","6359100","Buffalo","Georgia",78178,"Alyssa Wasielewski","SS",3,0,0,0,0,1,0
"12990","6313767","Buffalo","UNLV",78178,"Alyssa Wasielewski","SS",3,0,0,0,0,0,0
"12991","6359082","Buffalo","Syracuse",78178,"Alyssa Wasielewski","SS",3,0,0,0,0,1,0
"12992","6310262","Georgia Tech","Western Ky.",79926,"Alyssa Willer","RF",3,0,1,1,0,1,0
"12993","6316924","Georgia Tech","Troy",79926,"Alyssa Willer","RF",3,1,3,5,0,0,0
"12994","6358765","Lincoln Memorial","Wayne St. (MI)",79951,"Alyssa Williams","1B",3,0,1,0,0,0,0
"12995","6323979","Lincoln Memorial","Christian Brothers",79951,"Alyssa Williams","1B",3,0,1,0,0,0,0
"12996","6358776","Lincoln Memorial","Wayne St. (MI)",79951,"Alyssa Williams","1B",3,0,1,0,0,0,0
"12997","6324618","Winona St.","Quincy",80824,"Alyssa Woelfel","2B/1B",3,0,0,0,0,0,0
"12998","6358803","Idaho St.","Monmouth",81742,"Alyssa Yee","LF",3,1,2,1,0,0,0
"12999","6308294","North Dakota St.","Col. of Charleston",30733,"Amai Hanta","SS",2,2,1,0,0,0,1
"13000","6353298","North Dakota St.","Fordham",30733,"Amai Hanta","SS",3,0,0,0,0,1,0
"13001","6314524","Northern Colo.","Oklahoma St.",51574,"Amailee Morales","1B",1,0,1,0,0,0,2
"13002","6317738","Northern Colo.","New Mexico St.",51574,"Amailee Morales","1B",3,0,0,0,0,1,0
"13003","6324241","Jamestown","Minot St.",9527,"Amanda Burch","3B",3,0,0,0,0,2,0
"13004","6323857","Jamestown","Minot St.",9527,"Amanda Burch","3B",2,1,1,1,0,0,1
"13005","6355889","Jamestown","Mary",9527,"Amanda Burch","3B",3,1,2,1,0,0,0
"13006","6324118","William Jewell","Northeastern St.",13110,"Amanda Chung","2B",3,1,2,0,0,0,0
"13007","6324560","William Jewell","St. Cloud St.",13110,"Amanda Chung","2B",3,0,0,0,0,1,0
"13008","6333039","William Jewell","Winona St.",13110,"Amanda Chung","2B",2,1,0,0,0,0,1
"13009","6324561","William Jewell","Winona St.",13110,"Amanda Chung","2B",3,0,0,0,0,0,0
"13010","6324046","William Jewell","Central Mo.",13110,"Amanda Chung","2B/SS",3,1,1,1,1,0,0
"13011","6308804","Brown","Winthrop",18276,"Amanda Deng","RF",3,0,1,1,0,1,0
"13012","6324123","Spring Hill","Mobile",27406,"Amanda Glowacki","LF",3,0,2,0,0,0,0
"13013","6308213","Oklahoma St.","UCLA",31463,"Amanda Hasler","C",2,0,0,0,0,1,1
"13014","6314526","Oklahoma St.","Alabama",31463,"Amanda Hasler","C",3,0,1,0,0,0,0
"13015","6305182","Oklahoma St.","Auburn",31463,"Amanda Hasler","C",3,0,1,0,0,1,0
"13016","6305094","Oklahoma St.","Kentucky",31463,"Amanda Hasler","LF",3,0,0,0,0,2,0
"13017","6304796","Southern Ill.","Auburn",40052,"Amanda Knutson","3B",3,1,1,1,1,1,0
"13018","6305051","Southern Ill.","Mississippi St.",40052,"Amanda Knutson","3B",3,0,0,0,0,1,0
"13019","6305203","Southern Ill.","North Texas",40052,"Amanda Knutson","3B",3,1,1,0,0,0,0
"13020","6304802","Southern Ill.","App State",40052,"Amanda Knutson","3B",3,0,0,0,0,1,0
"13021","6358680","Southern Ill.","Georgia Tech",40052,"Amanda Knutson","3B",3,0,1,0,0,2,0
"13022","6308120","Radford","Louisville",42513,"Amanda Lee","3B",3,0,2,1,0,0,0
"13023","6309021","Radford","Saint Joseph's",42513,"Amanda Lee","3B",3,0,1,0,0,1,0
"13024","6355631","Radford","Middle Tenn.",42513,"Amanda Lee","3B",3,0,2,0,0,0,0
"13025","6309009","Radford","UMBC",42513,"Amanda Lee","3B",3,0,0,1,0,0,0
"13026","6309013","Radford","Boston U.",42513,"Amanda Lee","3B",3,0,1,0,0,1,0
"13027","6311076","Radford","Cleveland St.",42513,"Amanda Lee","3B",3,1,2,0,0,0,0
"13028","6311506","Seattle U","Northwestern",51875,"Amanda Morris","RF",3,0,0,0,0,1,0
"13029","6311489","Seattle U","Fresno St.",51875,"Amanda Morris","RF",2,0,1,1,0,0,1
"13030","6311480","Seattle U","CSUN",51875,"Amanda Morris","RF",3,0,0,0,0,1,0
"13031","6311470","Seattle U","CSUN",51875,"Amanda Morris","RF",3,0,2,0,0,0,0
"13032","6304810","Pittsburgh","Kentucky",60429,"Amanda Ramirez","DP",3,0,0,0,0,0,0
"13033","6314787","Pittsburgh","Houston",60429,"Amanda Ramirez","C",2,0,0,0,0,0,1
"13034","6314777","Pittsburgh","Tennessee",60429,"Amanda Ramirez","DP",3,0,1,0,0,2,0
"13035","6304964","Pittsburgh","Kennesaw St.",60429,"Amanda Ramirez","C",3,0,0,0,0,1,0
"13036","6304805","Detroit Mercy","DePaul",66061,"Amanda Schick","3B",3,0,0,0,0,1,0
"13037","6317449","Detroit Mercy","Valparaiso",66061,"Amanda Schick","DP",3,0,0,0,0,1,0
"13038","6316558","South Dakota St.","Tarleton St.",75797,"Amanda Vacanti","RF/P",2,0,1,0,0,0,1
"13039","6316592","South Dakota St.","Akron",75797,"Amanda Vacanti","DH/P",3,0,1,1,0,0,0
"13040","6314617","Hampton","Rust",36968,"Amani Johnson","CF/PH",3,0,0,0,0,1,0
"13041","6314619","Hampton","Memphis",36968,"Amani Johnson","RF",3,0,0,0,0,2,0
"13042","6310581","Hampton","Lindenwood",36968,"Amani Johnson","RF",3,0,0,0,0,1,0
"13043","6324420","Vanguard","Chico St.",22569,"Amarah Farley","CF/LF",3,0,0,0,0,2,0
"13044","6324712","Vanguard","Dominican (CA)",22569,"Amarah Farley","CF",3,0,0,0,0,2,0
"13045","6324303","Vanguard","San Fran. St.",22569,"Amarah Farley","CF",3,0,0,0,0,1,0
"13046","6313727","Ark.-Pine Bluff","Ouachita Baptist",8615,"Amari Broughton","DP/SS",3,0,0,0,0,1,0
"13047","6313714","Ark.-Pine Bluff","Bucknell",8615,"Amari Broughton","SS",3,0,0,0,0,2,0
"13048","6313721","Ark.-Pine Bluff","Ouachita Baptist",8615,"Amari Broughton","SS",3,0,1,0,0,0,0
"13049","6315293","Florida A&M","Austin Peay",8665,"Amari Brown","SS",2,0,0,0,0,0,1
"13050","6313871","Florida A&M","Coppin St.",8665,"Amari Brown","SS",1,1,0,1,0,0,2
"13051","6315300","Florida A&M","Texas A&M",8665,"Amari Brown","P",3,1,1,0,0,0,0
"13052","6315294","Florida A&M","N.C. A&T",8665,"Amari Brown","SS",3,2,3,0,0,0,0
"13053","6311649","Texas A&M","Charlotte",30948,"Amari Harper","2B",3,0,2,1,0,0,0
"13054","6323860","Sonoma St.","Academy of Art",34697,"Amari Houston","LF",2,0,0,0,0,2,1
"13055","6333128","Sonoma St.","Cal St. East Bay",34697,"Amari Houston","LF",3,0,0,0,0,1,0
"13056","6332792","Albany St. (GA)","Talladega",46096,"Amari Mapps","RF/1B",3,1,1,0,0,0,0
"13057","6305168","UMBC","East Carolina",11495,"Amaya Carroll","SS",3,0,0,0,0,0,0
"13058","6309017","UMBC","Radford",11495,"Amaya Carroll","SS",3,0,1,0,0,1,0
"13059","6309009","UMBC","Radford",11495,"Amaya Carroll","SS",3,0,0,0,0,1,0
"13060","6353355","UMBC","Boston U.",11495,"Amaya Carroll","SS",3,1,2,1,0,0,0
"13061","6358807","UTEP","Manhattan",42514,"Amaya Lee","DP",3,0,1,0,0,0,0
"13062","6354798","UTEP","Manhattan",42514,"Amaya Lee","DP",3,1,1,2,0,0,0
"13063","6305079","UTEP","Manhattan",42514,"Amaya Lee","DP",3,0,1,0,0,0,0
"13064","6324576","Molloy","Wingate",56007,"Amaya Page","RF",3,0,1,1,0,0,0
"13065","6308769","Florida St.","Southeastern La.",63823,"Amaya Ross","1B",2,1,1,0,0,0,1
"13066","6308760","Florida St.","Northern Colo.",63823,"Amaya Ross","1B",2,0,0,0,0,2,1
"13067","6308761","Florida St.","Louisiana Tech",63823,"Amaya Ross","1B",2,1,1,0,0,0,1
"13068","6308764","Florida St.","Oklahoma St.",63823,"Amaya Ross","1B",1,1,0,0,0,1,2
"13069","6308229","Tennessee","UCLA",19888,"Amayah Doyle","1B",3,0,1,1,0,0,0
"13070","6304808","Tennessee","Bethune-Cookman",19888,"Amayah Doyle","DH",2,1,1,2,1,0,1
"13071","6317569","Tennessee","McNeese",19888,"Amayah Doyle","1B",3,0,0,0,0,2,0
"13072","6315470","Tennessee","Iowa",19888,"Amayah Doyle","DP",3,0,0,0,0,1,0
"13073","6314777","Tennessee","Pittsburgh",19888,"Amayah Doyle","1B",2,0,0,0,0,0,1
"13074","6317568","Tennessee","Northwestern",19888,"Amayah Doyle","1B",3,0,0,1,0,0,0
"13075","6309218","Stetson","Binghamton",13106,"Amber Chumley","LF",3,0,1,0,0,0,0
"13076","6305135","Stetson","Wofford",13106,"Amber Chumley","DH/3B",3,0,1,0,0,0,0
"13077","6305250","Stetson","Bethune-Cookman",13106,"Amber Chumley","3B",2,0,0,0,0,0,1
"13078","6305225","Seton Hall","Omaha",36970,"Amber Johnson","CF",3,0,1,0,0,1,0
"13079","6304851","Seton Hall","George Mason",36970,"Amber Johnson","CF",3,0,1,0,0,0,0
"13080","6310232","Jacksonville St.","Jacksonville",61056,"Amber Reed","DP",3,0,0,0,0,0,0
"13081","6359434","Jacksonville St.","James Madison",61056,"Amber Reed","DP",2,0,1,1,0,1,1
"13082","6304901","Jacksonville St.","North Florida",61056,"Amber Reed","DP/P",3,0,1,0,0,0,0
"13083","6304795","Jacksonville St.","North Florida",61056,"Amber Reed","DH",3,0,1,1,0,0,0
"13084","6304916","Morgan St.","Bethune-Cookman",62350,"Amber Rivas","RF",3,0,2,0,0,0,0
"13085","6358694","Morgan St.","Elon",62350,"Amber Rivas","C",3,0,0,0,0,0,0
"13086","6314774","Morgan St.","Pittsburgh",62350,"Amber Rivas","C",3,0,1,1,0,0,0
"13087","6315495","Morgan St.","Marshall",62350,"Amber Rivas","DH",3,1,2,1,0,0,0
"13088","6362128","Utah Valley","App State",63056,"Amber Rodriguez","LF",3,0,0,0,0,0,0
"13089","6305129","Utah Valley","Washington",63056,"Amber Rodriguez","LF",3,1,0,1,0,1,0
"13090","6304856","Utah Valley","UC Davis",63056,"Amber Rodriguez","LF",3,0,2,0,0,0,0
"13091","6305292","Utah Valley","Arizona St.",63056,"Amber Rodriguez","LF",3,1,1,0,0,0,0
"13092","6305124","Utah Valley","Belmont",63056,"Amber Rodriguez","LF",3,0,0,0,0,0,0
"13093","6316401","Baylor","Hofstra",74679,"Amber Toven","SS",2,2,1,0,0,0,1
"13094","6313236","Baylor","Purdue",74679,"Amber Toven","DP",3,1,1,1,1,0,0
"13095","6316398","Baylor","Hofstra",74679,"Amber Toven","SS",3,0,1,3,0,0,0
"13096","6308267","Baylor","Utah St.",74679,"Amber Toven","SS",2,0,0,1,0,0,1
"13097","6304768","Baylor","Abilene Christian",74679,"Amber Toven","SS",2,2,1,0,0,0,1
"13098","6316412","Baylor","Hofstra",74679,"Amber Toven","SS",3,0,2,2,0,0,0
"13099","6317685","Baylor","Missouri",74679,"Amber Toven","SS",3,0,0,0,0,3,0
"13100","6308881","Baylor","Villanova",74679,"Amber Toven","SS",3,1,1,1,0,0,0
"13101","6308439","Baylor","Nebraska",74679,"Amber Toven","SS",2,0,0,0,0,0,1
"13102","6308947","Tulsa","Missouri St.",75343,"Amber Turner","C",3,0,1,0,0,0,0
"13103","6356855","Tulsa","Bryant",75343,"Amber Turner","C",3,0,1,0,0,0,0
"13104","6316326","Tulsa","Nicholls",75343,"Amber Turner","C",3,0,0,0,0,0,0
"13105","6305154","Tulsa","Lamar University",75343,"Amber Turner","C",3,1,1,0,0,0,0
"13106","6355577","Tulsa","Texas",75343,"Amber Turner","C",3,0,0,0,0,2,0
"13107","6313932","Tulsa","Sam Houston",75343,"Amber Turner","C",2,0,1,0,0,0,1
"13108","6354437","Tulsa","McNeese",75343,"Amber Turner","C",3,1,3,0,0,0,0
"13109","6309009","Radford","UMBC",80873,"Amber Wolfe","C",3,1,1,0,0,0,0
"13110","6332823","Southern Wesleyan","Anderson (SC)",78383,"Amberly Way","3B",2,1,2,1,1,0,1
"13111","6324868","Southern Wesleyan","Tusculum",78383,"Amberly Way","3B",3,1,1,1,1,2,0
"13112","6360689","Southern Wesleyan","Claflin",78383,"Amberly Way","3B",3,0,1,2,0,0,0
"13113","6324012","Southern Wesleyan","Anderson (SC)",78383,"Amberly Way","3B",3,1,1,2,1,0,0
"13114","6324656","Savannah St.","Coastal Ga.",29757,"Ambria Guye","SS",2,1,1,0,0,0,1
"13115","6324112","Savannah St.","USC Beaufort",29757,"Ambria Guye","3B",3,0,1,0,0,1,0
"13116","6358253","Arlington Baptist","Alabama A&M",57245,"Ambrosia Pena","CF",3,0,1,1,0,1,0
"13117","6359303","Sweet Briar","Mary Washington",73060,"Ambyre Taylor","P",2,1,1,1,0,0,1
"13118","6305172","Howard","Southern U.",3424,"Ameenah Ballenger","DH/P",3,0,0,0,0,1,0
"13119","6304908","Howard","West Ga.",3424,"Ameenah Ballenger","1B/P",2,0,0,1,0,1,1
"13120","6357958","Howard","Drexel",3424,"Ameenah Ballenger","P",3,0,2,1,0,0,0
"13121","6357834","Howard","Drexel",3424,"Ameenah Ballenger","P",3,0,2,1,0,0,0
"13122","6305084","Howard","Florida A&M",3424,"Ameenah Ballenger","1B",3,0,0,0,0,0,0
"13123","6304796","Auburn","Southern Ill.",42441,"Amelia Lech","1B",1,0,0,0,0,1,2
"13124","6305182","Auburn","Oklahoma St.",42441,"Amelia Lech","1B",3,0,0,0,0,2,0
"13125","6305028","Auburn","North Carolina",42441,"Amelia Lech","1B",3,1,2,3,1,0,0
"13126","6304872","Auburn","North Carolina",42441,"Amelia Lech","1B",2,0,0,0,0,1,1
"13127","6305054","Auburn","Clemson",42441,"Amelia Lech","1B",3,0,0,0,0,3,0
"13128","6305181","Auburn","Charlotte",42441,"Amelia Lech","1B",3,0,1,2,0,1,0
"13129","6305266","Auburn","Liberty",42441,"Amelia Lech","1B",3,0,0,0,0,1,0
"13130","6305394","Auburn","Louisiana Tech",42441,"Amelia Lech","1B",3,0,0,0,0,1,0
"13131","6324417","Chico St.","Northwest Nazarene",75845,"Amelie Valdez","P",2,0,1,0,0,1,1
"13132","6324559","Chico St.","Dominican (CA)",75845,"Amelie Valdez","P",3,0,0,0,0,0,0
"13133","6324308","Southern Ark.","Fort Hays St.",64126,"America Rubio","CF",3,0,0,0,0,1,0
"13134","6358830","Southern Ark.","Mo. Southern St.",64126,"America Rubio","CF",3,0,1,0,0,1,0
"13135","6323921","Southern Ark.","Central Mo.",64126,"America Rubio","CF",3,1,2,2,0,1,0
"13136","6324084","Southern Ark.","Northeastern St.",64126,"America Rubio","CF",3,0,0,0,0,0,0
"13137","6323948","Southern Ark.","Drury",64126,"America Rubio","CF",3,1,2,0,0,0,0
"13138","6304973","Duke","Mississippi St.",9627,"Amiah Burgess","LF",3,1,2,1,0,0,0
"13139","6313644","Duke","Northwestern",9627,"Amiah Burgess","DP",3,0,0,0,0,1,0
"13140","6359476","Duke","LMU (CA)",9627,"Amiah Burgess","LF",1,0,0,0,0,0,2
"13141","6359215","East Central","Southwestern (KS)",25438,"Amiah Galcatcher","DP",3,2,2,4,2,0,0
"13142","6324045","East Central","McKendree",25438,"Amiah Galcatcher","RF",2,0,0,0,0,0,1
"13143","6316944","USC Upstate","Bowling Green",36972,"Amie Johnson","LF",3,0,0,0,0,0,0
"13144","6358757","USC Upstate","Merrimack",36972,"Amie Johnson","LF",3,2,1,4,0,0,0
"13145","6316069","USC Upstate","IU Indy",36972,"Amie Johnson","LF",3,2,1,4,0,0,0
"13146","6308455","USC Upstate","Canisius",36972,"Amie Johnson","LF",3,0,1,0,0,0,0
"13147","6358993","USC Upstate","Canisius",36972,"Amie Johnson","LF",3,0,1,1,0,0,0
"13148","6316943","USC Upstate","Akron",36972,"Amie Johnson","LF",3,1,3,1,0,0,0
"13149","6316073","USC Upstate","Canisius",36972,"Amie Johnson","LF",3,1,3,3,0,0,0
"13150","6314992","USC Upstate","Eastern Ky.",36972,"Amie Johnson","LF",3,1,2,1,0,0,0
"13151","6313717","Duke","Boston College",76467,"Aminah Vega","2B",2,2,2,2,0,0,1
"13152","6354445","Duke","Kentucky",76467,"Aminah Vega","2B",3,1,2,4,0,0,0
"13153","6359476","Duke","LMU (CA)",76467,"Aminah Vega","2B",3,2,2,3,1,0,0
"13154","6309232","Duke","Binghamton",76467,"Aminah Vega","2B",3,0,2,1,0,0,0
"13155","6304973","Duke","Mississippi St.",76467,"Aminah Vega","2B",2,1,2,2,0,0,1
"13156","6315802","Bryant","Campbell",60323,"Amira Rainer","RF",3,0,0,0,0,1,0
"13157","6309291","South Alabama","Arizona",79316,"Amity White","LF",3,0,1,2,0,0,0
"13158","6304761","South Alabama","UAB",79316,"Amity White","LF",3,0,2,0,0,0,0
"13159","6308779","South Alabama","UIC",79316,"Amity White","LF",3,0,1,0,0,0,0
"13160","6312721","South Alabama","Southeastern La.",79316,"Amity White","DP/LF",3,0,1,0,0,0,0
"13161","6305119","South Alabama","Cal St. Fullerton",79316,"Amity White","LF",3,0,1,0,0,1,0
"13162","6308147","South Alabama","Lipscomb",79316,"Amity White","LF",2,2,1,0,0,0,1
"13163","6323477","South Alabama","Murray St.",79316,"Amity White","LF",3,0,0,0,0,0,0
"13164","6353355","UMBC","Boston U.",44882,"Amya Lundy","3B",3,0,0,0,0,1,0
"13165","6305168","UMBC","East Carolina",44882,"Amya Lundy","3B",3,1,1,0,0,0,0
"13166","6309009","UMBC","Radford",44882,"Amya Lundy","3B",3,0,0,0,0,1,0
"13167","6314617","Rust","Hampton",65041,"Amya Sampson","2B",3,0,0,0,0,1,0
"13168","6311939","Southern Utah","Oregon",7023,"Amyah Boostedt","C",2,1,2,2,1,0,1
"13169","6317539","Southern Utah","Drake",7023,"Amyah Boostedt","C",3,0,2,1,0,1,0
"13170","6311700","Southern Utah","Oregon St.",7023,"Amyah Boostedt","DP",3,0,0,0,0,2,0
"13171","6332996","Claremont-M-S","Occidental",22794,"Ana Federico","LF",3,0,2,2,0,0,0
"13172","6305398","Duke","Howard",27559,"Ana Gold","SS",2,2,2,4,1,0,1
"13173","6304973","Duke","Mississippi St.",27559,"Ana Gold","3B",3,1,0,0,0,0,0
"13174","6313717","Duke","Boston College",27559,"Ana Gold","3B",2,2,1,0,0,1,1
"13175","6309232","Duke","Binghamton",27559,"Ana Gold","SS",2,2,1,1,0,0,1
