"","team_id","player_id","rank","player","hr"
"55",734,60207,50,"Nikki Pennington",12
"56",1222,34558,50,"Hanna Hetherington",12
"57",1245,22566,50,"Kylie Emanuele",12
"58",1346,11818,50,"Abigale Carney",12
"59",8956,81496,50,"Madison Walker",12
"60",9754,83420,50,"Paige White",12
"61",11276,53979,50,"Brooke Moore",12
"62",11416,72754,50,"Ellie Smith",12
"63",12810,7049,50,"Chloe Bohuslavicky",12
"64",30052,25309,50,"Hannah Forehand",12
"65",30093,23535,50,"Kathryn Fallen",12
"66",30093,19317,50,"Chloe Derrick",12
"67",30126,47473,50,"Alexis Maciejowski",12
"68",10,738,68,"Kiara Akles",11
"69",25,23254,68,"Lindsey Evans",11
"70",65,63904,68,"Nicolette Ray",11
"71",74,85805,68,"Taylor Yates",11
"72",241,35026,68,"Gina Hinckley",11
"73",339,36847,68,"Brianna Hughes",11
"74",427,77387,68,"Jordyn Thomas",11
"75",437,30157,68,"Courtney Greene",11
"76",696,28210,68,"Jen Giesey",11
"77",696,29096,68,"Kayla Gonzales",11
"78",996,7400,68,"Kaiden Boren",11
"79",1010,5510,68,"Alyssa Benthagen",11
"80",1079,71180,68,"Avery Shepherd",11
"81",1097,85118,68,"Katelyn Wood",11
"82",1274,51476,68,"Maia Mcnicoll",11
"83",9081,33710,68,"Clara Heislen",11
"84",9223,28442,68,"Claire Gilmore",11
"85",10870,17965,68,"Cameron Davis",11
"86",11403,52112,68,"Logan Menzies",11
"87",11740,80214,68,"Maddie Vasquez",11
"88",13302,62264,68,"Megan Powell",11
"89",30119,20809,68,"Braxton Downs",11
"90",30134,1455,68,"Crystal Amaral",11
"91",41,9686,91,"Kennedy Buckman",10
"92",174,1055,91,"Linzey Allard",10
"93",174,31151,91,"Jules Gutierrez",10
"94",205,24575,91,"Brittanee Fisher",10
"95",307,64869,91,"Jenna Rhue",10
"96",413,48193,91,"Katie Maney",10
"97",568,12295,91,"Jessi Case",10
"98",598,50756,91,"Haley Mcfarlane",10
"99",628,79792,91,"Brylynn Vallejos",10
"100",696,19829,91,"Kaylee Dietrich",10
"101",734,26939,91,"Aniston Gano",10
"102",767,68267,91,"Ruby Salzman",10
"103",790,22663,91,"Carly Engelhardt",10
"104",790,56232,91,"Libby Neveau",10
"105",791,62865,91,"Alleshia Pullen",10
"106",947,28871,91,"Makenzie Goins",10
"107",1009,53232,91,"Jacee Minter",10
"108",1009,32465,91,"Shayla Harper",10
"109",1015,21683,91,"Ashley Dyer",10
"110",1076,65270,91,"Emily Riggs",10
"111",1079,63253,91,"Brooke Radermacher",10
"112",1116,17171,91,"Emma Curry",10
"113",1126,32144,91,"Elaina Hansen",10
"114",1199,43776,91,"Maggie Langheim",10
"115",1238,66001,91,"Taylor Robinson",10
"116",1266,2363,91,"Alexandria Arndt",10
"117",1376,52873,91,"Jade Miller",10
"118",1446,11723,91,"Logan Carlos",10
"119",2720,31336,91,"Hannah Hackney",10
"120",2814,28496,91,"Jaycee Ginter",10
"121",9004,67410,91,"Alyssa Rue",10
"122",9013,35390,91,"Emma Hoffart",10
"123",11276,2894,91,"Emily Ayers",10
"124",11403,5586,91,"Miki Berg",10
"125",11403,22131,91,"Sami Edwards",10
"126",12810,84945,91,"Addy Wolfe",10
"127",13028,55864,91,"Jessica Neadow",10
"128",30028,28837,91,"Tatum Goff",10
"129",30093,48917,91,"Gia Martin",10
"130",30141,66111,91,"Jessie Rock",10
"131",30177,34403,91,"Skylar Herrera",10
"132",30177,47949,91,"Brooke Makemson",10
"133",30178,385,91,"Mackenzie Adams",10
"134",30180,73649,91,"Chelsea Spain",10
"135",30180,7832,91,"Makayla Bowman",10
"136",30199,66580,91,"Rylie Rohr",10
"137",30202,73696,91,"Jocee Sparks",10
