"","team_id","player_id","rank","player","sb"
"57",84,49358,56,"Michaela Mason",7
"58",84,31188,56,"Carlee Guyett",7
"59",119,73423,56,"Emily Song",7
"60",122,53004,56,"Sarah Miller",7
"61",139,11790,56,"Natalie Carmichael",7
"62",142,17492,56,"Natalie Dale",7
"63",218,71563,56,"Sydney Shubert",7
"64",221,86040,56,"Gabby Young",7
"65",329,63829,56,"Caroline Ratti",7
"66",351,50214,56,"Annie Mcclain",7
"67",390,9453,56,"Hannah Bruns",7
"68",467,70509,56,"Rachel Senechal",7
"69",491,84702,56,"Logan Winstead",7
"70",491,53947,56,"Nichole Mooney",7
"71",491,53473,56,"Meredith Mize",7
"72",526,15568,56,"Brooke Corbett",7
"73",567,36246,56,"Natalie Horton",7
"74",750,37522,56,"Sydney Illg",7
"75",953,80676,56,"Jaide Vidal",7
"76",1062,27502,56,"Regina Garza",7
"77",1124,37091,56,"Jaydan Hunt",7
"78",1130,45370,56,"Lydia Lewis",7
"79",1297,25479,56,"Mari Foster",7
"80",1400,66093,56,"Cassie Roche",7
"81",8490,3664,56,"Kiley Banks",7
"82",8490,1666,56,"Emilee Anderson",7
"83",24400,35551,56,"Katie Hoke",7
"84",24400,27019,56,"Anissa Garcia",7
"85",30069,15497,56,"Rachel Cooper",7
"86",30094,20771,56,"Lauren Dowell",7
"87",30225,71204,56,"Jaylynn Sheppard",7
"88",60,23797,88,"Allie Fauth",6
"89",119,9407,88,"Tessa Bruneau",6
"90",119,36589,88,"Megan Hu",6
"91",145,56642,88,"Sydney Nilsen",6
"92",166,10878,88,"Sabrina Calabrese",6
"93",192,6048,88,"Kylee Biedermann",6
"94",245,36714,88,"Kendall Hudson",6
"95",245,22531,88,"Christina Elsbury",6
"96",313,40063,88,"Tava Kasper",6
"97",335,11151,88,"Sara Campagna",6
"98",389,71951,88,"Lindsay Simmons",6
"99",396,18544,88,"Courtney Deck",6
"100",426,11599,88,"Kendall Carder",6
"101",455,7009,88,"Cristianna Boggs",6
"102",467,82757,88,"Chanel Welch",6
"103",467,33772,88,"Destiny Helmedach",6
"104",542,40696,88,"Ashlyn Kennedy",6
"105",542,46643,88,"Paige Love",6
"106",557,18699,88,"Hana Deguzman",6
"107",566,25689,88,"Elyssa Francis",6
"108",573,66152,88,"Hannah grace Roden",6
"109",573,41326,88,"Lauren King",6
"110",750,8406,88,"Olivia Brect",6
"111",753,75136,88,"Leah Stokes",6
"112",755,29624,88,"Katie Gould",6
"113",781,59056,88,"Sofia Paniagua",6
"114",1112,15186,88,"Natalie Conrad",6
"115",1162,9408,88,"Mckenzie Brunel",6
"116",1164,83661,88,"Sabrina Wickman",6
"117",1179,2074,88,"Kamryn Apling",6
"118",1203,12852,88,"Milena Cesare",6
"119",1203,32595,88,"Lexi Harris",6
"120",1400,13199,88,"Kali Chatham",6
"121",1400,6820,88,"Mckay Bloxham",6
"122",2751,49195,88,"Nicole Martinez",6
"123",8688,40382,88,"Kelsey Keilman",6
"124",22235,42993,88,"Lisa Kumasaka",6
"125",30031,75151,88,"Shelby Stoll",6
"126",30072,78174,88,"Vivian Tomovich",6
"127",30197,78497,88,"Abby Trahan",6
